#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.1479108 35015.8701753 0.1137238 0.0004461
0.1513561 35165.0291128 0.1152947 0.0004488
0.1548817 35303.7024879 0.1168956 0.0004517
0.1584893 35431.6614414 0.1185276 0.0004546
0.1621810 35548.7801009 0.1201919 0.0004575
0.1659587 35655.0584662 0.1218896 0.0004606
0.1698244 35750.6491102 0.1236219 0.0004637
0.1737801 35835.4719322 0.1253901 0.0004669
0.1778279 35909.1531288 0.1271955 0.0004702
0.1819701 35972.1733044 0.1290395 0.0004735
0.1862087 36024.4485439 0.1309233 0.0004770
0.1905461 36065.9712186 0.1328486 0.0004805
0.1949845 36096.8405008 0.1348167 0.0004842
0.1995262 36117.2852497 0.1368292 0.0004880
0.2041738 36127.6144250 0.1388877 0.0004919
0.2089296 36127.4008232 0.1409939 0.0004959
0.2137962 36117.4187508 0.1431495 0.0005000
0.2187762 36097.7254228 0.1453562 0.0005043
0.2238721 36068.4161969 0.1476158 0.0005087
0.2290868 36029.7046752 0.1499302 0.0005132
0.2344229 35981.8883745 0.1523014 0.0005179
0.2398833 35925.3449122 0.1547313 0.0005228
0.2454709 35860.5281925 0.1572221 0.0005279
0.2511886 35787.1597700 0.1597758 0.0005331
0.2570396 35705.9605509 0.1623946 0.0005385
0.2630268 35617.1288798 0.1650808 0.0005441
0.2691535 35520.9241305 0.1678367 0.0005499
0.2754229 35417.6819629 0.1706648 0.0005559
0.2818383 35307.7876234 0.1735674 0.0005621
0.2884032 35191.5310000 0.1765472 0.0005686
0.2951209 35069.0341510 0.1796068 0.0005753
0.3019952 34940.9378820 0.1827489 0.0005823
0.3090295 34807.4443519 0.1859761 0.0005895
0.3162278 34668.7862341 0.1892916 0.0005970
0.3235937 34525.2496025 0.1926980 0.0006048
0.3311311 34377.1701172 0.1961986 0.0006128
0.3388442 34224.9139528 0.1997964 0.0006212
0.3467369 34068.7633688 0.2034947 0.0006299
0.3548134 33908.8289806 0.2072966 0.0006390
0.3630781 33745.5608778 0.2112058 0.0006483
0.3715352 33579.1497762 0.2152256 0.0006580
0.3801894 33409.8016491 0.2193596 0.0006681
0.3890451 33237.7606130 0.2236116 0.0006786
0.3981072 33063.2784128 0.2279854 0.0006895
0.4073803 32893.4191670 0.2324846 0.0007007
0.4168694 32707.3833951 0.2371136 0.0007124
0.4265795 32541.0676515 0.2418761 0.0007246
0.4365158 32391.2488368 0.2467731 0.0007371
0.4466836 32254.3491200 0.2518064 0.0007501
0.4570882 32126.4168667 0.2569781 0.0007634
0.4677351 32003.0312814 0.2622909 0.0007772
0.4786301 31879.2642643 0.2677484 0.0007914
0.4897788 31749.6270105 0.2733552 0.0008060
0.5011872 31608.0280529 0.2791171 0.0008211
0.5128614 31447.7827977 0.2850413 0.0008366
0.5248075 31312.3401506 0.2911315 0.0008527
0.5370318 31162.0941322 0.2973929 0.0008692
0.5495409 31008.7146509 0.3038315 0.0008863
0.5623413 30852.2818074 0.3104531 0.0009039
0.5754399 30692.8890525 0.3172636 0.0009221
0.5888437 30530.6622586 0.3242694 0.0009408
0.6025596 30365.7368343 0.3314769 0.0009601
0.6165950 30198.2596306 0.3388928 0.0009801
0.6309573 30024.8492540 0.3465251 0.0010007
0.6456542 29861.4571858 0.3543781 0.0010219
0.6606934 29688.0086660 0.3624596 0.0010438
0.6760830 29505.6212900 0.3707791 0.0010664
0.6918310 29315.5404330 0.3793464 0.0010897
0.7079458 29119.1449712 0.3881711 0.0011138
0.7244360 28917.9644464 0.3972634 0.0011387
0.7413102 28713.6809732 0.4066329 0.0011645
0.7585776 28508.0853744 0.4162895 0.0011911
0.7762471 28303.1572814 0.4262424 0.0012186
0.7943282 28101.0174554 0.4365008 0.0012470
0.8128305 27890.0932532 0.4470760 0.0012764
0.8317638 27681.5625360 0.4579785 0.0013068
0.8511380 27472.0362817 0.4692197 0.0013382
0.8709636 27261.5411903 0.4808108 0.0013706
0.8912509 27050.1001479 0.4927642 0.0014041
0.9120108 26837.7284117 0.5050922 0.0014387
0.9332543 26624.4412390 0.5178079 0.0014745
0.9549926 26410.2615156 0.5309243 0.0015115
0.9772372 26195.1530057 0.5444561 0.0015497
1.0000000 25979.2263243 0.5584174 0.0015891
1.0232930 25762.4376069 0.5728235 0.0016299
1.0471285 25544.8192751 0.5876898 0.0016720
1.0715193 25326.3789577 0.6030328 0.0017155
1.0964782 25107.1605192 0.6188696 0.0017605
1.1220185 24887.2268959 0.6352175 0.0018070
1.1481536 24666.5018015 0.6520951 0.0018550
1.1748976 24445.0844082 0.6695211 0.0019046
1.2022644 24222.9842518 0.6875156 0.0019559
1.2302688 24000.2413827 0.7060991 0.0020090
1.2589254 23770.1254354 0.7252940 0.0020638
1.2882496 23526.7204012 0.7451348 0.0021205
1.3182567 23284.4100766 0.7656484 0.0021793
1.3489629 23043.1353395 0.7868588 0.0022402
1.3803843 22802.8122749 0.8087912 0.0023034
1.4125375 22563.4790261 0.8314720 0.0023687
1.4454398 22325.0402351 0.8549280 0.0024364
1.4791084 22087.5016233 0.8791877 0.0025065
1.5135612 21850.7964402 0.9042803 0.0025791
1.5488166 21614.9037069 0.9302366 0.0026543
1.5848932 21379.8215165 0.9570886 0.0027321
1.6218101 21145.5288900 0.9848692 0.0028127
1.6595869 20912.0086631 1.0136131 0.0028961
1.6982437 20679.1845493 1.0433563 0.0029825
1.7378008 20447.1557211 1.0741365 0.0030719
1.7782794 20215.8611492 1.1059926 0.0031645
1.8197009 19985.3160909 1.1389651 0.0032604
1.8620871 19755.5205463 1.1730966 0.0033597
1.9054607 19526.4592581 1.2084309 0.0034624
1.9498446 19298.1646480 1.2450142 0.0035689
1.9952623 19070.6271801 1.2828947 0.0036791
2.0417379 18843.8697405 1.3221217 0.0037932
2.0892961 18617.9094935 1.3627478 0.0039115
2.1379621 18392.7655107 1.4048268 0.0040339
2.1877616 18168.4473279 1.4484151 0.0041607
2.2387211 17944.9740168 1.4935725 0.0042921
2.2908677 17722.3589274 1.5403587 0.0044282
2.3442288 17500.6630888 1.5888393 0.0045693
2.3988329 17279.8826868 1.6390802 0.0047154
2.4547089 17060.0501429 1.6911510 0.0048668
2.5118864 16841.1921576 1.7451240 0.0050237
2.5703958 16623.3430595 1.8010753 0.0051864
2.6302680 16406.5295490 1.8590838 0.0053549
2.6915348 16190.7916765 1.9192303 0.0055297
2.7542287 15976.1437455 1.9816019 0.0057109
2.8183829 15762.6143635 2.0462873 0.0058988
2.8840315 15550.2464416 2.1133795 0.0060936
2.9512092 15339.0714479 2.1829760 0.0062956
3.0199517 15129.1208506 2.2551785 0.0065052
3.0902954 14920.4318392 2.3300913 0.0067226
3.1622777 14713.0311140 2.4078262 0.0069481
3.2359366 14506.9520503 2.4884973 0.0071821
3.3113112 14302.1975088 2.5722246 0.0074249
3.3884416 14098.8494973 2.6591334 0.0076768
3.4673685 13896.9118302 2.7493543 0.0079383
3.5481339 13696.4159757 2.8430227 0.0082097
3.6307805 13497.3886338 2.9402815 0.0084915
3.7153523 13299.8631801 3.0412786 0.0087840
3.8018940 13103.8653610 3.1461688 0.0090876
3.8904514 12909.4218768 3.2551131 0.0094029
3.9810717 12716.5661029 3.3682807 0.0097303
4.0738028 12525.3228322 3.4858455 0.0100703
4.1686938 12335.7063685 3.6079930 0.0104234
4.2657952 12147.7443656 3.7349120 0.0107902
4.3651583 11961.4616165 3.8668043 0.0111712
4.4668359 11776.8781465 4.0038773 0.0115670
4.5708819 11594.0168414 4.1463484 0.0119782
4.6773514 11412.8929586 4.2944448 0.0124055
4.7863009 11233.5274767 4.4484034 0.0128495
4.8977882 11055.9366067 4.6084709 0.0133109
5.0118723 10880.1346522 4.7749060 0.0137905
5.1286138 10706.1340098 4.9479780 0.0142890
5.2480746 10533.9632868 5.1279680 0.0148073
5.3703180 10363.6196225 5.3151694 0.0153461
5.4954087 10195.1182742 5.5098883 0.0159062
5.6234133 10028.4716385 5.7124450 0.0164887
5.7543994 9863.6873439 5.9231743 0.0170944
5.8884366 9700.7749262 6.1424224 0.0177243
6.0255959 9539.7401071 6.3705563 0.0183795
6.1659500 9380.5905150 6.6079552 0.0190609
6.3095734 9223.3299642 6.8550160 0.0197697
6.4565423 9067.9651300 7.1121528 0.0205071
6.6069345 8914.4979193 7.3797972 0.0212742
6.7608298 8762.9254716 7.6584016 0.0220725
6.9183097 8613.2544617 7.9484390 0.0229032
7.0794578 8465.4839363 8.2504019 0.0237677
7.2443596 8319.6129415 8.5648030 0.0246675
7.4131024 8175.6414776 8.8921814 0.0256041
7.5857758 8033.5666837 9.2330972 0.0265791
7.7624712 7893.3837919 9.5881389 0.0275942
7.9432823 7755.0894648 9.9579134 0.0286509
8.1283052 7618.6784575 10.3430628 0.0297512
8.3176377 7484.1445719 10.7442549 0.0308968
8.5113804 7351.4825633 11.1621872 0.0320895
8.7096359 7220.6843262 11.5975847 0.0333315
8.9125094 7091.7427088 12.0512107 0.0346247
9.1201084 6964.6481753 12.5238599 0.0359714
9.3325430 6839.3921435 13.0163606 0.0373737
9.5499259 6715.9088163 13.5295751 0.0388340
9.7723722 6594.4480317 14.0644155 0.0403548
10.0000000 6474.4128487 14.6218207 0.0419386
10.2329299 6355.1486349 15.2028488 0.0435887
10.4712855 6237.4892958 15.8086054 0.0453085
10.7151931 6121.5688093 16.4401821 0.0471013
10.9647820 6007.3814539 17.0987380 0.0489703
11.2201845 5894.9248456 17.7854620 0.0509191
11.4815362 5784.1904023 18.5016133 0.0529512
11.7489755 5675.1752632 19.2485030 0.0550703
12.0226443 5567.8741837 20.0274876 0.0572805
12.3026877 5462.2809653 20.8400117 0.0595857
12.5892541 5358.3922707 21.6875522 0.0619902
12.8824955 5256.1895051 22.5716775 0.0644983
13.1825674 5155.6836345 23.4940096 0.0671145
13.4896288 5056.8517731 24.4562486 0.0698434
13.8038426 4959.6848618 25.4601672 0.0726899
14.1253754 4864.1681202 26.5076239 0.0756589
14.4543977 4770.2924893 27.6005517 0.0787556
14.7910839 4678.0460494 28.7409637 0.0819855
15.1356125 4587.4144966 29.9309703 0.0853544
15.4881662 4498.3806667 31.1727811 0.0888687
15.8489319 4410.9340702 32.4686934 0.0925348
16.2181010 4325.0623105 33.8210984 0.0963597
16.5958691 4240.7548984 35.2324955 0.1003506
16.9824365 4157.9989604 36.7055065 0.1045144
17.3780083 4076.7844841 38.2428297 0.1088586
17.7827941 3997.0964504 39.8473234 0.1133905
18.1970086 3918.9253237 41.5219223 0.1181177
18.6208714 3842.2374902 43.2697214 0.1230481
19.0546072 3767.0167391 45.0939493 0.1281903
19.4984460 3693.2437604 46.9979453 0.1335531
19.9526231 3620.8992440 48.9852166 0.1391460
20.4173794 3549.9655489 51.0594038 0.1449788
20.8929613 3480.4321855 53.2243194 0.1510618
21.3796209 3412.2884262 55.4839134 0.1574060
21.8776162 3345.5202056 57.8422958 0.1640228
22.3872114 3280.1187031 60.3037523 0.1709238
22.9086765 3216.0724757 62.8727442 0.1781208
23.4422882 3153.3736565 65.5538854 0.1856257
23.9883292 3092.0062730 68.3519730 0.1934502
24.5470892 3031.9529222 71.2720138 0.2016062
25.1188643 2973.1866657 74.3191982 0.2101059
25.7039578 2915.6827104 77.4989146 0.2189622
26.3026799 2859.4174550 80.8167882 0.2281878
26.9153480 2804.3730201 84.2786810 0.2377967
27.5422870 2750.5427305 87.8906532 0.2478035
28.1838293 2697.9015549 91.6589787 0.2582239
28.8403150 2646.4399573 95.5901834 0.2690747
29.5120923 2596.1488788 99.6910450 0.2803733
30.1995172 2547.0194988 103.9685321 0.2921367
30.9029543 2499.0425199 108.4299108 0.3043815
31.6227766 2451.8989696 113.0828902 0.3171269
32.3593657 2405.7018472 117.9357439 0.3303935
33.1131121 2360.4091951 122.9969287 0.3442030
33.8844156 2316.0100473 128.2753520 0.3585785
34.6736850 2272.4927222 133.7802109 0.3735435
35.4813389 2229.8426779 139.5211302 0.3891216
36.3078055 2188.0413195 145.5080322 0.4053354
37.1535229 2147.0650460 151.7514040 0.4222084
38.0189396 2106.8876339 158.2620687 0.4397661
38.9045145 2067.4819061 165.0513530 0.4580377
39.8107171 2028.8218777 172.1312553 0.4770566
40.7380278 1990.9015888 179.5140335 0.4968567
41.6869383 1953.7320054 187.2126173 0.5174712
42.6579519 1917.3037111 195.2402719 0.5389302
43.6515832 1881.6039517 203.6109499 0.5612638
44.6683592 1846.6228338 212.3389241 0.5845045
45.7088190 1812.3476032 221.4393070 0.6086885
46.7735141 1778.7490567 230.9276385 0.6338546
47.8630092 1745.8026395 240.8202981 0.6600438
48.9778819 1713.4861808 251.1343218 0.6872986
50.1187234 1681.7882378 261.8876462 0.7156626
51.2861384 1650.7076185 273.0987114 0.7451812
52.4807460 1620.2569578 284.7868127 0.7759008
53.7031796 1590.4214752 296.9716117 0.8078690
54.9540874 1561.1872245 309.6739604 0.8411356
56.2341325 1532.5426438 322.9153828 0.8757518
57.5439937 1504.4677077 336.7182575 0.9117720
58.8843655 1476.9547876 351.1060930 0.9492517
60.2559586 1449.9948246 366.1029776 0.9882493
61.6595002 1423.5794748 381.7341599 1.0288251
63.0957344 1397.7044470 398.0260487 1.0710405
64.5654229 1372.3560337 415.0056021 1.1149587
66.0693448 1347.5062234 432.7013049 1.1606475
67.6082975 1323.1287926 451.1430464 1.2081810
69.1830971 1299.2176623 470.3618758 1.2576380
70.7945784 1275.7821298 490.3900027 1.3090924
72.4435960 1252.8754766 511.2601860 1.3626077
74.1310241 1230.4525266 533.0063144 1.4182462
75.8577575 1208.4696536 555.6640168 1.4760917
77.6247117 1186.8970583 579.2710896 1.5362506
79.4328235 1165.7443957 603.8667949 1.5988293
81.2830516 1145.0257311 629.4914938 1.6639165
83.1763771 1124.7343893 656.1870127 1.7315891
85.1138038 1104.8647682 683.9960330 1.8019333
87.0963590 1085.3944586 712.9641060 1.8750540
89.1250938 1066.3228644 743.1379429 1.9510621
91.2010839 1047.6417612 774.5658429 2.0300693
93.3254301 1029.3437587 807.2985472 2.1121891
95.4992586 1011.4215857 841.3880795 2.1975381
97.7237221 993.8672561 876.8887837 2.2862388
100.0000000 976.6733796 913.8569577 2.3784183
102.3292992 959.8335792 952.3511587 2.4742088
104.7128548 943.3417162 992.4318367 2.5737456
107.1519305 927.1891488 1034.1618230 2.6771679
109.6478196 911.3698574 1077.6063304 2.7846187
112.2018454 895.8775247 1122.8331973 2.8962537
114.8153621 880.7063696 1169.9122769 3.0122380
117.4897555 865.8506110 1218.9158650 3.1327223
120.2264435 851.3153147 1269.9197990 3.2578310
123.0268771 837.0651984 1323.0010153 3.3877040
125.8925412 823.0817864 1378.2425561 3.5225535
128.8249552 809.3813492 1435.7291738 3.6626254
131.8256739 795.9806936 1495.5485513 3.8080979
134.8962883 782.8963285 1557.7880053 3.9590923
138.0384265 770.0907662 1622.5387605 4.1157854
141.2537545 757.5431472 1689.8971703 4.2784456
144.5439771 745.2376183 1759.9644734 4.4473285
147.9108388 733.1781130 1832.8452055 4.6226249
151.3561248 721.3692203 1908.6478103 4.8045110
154.8816619 709.8483683 1987.4807315 4.9931976
158.4893192 698.5629909 2069.4552214 5.1889248
162.1810097 687.4950296 2154.6924244 5.3919608
165.9586907 676.6493717 2243.3158050 5.6025771
169.8243652 666.0630278 2335.4516366 5.8210281
173.7800829 655.7129928 2431.2264367 6.0475631
177.8279410 645.5712555 2530.7752715 6.2824589
181.9700859 635.6255383 2634.2402901 6.5260294
186.2087137 625.8747687 2741.7687707 6.7786034
190.5460718 616.3560168 2853.5082357 7.0405071
194.9844600 607.0573631 2969.6093827 7.3119731
199.5262315 597.9673646 3090.2277943 7.5931784
204.1737945 589.0736843 3215.5246704 7.8844631
208.9296131 580.3413377 3345.6731789 8.1863313
213.7962090 571.7949988 3480.8501515 8.4991814
218.7761624 563.4393162 3621.2360832 8.8232273
223.8721139 555.2825146 3767.0119577 9.1587777
229.0867653 547.3223888 3918.3631552 9.5063342
234.4228815 539.5265768 4075.4850695 9.8663496
239.8832919 531.8838738 4238.5828643 10.2391213
245.4708916 524.4028622 4407.8697634 10.6249682
251.1886432 517.0926010 4583.5611885 11.0243155
257.0395783 509.9419452 4765.8745155 11.4376262
263.0267992 502.9510736 4955.0393323 11.8653508
269.1534804 496.1276446 5151.2871808 12.3079306
275.4228703 489.4699001 5354.8544876 12.7657885
281.8382931 482.9632980 5565.9796335 13.2393769
288.4031503 476.5825088 5784.9264002 13.7292207
295.1209227 470.3398098 6011.9590582 14.2358796
301.9951720 464.2398200 6247.3482281 14.7599305
309.0295433 458.2839698 6491.3689269 15.3018415
316.2277660 452.4636173 6744.3010565 15.8619089
323.5936569 446.7733092 7006.4377079 16.4405617
331.1311215 441.2128667 7278.0783223 17.0385952
338.8441561 435.7902463 7559.5301567 17.6567970
346.7368505 430.5098881 7851.0936295 18.2955551
354.8133892 425.3453898 8153.0891867 18.9551448
