#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.5128614 3842.5384424 1.3223543 0.0069721
0.5248075 3813.7354435 1.3504401 0.0070876
0.5370318 3784.6344916 1.3793989 0.0072076
0.5495409 3755.2830208 1.4092624 0.0073322
0.5623413 3725.6884203 1.4400622 0.0074616
0.5754399 3695.8995544 1.4718315 0.0075960
0.5888437 3665.9390676 1.5046045 0.0077354
0.6025596 3635.8322263 1.5384172 0.0078802
0.6165950 3605.6019133 1.5733057 0.0080304
0.6309573 3575.2776855 1.6093078 0.0081863
0.6456542 3544.8817105 1.6464628 0.0083480
0.6606934 3514.4209010 1.6848112 0.0085158
0.6760830 3483.9240988 1.7243944 0.0086898
0.6918310 3453.4039371 1.7652561 0.0088703
0.7079458 3422.8740025 1.8074405 0.0090574
0.7244360 3392.3464515 1.8509948 0.0092513
0.7413102 3361.8332023 1.8959660 0.0094523
0.7585776 3331.3433126 1.9424043 0.0096606
0.7762471 3300.8858402 1.9903612 0.0098764
0.7943282 3270.4679359 2.0398896 0.0100999
0.8128305 3240.0943671 2.0910450 0.0103314
0.8317638 3209.7696625 2.1438839 0.0105712
0.8511380 3179.4993046 2.1984672 0.0108194
0.8709636 3149.2875838 2.2548557 0.0110763
0.8912509 3119.1342618 2.3131131 0.0113422
0.9120108 3089.0367166 2.3733065 0.0116174
0.9332543 3059.0011457 2.4355041 0.0119021
0.9549926 3029.0263572 2.4997776 0.0121967
0.9772372 2999.1140196 2.5662021 0.0125015
1.0000000 2969.2624644 2.6348543 0.0128167
1.0232930 2939.4321235 2.7058161 0.0131428
1.0471285 2909.4795027 2.7791671 0.0134800
1.0715193 2877.8819428 2.8550276 0.0138292
1.0964782 2845.9990632 2.9335203 0.0141911
1.1220185 2814.7866970 3.0147341 0.0145661
1.1481536 2783.7144879 3.0987661 0.0149544
1.1748976 2752.8815947 3.1857158 0.0153566
1.2022644 2722.2749074 3.2756905 0.0157729
1.2302688 2691.8836997 3.3687972 0.0162039
1.2589254 2661.6848505 3.4651522 0.0166499
1.2882496 2631.6721624 3.5648721 0.0171115
1.3182567 2601.8349089 3.6680821 0.0175891
1.3489629 2572.1626023 3.7749108 0.0180833
1.3803843 2542.6430860 3.8854926 0.0185945
1.4125375 2513.2720694 3.9999691 0.0191234
1.4454398 2484.0354893 4.1184857 0.0196705
1.4791084 2454.9312003 4.2411946 0.0202365
1.5135612 2425.9534817 4.3682570 0.0208221
1.5488166 2397.0956595 4.4998386 0.0214279
1.5848932 2368.3558266 4.6361118 0.0220546
1.6218101 2339.7261172 4.7772576 0.0227031
1.6595869 2311.2029557 4.9234684 0.0233741
1.6982437 2282.7863423 5.0749367 0.0240684
1.7378008 2254.4760385 5.2318729 0.0247870
1.7782794 2226.2713292 5.3944896 0.0255309
1.8197009 2198.1714994 5.5630119 0.0263008
1.8620871 2170.1741655 5.7376738 0.0270980
1.9054607 2142.2883851 5.9187211 0.0279234
1.9498446 2114.5081993 6.1064076 0.0287782
1.9952623 2086.8378986 6.3010009 0.0296634
2.0417379 2059.2820118 6.5027813 0.0305804
2.0892961 2031.8436378 6.7120353 0.0315304
2.1379621 2004.5251599 6.9290679 0.0325148
2.1877616 1977.3264593 7.1541976 0.0335348
2.2387211 1950.2611223 7.3877551 0.0345920
2.2908677 1923.3280766 7.6300833 0.0356879
2.3442288 1896.5322083 7.8815451 0.0368239
2.3988329 1869.8794768 8.1425163 0.0380018
2.4547089 1843.3758409 8.4133880 0.0392233
2.5118864 1817.0263063 8.6945726 0.0404901
2.5703958 1790.8359978 8.9864979 0.0418041
2.6302680 1764.8162376 9.2896107 0.0431673
2.6915348 1739.0012307 9.6043710 0.0445817
2.7542287 1713.3542693 9.9312628 0.0460492
2.8183829 1687.8821468 10.2708014 0.0475723
2.8840315 1662.5918947 10.6235099 0.0491532
2.9512092 1637.4897106 10.9899464 0.0507944
3.0199517 1612.5810768 11.3706854 0.0524985
3.0902954 1587.8717140 11.7663365 0.0542681
3.1622777 1563.3679388 12.1775286 0.0561061
3.2359366 1539.0754718 12.6049150 0.0580153
3.3113112 1514.9987228 13.0491835 0.0599988
3.3884416 1491.1429358 13.5110477 0.0620597
3.4673685 1467.5122821 13.9912601 0.0642012
3.5481339 1444.1115289 14.4905914 0.0664269
3.6307805 1420.9447284 15.0098636 0.0687401
3.7153523 1398.0177205 15.5499199 0.0711445
3.8018940 1375.3301477 16.1116443 0.0736440
3.8904514 1352.8874922 16.6959617 0.0762424
3.9810717 1330.6927337 17.3038333 0.0789439
4.0738028 1308.7489707 17.9362689 0.0817526
4.1686938 1287.0582295 18.5943164 0.0846732
4.2657952 1265.6230128 19.2790674 0.0877100
4.3651583 1244.4454658 19.9916651 0.0908682
4.4668359 1223.5257078 20.7333002 0.0941525
4.5708819 1202.8669567 21.5052112 0.0975684
4.6773514 1182.4700466 22.3087069 0.1011212
4.7863009 1162.3359311 23.1451248 0.1048169
4.8977882 1142.4652061 24.0158805 0.1086612
5.0118723 1122.8577524 24.9224524 0.1126605
5.1286138 1103.5144042 25.8663704 0.1168212
5.2480746 1084.4344465 26.8492368 0.1211501
5.3703180 1065.6181176 27.8727243 0.1256542
5.4954087 1047.0652983 28.9385820 0.1303408
5.6234133 1028.7756312 30.0486199 0.1352176
5.7543994 1010.7475668 31.2047469 0.1402924
5.8884366 992.9800921 32.4089331 0.1455735
6.0255959 975.4721941 33.6632570 0.1510695
6.1659500 958.2226213 34.9698602 0.1567893
6.3095734 941.2300033 36.3310135 0.1627423
6.4565423 924.4927905 37.7490529 0.1689381
6.6069345 908.0092550 39.2264285 0.1753870
6.7608298 891.7774898 40.7656932 0.1820993
6.9183097 875.7957667 42.3695105 0.1890861
7.0794578 860.0635495 44.0406812 0.1963589
7.2443596 844.5758921 45.7821010 0.2039297
7.4131024 829.3317815 47.5967995 0.2118108
7.5857758 814.3293704 49.4879353 0.2200153
7.7624712 799.5656793 51.4588198 0.2285567
7.9432823 785.0386820 53.5128785 0.2374494
8.1283052 770.7459354 55.6537466 0.2467082
8.3176377 756.6846983 57.8851165 0.2563484
8.5113804 742.8525870 60.2109624 0.2663860
8.7096359 729.2510318 62.6353271 0.2768378
8.9125094 715.8588184 65.1624975 0.2877208
9.1201084 702.7015708 67.7969660 0.2990529
9.3325430 689.7674303 70.5432861 0.3108525
9.5499259 677.0449557 73.4063200 0.3231384
9.7723722 664.5223480 76.3911812 0.3359309
10.0000000 652.1881061 79.5032348 0.3492508
10.2329299 640.0306696 82.7481203 0.3631236
10.4712855 628.0485487 86.1318201 0.3775757
10.7151931 616.2766633 89.6604385 0.3926324
10.9647820 604.7106636 93.3402703 0.4083202
11.2201845 593.3484636 97.1778618 0.4246664
11.4815362 582.1875608 101.1801101 0.4416992
11.7489755 571.2254522 105.3541405 0.4594473
12.0226443 560.4598734 109.7073835 0.4779402
12.3026877 549.8885004 114.2476275 0.4972079
12.5892541 539.5076981 118.9829965 0.5172812
12.8824955 529.3155597 123.9219419 0.5381923
13.1825674 519.3095227 129.0732660 0.5599755
13.4896288 509.4869652 134.4461670 0.5826673
13.8038426 499.8455035 140.0503007 0.6063066
14.1253754 490.3824859 145.8955589 0.6309347
14.4543977 481.0955884 151.9924280 0.6565946
14.7910839 471.9834105 158.3517753 0.6833300
15.1356125 463.0438367 164.9848493 0.7111855
15.4881662 454.2743942 171.9034623 0.7402060
15.8489319 445.6728183 179.1199449 0.7704371
16.2181010 437.2366660 186.6469782 0.8019256
16.5958691 428.9637026 194.4979140 0.8347204
16.9824365 420.8515443 202.6866376 0.8688735
17.3780083 412.8980163 211.2275218 0.9044392
17.7827941 405.0986492 220.1357933 0.9414758
18.1970086 397.4524299 229.4268158 0.9800429
18.6208714 389.9555745 239.1172026 1.0202031
19.0546072 382.6065931 249.2238875 1.0620206
19.4984460 375.4035789 259.7644746 1.1055612
19.9526231 368.3449826 270.7574369 1.1508941
20.4173794 361.4288674 282.2218877 1.1980888
20.8929613 354.6551737 294.1776411 1.2472184
21.3796209 348.0239612 306.6452736 1.2983566
21.8776162 341.5349318 319.6460931 1.3515788
22.3872114 335.1841825 333.2020478 1.4069629
22.9086765 328.9676609 347.3363050 1.4645904
23.4422882 322.8814938 362.0727335 1.5245462
23.9883292 316.9217482 377.4363906 1.5869184
24.5470892 311.0873812 393.4531874 1.6517984
25.1188643 305.3782439 410.1498578 1.7192789
25.7039578 299.7947831 427.5544162 1.7894549
26.3026799 294.3355390 445.6952123 1.8624210
26.9153480 288.9989621 464.6022418 1.9382753
27.5422870 283.7836223 484.3061102 2.0171188
28.1838293 278.6863911 504.8385203 2.0990563
28.8403150 273.7061660 526.2325162 2.1841959
29.5120923 268.8413679 548.5219957 2.2726458
30.1995172 264.0274602 571.7436608 2.3645177
30.9029543 259.1856939 595.9456755 2.4600699
31.6227766 254.4323899 621.1750453 2.5594867
32.3593657 249.7582370 647.4746911 2.6629173
33.1131121 245.1739617 674.8899114 2.7705304
33.8844156 240.6718618 703.4683212 2.8825175
34.6736850 236.2516692 733.2596089 2.9990813
35.4813389 231.9173169 764.3150476 3.1204104
36.3078055 227.6704734 796.6871300 3.2466783
37.1535229 223.5108407 830.4304214 3.3780487
38.0189396 219.4314766 865.6019262 3.5147032
38.9045145 215.4278819 902.2616357 3.6568599
39.8107171 211.4956321 940.4725291 3.8047749
40.7380278 207.6341312 980.3007553 3.9587135
41.6869383 203.8460757 1021.8142318 4.1189272
42.6579519 200.1319722 1065.0834973 4.2856457
43.6515832 196.4902712 1110.1820171 4.4590943
44.6683592 192.9194831 1157.1856342 4.6395172
45.7088190 189.4182670 1206.1737276 4.8271900
46.7735141 185.9835242 1257.2292125 5.0224065
47.8630092 182.6143162 1310.4382961 5.2254783
48.9778819 179.3099577 1365.8907220 5.4367200
50.1187234 176.0696143 1423.6796478 5.6564569
51.2861384 172.8939566 1483.9021329 5.8850154
52.4807460 169.7847871 1546.6575536 6.1227276
53.7031796 166.7391262 1612.0491880 6.3699333
54.9540874 163.7526389 1680.1851916 6.6270045
56.2341325 160.8212579 1751.1793288 6.8943531
57.5439937 157.9421826 1825.1518266 7.1724095
58.8843655 155.1150405 1902.2263261 7.4615898
60.2559586 152.3398018 1982.5336624 7.7622911
61.6595002 149.6180010 2066.2077193 8.0749200
63.0957344 146.9511726 2153.3871356 8.3999460
64.5654229 144.3408509 2244.2131109 8.7379171
66.0693448 141.7856356 2338.8314784 9.0893740
67.6082975 139.2800742 2437.3983137 9.4548001
69.1830971 136.8228706 2540.0733502 9.8346295
70.7945784 134.4136076 2647.0251008 10.2293747
72.4435960 132.0519277 2758.4279312 10.6396848
74.1310241 129.7373244 2874.4620599 11.0662757
75.8577575 127.4679950 2995.3142898 11.5097939
77.6247117 125.2437162 3121.1811785 11.9707854
79.4328235 123.0642867 3252.2641612 12.4498042
81.2830516 120.9283807 3388.7722326 12.9474934
83.1763771 118.8346499 3530.9246302 13.4645896
85.1138038 116.7801969 3678.9479074 14.0018770
87.0963590 114.7617961 3833.0856885 14.5601726
89.1250938 112.7847139 3993.5818413 15.1402966
91.2010839 110.8494197 4160.6904766 15.7430392
93.3254301 108.9563827 4334.6698505 16.3691892
95.4992586 107.1024520 4515.7877301 17.0195960
97.7237221 105.2840596 4704.3299289 17.6951806
100.0000000 103.5031423 4900.5900640 18.3968867
102.3292992 101.7580687 5104.8705317 19.1256646
104.7128548 100.0471853 5317.4888483 19.8825108
107.1519305 98.3682498 5538.7776498 20.6685625
109.6478196 96.7194523 5769.0832289 21.4850293
112.2018454 95.1069455 6008.7606574 22.3329244
114.8153621 93.5297312 6258.1679336 23.2130183
117.4897555 91.9868560 6517.6767125 24.1262764
120.2264435 90.4757947 6787.6752320 25.0741652
123.0268771 88.9933816 7068.5683131 26.0582635
125.8925412 87.5374118 7360.7895532 27.0797873
128.8249552 86.1100903 7664.7837677 28.1397783
131.8256739 84.7136590 7981.0006491 29.2396633
134.8962883 83.3503749 8309.8996450 30.3812085
138.0384265 82.0158806 8651.9480066 31.5659243
141.2537545 80.7074870 9007.6461510 32.7949236
144.5439771 79.4233989 9377.5227843 34.0694836
147.9108388 78.1641824 9762.1231954 35.3913847
151.3561248 76.9303813 10162.0082809 36.7624687
154.8816619 75.7277535 10577.7447900 38.1843336
158.4893192 74.5485896 11009.8984968 39.6585632
162.1810097 73.3908037 11459.1073600 41.1870484
165.9586907 72.2565786 11926.0112895 42.7718743
169.8243652 71.1481412 12411.2667780 44.4150651
173.7800829 70.0660503 12915.5244655 46.1184534
177.8279410 69.0069689 13439.4720600 47.8834625
181.9700859 67.9689527 13983.8314108 49.7115086
186.2087137 66.9504823 14549.3594845 51.6051264
190.5460718 65.9508573 15136.8493399 53.5676647
194.9844600 64.9763573 15747.0901342 55.6013278
199.5262315 64.0236749 16380.8710242 57.7071496
204.1737945 63.0903147 17039.0396955 59.8874502
208.9296131 62.1737479 17722.4769993 62.1460619
213.7962090 61.2787864 18432.1057325 64.4859170
218.7761624 60.4053297 19168.8174767 66.9083443
223.8721139 59.5498470 19933.5467342 69.4151902
229.0867653 58.7101223 20727.3021434 72.0096364
234.4228815 57.8888670 21551.1294104 74.6948827
239.8832919 57.0884311 22406.0313207 77.4735181
245.4708916 56.3067625 23293.0496787 80.3481276
251.1886432 55.5417830 24213.2809152 83.3217001
257.0395783 54.7913698 25167.8741363 86.3975665
263.0267992 54.0558020 26158.0408787 89.5793819
269.1534804 53.3373292 27184.9965808 92.8705028
275.4228703 52.6378361 28249.9371714 96.2737913
281.8382931 51.9524511 29354.0956476 99.7925843
288.4031503 51.2803212 30498.8357193 103.4312809
295.1209227 50.6234838 31685.5230479 107.1933993
301.9951720 49.9845831 32915.4998830 111.0804664
309.0295433 49.3594256 34190.1182292 115.0950438
316.2277660 48.7460148 35510.8920194 119.2431380
323.5936569 48.1466413 36879.3624997 123.5305080
331.1311215 47.5636627 38297.0045841 127.9595290
338.8441561 46.9942633 39765.3283036 132.5319496
346.7368505 46.4357616 41286.0036667 137.2517541
354.8133892 45.8898632 42860.7123875 142.1244221
363.0780548 45.3583523 44491.1361801 147.1559794
371.5352291 44.8412958 46178.9099359 152.3519522
380.1893963 44.3330029 47925.8675429 157.7163078
389.0451450 43.8371122 49733.8741037 163.2520808
398.1071706 43.3540931 51604.7713102 168.9629977
407.3802778 42.8844484 53540.4047556 174.8537155
