#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 471.2645613 0.0000000 0.0000000
0.0010233 473.1698835 0.0004439 0.0001156
0.0010471 475.0936533 0.0008964 0.0001649
0.0010715 477.0367350 0.0013575 0.0002037
0.0010965 479.0002909 0.0018274 0.0002371
0.0011220 480.9839634 0.0023063 0.0002674
0.0011482 482.9891829 0.0027943 0.0002954
0.0011749 485.0158899 0.0032916 0.0003218
0.0012023 487.0663196 0.0037984 0.0003469
0.0012303 489.1407401 0.0043147 0.0003711
0.0012589 491.2396582 0.0048409 0.0003946
0.0012882 493.3647725 0.0053769 0.0004174
0.0013183 495.5153976 0.0059232 0.0004397
0.0013490 497.6933514 0.0064796 0.0004616
0.0013804 499.8992598 0.0070466 0.0004832
0.0014125 502.1341062 0.0076242 0.0005045
0.0014454 504.3984868 0.0082126 0.0005256
0.0014791 506.6938021 0.0088120 0.0005465
0.0015136 509.0196947 0.0094225 0.0005673
0.0015488 511.3784890 0.0100444 0.0005880
0.0015849 513.7708407 0.0106779 0.0006086
0.0016218 516.1972267 0.0113230 0.0006291
0.0016596 518.6588986 0.0119801 0.0006496
0.0016982 521.1565122 0.0126493 0.0006700
0.0017378 523.6906634 0.0133308 0.0006905
0.0017783 526.2636768 0.0140247 0.0007110
0.0018197 528.8749564 0.0147313 0.0007315
0.0018621 531.5258135 0.0154508 0.0007520
0.0019055 534.2160692 0.0161834 0.0007726
0.0019498 536.9498364 0.0169292 0.0007933
0.0019953 539.7261612 0.0176885 0.0008140
0.0020417 542.5458783 0.0184615 0.0008348
0.0020893 545.4098220 0.0192483 0.0008557
0.0021380 548.3191844 0.0200492 0.0008767
0.0021878 551.2753961 0.0208644 0.0008977
0.0022387 554.2796492 0.0216941 0.0009189
0.0022909 557.3313475 0.0225385 0.0009402
0.0023442 560.4328753 0.0233978 0.0009616
0.0023988 563.5856631 0.0242723 0.0009832
0.0024547 566.7884593 0.0251620 0.0010049
0.0025119 570.0450188 0.0260673 0.0010266
0.0025704 573.3552225 0.0269884 0.0010486
0.0026303 576.7179379 0.0279255 0.0010706
0.0026915 580.1380525 0.0288788 0.0010929
0.0027542 583.6143744 0.0298485 0.0011152
0.0028184 587.1474994 0.0308348 0.0011377
0.0028840 590.7404080 0.0318380 0.0011603
0.0029512 594.3926231 0.0328583 0.0011831
0.0030200 598.1061119 0.0338960 0.0012061
0.0030903 601.8796225 0.0349511 0.0012292
0.0031623 605.7171485 0.0360241 0.0012525
0.0032359 609.6177958 0.0371150 0.0012759
0.0033113 613.5825182 0.0382242 0.0012994
0.0033884 617.6145341 0.0393518 0.0013232
0.0034674 621.7127113 0.0404982 0.0013471
0.0035481 625.8787185 0.0416634 0.0013711
0.0036308 630.1126750 0.0428479 0.0013954
0.0037154 634.4179187 0.0440517 0.0014197
0.0038019 638.7940323 0.0452752 0.0014443
0.0038905 643.2438172 0.0465185 0.0014690
0.0039811 647.7639953 0.0477820 0.0014939
0.0040738 652.3595732 0.0490659 0.0015189
0.0041687 657.0313258 0.0503703 0.0015441
0.0042658 661.7760942 0.0516956 0.0015695
0.0043652 666.6010308 0.0530420 0.0015950
0.0044668 671.5044667 0.0544098 0.0016207
0.0045709 676.4848522 0.0557991 0.0016465
0.0046774 681.5490419 0.0572103 0.0016725
0.0047863 686.6936382 0.0586436 0.0016987
0.0048978 691.9212638 0.0600993 0.0017250
0.0050119 697.2322763 0.0615775 0.0017515
0.0051286 702.6281062 0.0630786 0.0017782
0.0052481 708.1112569 0.0646029 0.0018050
0.0053703 713.6791654 0.0661505 0.0018319
0.0054954 719.3368981 0.0677217 0.0018590
0.0056234 725.0849915 0.0693169 0.0018863
0.0057544 730.9239224 0.0709362 0.0019137
0.0058884 736.8493396 0.0725800 0.0019413
0.0060256 742.8719720 0.0742485 0.0019690
0.0061660 748.9865743 0.0759419 0.0019969
0.0063096 755.1969613 0.0776606 0.0020249
0.0064565 761.5011661 0.0794048 0.0020531
0.0066069 767.9032416 0.0811748 0.0020814
0.0067608 774.4051550 0.0829709 0.0021098
0.0069183 781.0077406 0.0847933 0.0021384
0.0070795 787.7082566 0.0866424 0.0021672
0.0072444 794.5115907 0.0885184 0.0021961
0.0074131 801.4162526 0.0904216 0.0022251
0.0075858 808.4264148 0.0923523 0.0022542
0.0077625 815.5413023 0.0943108 0.0022835
0.0079433 822.7635974 0.0962973 0.0023129
0.0081283 830.0937770 0.0983123 0.0023424
0.0083176 837.5317217 0.1003559 0.0023721
0.0085114 845.0787429 0.1024285 0.0024019
0.0087096 852.7377017 0.1045304 0.0024318
0.0089125 860.5097901 0.1066618 0.0024619
0.0091201 868.3946505 0.1088232 0.0024921
0.0093325 876.3952035 0.1110147 0.0025223
0.0095499 884.5121047 0.1132368 0.0025527
0.0097724 892.7462483 0.1154898 0.0025833
0.0100000 901.0991840 0.1177739 0.0026139
0.0102329 909.5709713 0.1200894 0.0026446
0.0104713 918.1642330 0.1224368 0.0026755
0.0107152 926.8789688 0.1248164 0.0027065
0.0109648 935.7209606 0.1272284 0.0027375
0.0112202 944.6859764 0.1296732 0.0027687
0.0114815 953.7787846 0.1321512 0.0028000
0.0117490 962.9990871 0.1346626 0.0028314
0.0120226 972.3439037 0.1372079 0.0028629
0.0123027 981.8251554 0.1397874 0.0028944
0.0125893 991.4380737 0.1424014 0.0029261
0.0128825 1001.1805725 0.1450504 0.0029579
0.0131826 1011.0624270 0.1477346 0.0029898
0.0134896 1021.0780343 0.1504545 0.0030217
0.0138038 1031.2297786 0.1532103 0.0030538
0.0141254 1041.5217130 0.1560025 0.0030859
0.0144544 1051.9561026 0.1588315 0.0031181
0.0147911 1062.5313976 0.1616976 0.0031504
0.0151356 1073.2727511 0.1646013 0.0031828
0.0154882 1084.0831267 0.1675427 0.0032153
0.0158489 1095.0463287 0.1705229 0.0032479
0.0162181 1107.7664373 0.1735401 0.0032804
0.0165959 1121.0598234 0.1765908 0.0033129
0.0169824 1134.5643291 0.1796756 0.0033453
0.0173780 1148.3439699 0.1827946 0.0033775
0.0177828 1162.4067328 0.1859478 0.0034097
0.0181970 1176.7578629 0.1891352 0.0034418
0.0186209 1191.4032016 0.1923570 0.0034737
0.0190546 1206.3484709 0.1956130 0.0035055
0.0194984 1221.6109561 0.1989035 0.0035372
0.0199526 1237.1827894 0.2022284 0.0035688
0.0204174 1253.0804217 0.2055878 0.0036002
0.0208930 1269.3100519 0.2089817 0.0036314
0.0213796 1285.8760908 0.2124100 0.0036625
0.0218776 1302.7901015 0.2158728 0.0036935
0.0223872 1320.0580447 0.2193700 0.0037242
0.0229087 1337.6892186 0.2229018 0.0037548
0.0234423 1355.6910142 0.2264680 0.0037852
0.0239883 1374.0711801 0.2300686 0.0038154
0.0245471 1393.8061596 0.2337038 0.0038455
0.0251189 1410.2372535 0.2373724 0.0038754
0.0257040 1421.4628352 0.2410910 0.0039053
0.0263027 1433.6274284 0.2448666 0.0039356
0.0269153 1445.1186084 0.2486981 0.0039662
0.0275423 1457.1074872 0.2525864 0.0039971
0.0281838 1469.6458016 0.2565322 0.0040282
0.0288403 1482.7279488 0.2605346 0.0040596
0.0295121 1496.1584255 0.2645939 0.0040912
0.0301995 1509.9790743 0.2687101 0.0041230
0.0309030 1524.2007432 0.2728832 0.0041551
0.0316228 1538.8225976 0.2771133 0.0041872
0.0323594 1553.8687180 0.2814004 0.0042196
0.0331131 1569.3460183 0.2857445 0.0042521
0.0338844 1585.2390015 0.2901457 0.0042847
0.0346737 1601.5829534 0.2946037 0.0043174
0.0354813 1618.3787085 0.2991186 0.0043502
0.0363078 1635.6411681 0.3036904 0.0043831
0.0371535 1653.3610337 0.3083189 0.0044160
0.0380189 1671.5555907 0.3130041 0.0044489
0.0389045 1690.2416476 0.3177457 0.0044819
0.0398107 1709.4008463 0.3225439 0.0045149
0.0407380 1729.0695454 0.3273983 0.0045479
0.0416869 1749.2419038 0.3323089 0.0045808
0.0426580 1769.9200673 0.3372756 0.0046137
0.0436516 1791.1209635 0.3422981 0.0046466
0.0446684 1812.8372015 0.3473765 0.0046793
0.0457088 1835.0760531 0.3525105 0.0047120
0.0467735 1857.8600487 0.3577001 0.0047446
0.0478630 1881.1655850 0.3629451 0.0047771
0.0489779 1905.0079208 0.3682454 0.0048094
0.0501187 1929.3918244 0.3736010 0.0048416
0.0512861 1954.3053749 0.3790118 0.0048737
0.0524807 1979.7615661 0.3844776 0.0049056
0.0537032 2005.7581330 0.3899986 0.0049374
0.0549541 2032.2774327 0.3955748 0.0049689
0.0562341 2059.3312669 0.4012061 0.0050003
0.0575440 2086.9019925 0.4068926 0.0050316
0.0588844 2114.9931860 0.4126345 0.0050626
0.0602560 2143.5845816 0.4184320 0.0050934
0.0616595 2172.6699806 0.4242852 0.0051241
0.0630957 2202.2362699 0.4301944 0.0051545
0.0645654 2232.2667601 0.4361600 0.0051847
0.0660693 2262.7469078 0.4421825 0.0052148
0.0676083 2293.6550169 0.4482621 0.0052446
0.0691831 2324.9712986 0.4543996 0.0052742
0.0707946 2356.6647585 0.4605954 0.0053037
0.0724436 2388.7141774 0.4668504 0.0053329
0.0741310 2421.0921371 0.4731653 0.0053620
0.0758578 2453.7514307 0.4795412 0.0053908
0.0776247 2486.6720311 0.4859789 0.0054195
0.0794328 2519.8088772 0.4924796 0.0054481
0.0812831 2553.1352660 0.4990446 0.0054764
0.0831764 2586.5775263 0.5056753 0.0055046
0.0851138 2620.1072862 0.5123731 0.0055327
0.0870964 2653.6728088 0.5191397 0.0055607
0.0891251 2687.2304637 0.5259768 0.0055885
0.0912011 2720.7108709 0.5328866 0.0056163
0.0933254 2754.0482270 0.5398709 0.0056439
0.0954993 2787.2067692 0.5469322 0.0056715
0.0977237 2820.0982825 0.5540728 0.0056990
0.1000000 2852.6812822 0.5612954 0.0057266
0.1023293 2884.8706527 0.5686026 0.0057540
0.1047129 2916.6029749 0.5759979 0.0057816
0.1071519 2947.8122067 0.5834841 0.0058091
0.1096478 2978.4339750 0.5910649 0.0058367
0.1122018 3008.3922244 0.5987435 0.0058644
0.1148154 3037.6106610 0.6065241 0.0058921
0.1174898 3066.0170438 0.6144108 0.0059201
0.1202264 3093.5288801 0.6224079 0.0059481
0.1230269 3120.1263811 0.6305200 0.0059764
0.1258925 3145.7017816 0.6387520 0.0060049
0.1288250 3170.1928543 0.6471089 0.0060336
0.1318257 3193.5507235 0.6555961 0.0060627
0.1348963 3215.7162613 0.6642194 0.0060921
0.1380384 3236.6272405 0.6729847 0.0061218
0.1412538 3256.2302554 0.6818981 0.0061520
0.1445440 3274.4971724 0.6909661 0.0061826
0.1479108 3291.3679102 0.7001959 0.0062137
0.1513561 3306.8145738 0.7095943 0.0062453
0.1548817 3320.8009235 0.7191689 0.0062776
0.1584893 3333.3062169 0.7289276 0.0063104
0.1621810 3344.3233015 0.7388783 0.0063440
0.1659587 3353.8421637 0.7490296 0.0063783
0.1698244 3361.8253717 0.7593904 0.0064135
0.1737801 3368.3005822 0.7699697 0.0064495
0.1778279 3373.2770934 0.7807771 0.0064865
0.1819701 3376.7489449 0.7918224 0.0065244
0.1862087 3378.7561910 0.8031157 0.0065634
0.1905461 3379.3109911 0.8146678 0.0066036
0.1949845 3378.4348028 0.8264895 0.0066450
0.1995262 3376.1922375 0.8385921 0.0066878
0.2041738 3372.6011767 0.8509875 0.0067319
0.2089296 3367.7081120 0.8636876 0.0067775
0.2137962 3361.5697870 0.8767048 0.0068246
0.2187762 3354.2286402 0.8900520 0.0068734
0.2238721 3345.7533362 0.9037423 0.0069240
0.2290868 3336.1755846 0.9177893 0.0069764
0.2344229 3325.5795473 0.9322073 0.0070308
0.2398833 3314.0164841 0.9470103 0.0070873
0.2454709 3301.5555365 0.9622130 0.0071459
0.2511886 3288.2498719 0.9778309 0.0072069
0.2570396 3274.1605254 0.9938792 0.0072703
0.2630268 3259.3449558 1.0103740 0.0073361
0.2691535 3243.8866097 1.0273318 0.0074047
0.2754229 3227.8262567 1.0447690 0.0074760
0.2818383 3211.2318461 1.0627028 0.0075503
0.2884032 3194.1520152 1.0811511 0.0076276
0.2951209 3176.6411235 1.1001315 0.0077080
0.3019952 3158.7537688 1.1196627 0.0077918
0.3090295 3140.5509863 1.1397631 0.0078791
0.3162278 3122.3622706 1.1604519 0.0079699
0.3235937 3107.3430916 1.1817367 0.0080642
0.3311311 3093.6783685 1.2036161 0.0081620
0.3388442 3078.9266951 1.2261085 0.0082633
0.3467369 3063.9444710 1.2492359 0.0083683
0.3548134 3048.6275071 1.2730194 0.0084770
0.3630781 3033.0067980 1.2974806 0.0085898
0.3715352 3017.1252589 1.3226420 0.0087066
0.3801894 3000.9986256 1.3485265 0.0088276
0.3890451 2984.6640912 1.3751578 0.0089529
0.3981072 2968.1507428 1.4025593 0.0090828
0.4073803 2951.4759851 1.4307565 0.0092173
0.4168694 2934.6746271 1.4597748 0.0093566
0.4265795 2917.7633582 1.4896399 0.0095009
0.4365158 2900.7352641 1.5203794 0.0096502
0.4466836 2883.6334987 1.5520202 0.0098047
0.4570882 2866.4583004 1.5845909 0.0099646
0.4677351 2849.2010860 1.6181209 0.0101301
0.4786301 2831.9700977 1.6526407 0.0103012
0.4897788 2814.5779385 1.6881805 0.0104781
0.5011872 2796.2650066 1.7247791 0.0106611
0.5128614 2777.6995895 1.7624793 0.0108505
0.5248075 2759.1797103 1.8013158 0.0110464
0.5370318 2740.7013160 1.8413243 0.0112490
0.5495409 2722.2517703 1.8825416 0.0114586
0.5623413 2703.8491930 1.9250051 0.0116751
0.5754399 2685.4783255 1.9687543 0.0118990
0.5888437 2667.1451281 2.0138298 0.0121302
0.6025596 2648.8217058 2.0602734 0.0123690
0.6165950 2630.5237943 2.1081281 0.0126156
0.6309573 2612.2456716 2.1574393 0.0128702
0.6456542 2593.9787545 2.2082528 0.0131330
0.6606934 2575.7175595 2.2606180 0.0134041
0.6760830 2557.4558877 2.3145840 0.0136839
0.6918310 2539.1985074 2.3702026 0.0139725
0.7079458 2520.9270603 2.4275278 0.0142702
0.7244360 2502.6353478 2.4866150 0.0145772
0.7413102 2484.3202701 2.5475224 0.0148937
0.7585776 2465.9927948 2.6103103 0.0152201
0.7762471 2447.6238345 2.6750399 0.0155565
0.7943282 2429.2210189 2.7417764 0.0159034
0.8128305 2410.7767184 2.8105878 0.0162609
0.8317638 2392.2921252 2.8815434 0.0166294
0.8511380 2373.7550799 2.9547159 0.0170091
0.8709636 2355.1689203 3.0301807 0.0174005
0.8912509 2336.5214872 3.1080153 0.0178039
0.9120108 2317.8163568 3.1883036 0.0182196
0.9332543 2299.0473302 3.2711280 0.0186480
0.9549926 2280.2141689 3.3565774 0.0190896
0.9772372 2261.3152042 3.4447442 0.0195447
1.0000000 2242.3473365 3.5357227 0.0200137
