#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 256.5497119 -0.0000000 0.0000000
0.0010233 258.0122447 0.0009053 0.0003075
0.0010471 259.4852386 0.0018265 0.0004379
0.0010715 260.9681870 0.0027638 0.0005402
0.0010965 262.4606130 0.0037175 0.0006283
0.0011220 263.9620993 0.0046878 0.0007075
0.0011482 265.4723182 0.0056751 0.0007806
0.0011749 266.9910610 0.0066796 0.0008493
0.0012023 268.5182978 0.0077017 0.0009146
0.0012303 270.0540585 0.0087416 0.0009772
0.0012589 271.5986412 0.0097997 0.0010377
0.0012882 273.1525823 0.0108763 0.0010964
0.0013183 274.7165970 0.0119718 0.0011536
0.0013490 276.2918478 0.0130863 0.0012097
0.0013804 277.8798844 0.0142203 0.0012648
0.0014125 279.4825846 0.0153740 0.0013190
0.0014454 281.0869537 0.0165479 0.0013726
0.0014791 282.7063439 0.0177423 0.0014255
0.0015136 284.3385200 0.0189575 0.0014780
0.0015488 285.9832733 0.0201938 0.0015301
0.0015849 287.6405144 0.0214516 0.0015819
0.0016218 289.3103326 0.0227313 0.0016334
0.0016596 290.9928772 0.0240333 0.0016848
0.0016982 292.6886546 0.0253579 0.0017359
0.0017378 294.3982908 0.0267054 0.0017870
0.0017783 296.1226501 0.0280764 0.0018381
0.0018197 297.8631928 0.0294711 0.0018891
0.0018621 299.6178327 0.0308899 0.0019402
0.0019055 301.3850201 0.0323333 0.0019913
0.0019498 303.1697619 0.0338016 0.0020425
0.0019953 304.9718495 0.0352952 0.0020938
0.0020417 306.7911637 0.0368146 0.0021452
0.0020893 308.6276450 0.0383602 0.0021968
0.0021380 310.4812038 0.0399323 0.0022486
0.0021878 312.3521978 0.0415314 0.0023006
0.0022387 314.2409549 0.0431580 0.0023528
0.0022909 316.1480712 0.0448124 0.0024053
0.0023442 318.0744109 0.0464951 0.0024580
0.0023988 320.0211960 0.0482066 0.0025110
0.0024547 321.9898274 0.0499472 0.0025642
0.0025119 323.9822720 0.0517175 0.0026178
0.0025704 325.9878600 0.0535179 0.0026717
0.0026303 328.0187813 0.0553488 0.0027259
0.0026915 330.0725920 0.0572108 0.0027804
0.0027542 332.1494409 0.0591042 0.0028353
0.0028184 334.2494773 0.0610296 0.0028906
0.0028840 336.3729394 0.0629874 0.0029462
0.0029512 338.5204831 0.0649782 0.0030022
0.0030200 340.6927341 0.0670024 0.0030586
0.0030903 342.8907952 0.0690604 0.0031154
0.0031623 345.1159479 0.0711529 0.0031726
0.0032359 347.3672386 0.0732803 0.0032302
0.0033113 349.6429685 0.0754431 0.0032882
0.0033884 351.9482041 0.0776418 0.0033467
0.0034674 354.2826772 0.0798770 0.0034056
0.0035481 356.6465667 0.0821491 0.0034649
0.0036308 359.0398130 0.0844586 0.0035247
0.0037154 361.4628631 0.0868062 0.0035850
0.0038019 363.9159554 0.0891923 0.0036456
0.0038905 366.3998351 0.0916175 0.0037068
0.0039811 368.9153962 0.0940823 0.0037684
0.0040738 371.4635925 0.0965872 0.0038305
0.0041687 374.0460930 0.0991329 0.0038930
0.0042658 376.6647158 0.1017198 0.0039561
0.0043652 379.3136489 0.1043485 0.0040196
0.0044668 381.9987044 0.1070196 0.0040836
0.0045709 384.7202098 0.1097337 0.0041480
0.0046774 387.4785230 0.1124913 0.0042130
0.0047863 390.2736439 0.1152929 0.0042784
0.0048978 393.1062580 0.1181392 0.0043444
0.0050119 395.9768422 0.1210308 0.0044108
0.0051286 398.8863501 0.1239682 0.0044777
0.0052481 401.8360038 0.1269520 0.0045452
0.0053703 404.8273232 0.1299828 0.0046131
0.0054954 407.8592653 0.1330613 0.0046815
0.0056234 410.9306973 0.1361880 0.0047504
0.0057544 414.0461198 0.1393635 0.0048198
0.0058884 417.2056818 0.1425884 0.0048897
0.0060256 420.4093235 0.1458634 0.0049601
0.0061660 423.6574326 0.1491891 0.0050310
0.0063096 426.9503368 0.1525660 0.0051024
0.0064565 430.2886918 0.1559949 0.0051742
0.0066069 433.6734812 0.1594763 0.0052466
0.0067608 437.1058077 0.1630110 0.0053195
0.0069183 440.5874296 0.1665995 0.0053928
0.0070795 444.1204631 0.1702425 0.0054666
0.0072444 447.6988879 0.1739406 0.0055410
0.0074131 451.3288136 0.1776944 0.0056158
0.0075858 455.0107470 0.1815048 0.0056910
0.0077625 458.7448669 0.1853722 0.0057668
0.0079433 462.5314117 0.1892975 0.0058430
0.0081283 466.3710072 0.1932812 0.0059198
0.0083176 470.2643689 0.1973240 0.0059969
0.0085114 474.2128974 0.2014266 0.0060746
0.0087096 478.2181426 0.2055898 0.0061527
0.0089125 482.2809985 0.2098141 0.0062313
0.0091201 486.3969350 0.2141003 0.0063103
0.0093325 490.5728965 0.2184492 0.0063898
0.0095499 494.8089424 0.2228613 0.0064697
0.0097724 499.1048045 0.2273375 0.0065501
0.0100000 503.4609300 0.2318784 0.0066309
0.0102329 507.8776168 0.2364848 0.0067122
0.0104713 512.3555803 0.2411573 0.0067938
0.0107152 516.8960125 0.2458969 0.0068760
0.0109648 521.5005826 0.2507041 0.0069585
0.0112202 526.1716152 0.2555797 0.0070415
0.0114815 530.9062491 0.2605245 0.0071249
0.0117490 535.7065706 0.2655392 0.0072087
0.0120226 540.5749640 0.2706246 0.0072929
0.0123027 545.5113698 0.2757816 0.0073775
0.0125893 550.5162051 0.2810108 0.0074625
0.0128825 555.5899468 0.2863130 0.0075479
0.0131826 560.7334890 0.2916890 0.0076337
0.0134896 565.9486200 0.2971398 0.0077198
0.0138038 571.2374260 0.3026659 0.0078064
0.0141254 576.5974632 0.3082683 0.0078933
0.0144544 582.0293275 0.3139479 0.0079806
0.0147911 587.5381453 0.3197054 0.0080682
0.0151356 593.1236185 0.3255415 0.0081562
0.0154882 598.7856875 0.3314573 0.0082446
0.0158489 604.5242927 0.3374536 0.0083333
0.0162181 610.3400898 0.3435311 0.0084224
0.0165959 616.2343901 0.3496908 0.0085118
0.0169824 622.2091011 0.3559336 0.0086015
0.0173780 628.2666667 0.3622603 0.0086916
0.0177828 634.4083387 0.3686719 0.0087819
0.0181970 640.6277986 0.3751692 0.0088726
0.0186209 646.9330339 0.3817531 0.0089636
0.0190546 653.3238658 0.3884247 0.0090549
0.0194984 659.8002346 0.3951847 0.0091466
0.0199526 666.3625576 0.4020342 0.0092385
0.0204174 673.0121462 0.4089741 0.0093307
0.0208930 679.7507885 0.4160054 0.0094232
0.0213796 686.5815247 0.4231290 0.0095159
0.0218776 693.4670999 0.4303455 0.0096090
0.0223872 700.6787288 0.4376564 0.0097023
0.0229087 708.5624933 0.4450576 0.0097957
0.0234423 716.9907139 0.4525443 0.0098889
0.0239883 725.7970853 0.4601137 0.0099818
0.0245471 734.7674373 0.4677649 0.0100745
0.0251189 743.6304955 0.4754997 0.0101668
0.0257040 754.5494208 0.4833095 0.0102585
0.0263027 765.3315467 0.4911882 0.0103494
0.0269153 776.3479901 0.4991363 0.0104395
0.0275423 787.6022083 0.5071538 0.0105287
0.0281838 799.0993277 0.5152404 0.0106171
0.0288403 810.8454877 0.5233960 0.0107047
0.0295121 822.8386021 0.5316202 0.0107914
0.0301995 835.0901156 0.5399129 0.0108772
0.0309030 847.6014587 0.5482738 0.0109622
0.0316228 860.3766252 0.5567029 0.0110463
0.0323594 873.4205029 0.5651999 0.0111296
0.0331131 886.7326745 0.5737645 0.0112119
0.0338844 900.3244059 0.5823969 0.0112934
0.0346737 914.1956374 0.5910964 0.0113739
0.0354813 928.3491111 0.5998633 0.0114536
0.0363078 942.7874496 0.6086973 0.0115324
0.0371535 957.5188193 0.6175983 0.0116103
0.0380189 972.5395839 0.6265662 0.0116873
0.0389045 987.8591617 0.6356010 0.0117635
0.0398107 1003.4772544 0.6447026 0.0118387
0.0407380 1019.3939217 0.6538710 0.0119130
0.0416869 1035.6108922 0.6631062 0.0119865
0.0426580 1052.1311464 0.6724085 0.0120591
0.0436516 1068.9605257 0.6817776 0.0121309
0.0446684 1086.0922350 0.6912139 0.0122017
0.0457088 1103.5286584 0.7007176 0.0122717
0.0467735 1121.2739685 0.7102889 0.0123409
0.0478630 1139.3241121 0.7199280 0.0124093
0.0489779 1157.6758702 0.7296353 0.0124769
0.0501187 1176.3280508 0.7394114 0.0125436
0.0512861 1195.2817268 0.7492563 0.0126096
0.0524807 1214.5371366 0.7591709 0.0126748
0.0537032 1234.0675760 0.7691558 0.0127392
0.0549541 1253.8974841 0.7792117 0.0128028
0.0562341 1274.0138665 0.7893390 0.0128657
0.0575440 1294.4046824 0.7995388 0.0129278
0.0588844 1315.0590832 0.8098119 0.0129893
0.0602560 1335.9674125 0.8201597 0.0130500
0.0616595 1357.1231135 0.8305830 0.0131101
0.0630957 1378.5230865 0.8410833 0.0131695
0.0645654 1400.1697160 0.8516615 0.0132283
0.0660693 1421.9955259 0.8623192 0.0132865
0.0676083 1443.9379284 0.8730589 0.0133441
0.0691831 1466.1203111 0.8838821 0.0134011
0.0707946 1488.5117975 0.8947904 0.0134576
0.0724436 1511.0800800 0.9057852 0.0135136
0.0741310 1533.7915401 0.9168691 0.0135691
0.0758578 1556.6104131 0.9280437 0.0136241
0.0776247 1579.5026035 0.9393120 0.0136787
0.0794328 1602.4819403 0.9506766 0.0137328
0.0812831 1625.5037177 0.9621402 0.0137867
0.0831764 1648.5502919 0.9737057 0.0138401
0.0851138 1671.5892362 0.9853763 0.0138933
0.0870964 1694.5911047 0.9971554 0.0139461
0.0891251 1717.5306236 1.0090466 0.0139987
0.0912011 1740.3988517 1.0210537 0.0140511
0.0933254 1763.1203259 1.0331804 0.0141034
0.0954993 1785.6949268 1.0454312 0.0141554
0.0977237 1808.0824791 1.0578104 0.0142074
0.1000000 1830.2463835 1.0703229 0.0142593
0.1023293 1852.1562402 1.0829735 0.0143112
0.1047129 1873.7839143 1.0957675 0.0143632
0.1071519 1895.0751631 1.1087105 0.0144151
0.1096478 1916.0183033 1.1218082 0.0144672
0.1122018 1936.5681523 1.1350666 0.0145195
0.1148154 1956.6847731 1.1484921 0.0145719
0.1174898 1976.3360968 1.1620912 0.0146246
0.1202264 1995.4972073 1.1758714 0.0146777
0.1230269 2014.1248296 1.1898394 0.0147310
0.1258925 2032.1952397 1.2040032 0.0147848
0.1288250 2049.6805414 1.2183708 0.0148391
0.1318257 2066.5444931 1.2329503 0.0148939
0.1348963 2082.7599139 1.2477504 0.0149493
0.1380384 2098.3084445 1.2627801 0.0150053
0.1412538 2113.1753023 1.2780489 0.0150621
0.1445440 2127.3123242 1.2935664 0.0151197
0.1479108 2140.7290476 1.3093428 0.0151781
0.1513561 2153.4011525 1.3253889 0.0152375
0.1548817 2165.3121872 1.3417148 0.0152979
0.1584893 2176.4564294 1.3583325 0.0153594
0.1621810 2186.8400782 1.3752539 0.0154221
0.1659587 2196.4442977 1.3924897 0.0154861
0.1698244 2205.2748102 1.4100533 0.0155514
0.1737801 2213.3421066 1.4279578 0.0156181
0.1778279 2220.6452332 1.4462153 0.0156864
0.1819701 2227.1942041 1.4648403 0.0157564
0.1862087 2233.0088090 1.4838460 0.0158280
0.1905461 2238.0981083 1.5032471 0.0159016
0.1949845 2242.4868988 1.5230582 0.0159770
0.1995262 2246.1997387 1.5432941 0.0160546
0.2041738 2249.2528415 1.5639702 0.0161343
0.2089296 2251.6700500 1.5851024 0.0162163
0.2137962 2253.4885595 1.6067067 0.0163007
0.2187762 2254.7407966 1.6287989 0.0163877
0.2238721 2255.4424976 1.6513957 0.0164773
0.2290868 2255.6451635 1.6745147 0.0165697
0.2344229 2255.3738296 1.6981724 0.0166650
0.2398833 2254.6602071 1.7223864 0.0167633
0.2454709 2253.5455444 1.7471749 0.0168648
0.2511886 2252.0608376 1.7725551 0.0169696
0.2570396 2250.2363673 1.7985458 0.0170778
0.2630268 2248.1191044 1.8251651 0.0171896
0.2691535 2245.7343224 1.8524318 0.0173050
0.2754229 2243.1130173 1.8803647 0.0174243
0.2818383 2240.2919075 1.9089835 0.0175475
0.2884032 2237.3027042 1.9383063 0.0176747
0.2951209 2234.1644817 1.9683534 0.0178062
0.3019952 2230.9158660 1.9991444 0.0179420
0.3090295 2227.5795078 2.0306999 0.0180822
0.3162278 2224.1785350 2.0630384 0.0182270
0.3235937 2220.7208157 2.0961810 0.0183765
0.3311311 2217.2571356 2.1301496 0.0185308
0.3388442 2213.7803419 2.1649634 0.0186900
0.3467369 2210.3140391 2.2006437 0.0188542
0.3548134 2207.9359332 2.2372121 0.0190235
0.3630781 2208.6097378 2.2746376 0.0191974
0.3715352 2209.1447759 2.3129246 0.0193755
0.3801894 2209.5529689 2.3520951 0.0195581
0.3890451 2209.8357475 2.3921717 0.0197453
0.3981072 2210.0114708 2.4331775 0.0199371
0.4073803 2210.0825231 2.4751362 0.0201336
0.4168694 2210.0539114 2.5180718 0.0203350
0.4265795 2209.9304044 2.5620089 0.0205413
0.4365158 2209.7027033 2.6069733 0.0207525
0.4466836 2209.3886903 2.6529906 0.0209690
0.4570882 2208.9785898 2.7000872 0.0211906
0.4677351 2208.4693022 2.7482913 0.0214175
0.4786301 2207.8686958 2.7976308 0.0216499
0.4897788 2207.1517352 2.8481341 0.0218877
0.5011872 2206.3250966 2.8998320 0.0221312
0.5128614 2205.3813887 2.9527551 0.0223805
0.5248075 2204.3129815 3.0069359 0.0226356
0.5370318 2203.1117686 3.0624076 0.0228966
0.5495409 2201.7739350 3.1192049 0.0231638
