#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 337.6714618 0.0000000 0.0000000
0.0010233 339.5170034 0.0008255 0.0002380
0.0010471 341.3745261 0.0016657 0.0003390
0.0010715 343.2433147 0.0025207 0.0004182
0.0010965 345.1228326 0.0033909 0.0004865
0.0011220 347.0123646 0.0042765 0.0005480
0.0011482 348.9116425 0.0051778 0.0006048
0.0011749 350.8201893 0.0060951 0.0006581
0.0012023 352.7380350 0.0070286 0.0007089
0.0012303 354.6650900 0.0079787 0.0007575
0.0012589 356.6018312 0.0089457 0.0008046
0.0012882 358.5487356 0.0099298 0.0008503
0.0013183 360.5067568 0.0109313 0.0008949
0.0013490 362.4773551 0.0119506 0.0009387
0.0013804 364.4622594 0.0129880 0.0009816
0.0014125 366.4638835 0.0140438 0.0010240
0.0014454 368.4689351 0.0151182 0.0010658
0.0014791 370.4890376 0.0162117 0.0011073
0.0015136 372.5239228 0.0173245 0.0011483
0.0015488 374.5733225 0.0184571 0.0011891
0.0015849 376.6369386 0.0196097 0.0012297
0.0016218 378.7149797 0.0207826 0.0012701
0.0016596 380.8076545 0.0219763 0.0013103
0.0016982 382.9153207 0.0231911 0.0013505
0.0017378 385.0387232 0.0244273 0.0013907
0.0017783 387.1790543 0.0256854 0.0014308
0.0018197 389.3378042 0.0269656 0.0014710
0.0018621 391.5161650 0.0282684 0.0015112
0.0019055 393.7048677 0.0295941 0.0015514
0.0019498 395.9145522 0.0309431 0.0015918
0.0019953 398.1449207 0.0323158 0.0016323
0.0020417 400.3957047 0.0337126 0.0016729
0.0020893 402.6669342 0.0351339 0.0017137
0.0021380 404.9583110 0.0365801 0.0017546
0.0021878 407.2701929 0.0380516 0.0017958
0.0022387 409.6029374 0.0395488 0.0018371
0.0022909 411.9572003 0.0410721 0.0018787
0.0023442 414.3339054 0.0426220 0.0019205
0.0023988 416.7343046 0.0441989 0.0019626
0.0024547 419.1602159 0.0458032 0.0020049
0.0025119 421.6136957 0.0474353 0.0020475
0.0025704 424.0891111 0.0490957 0.0020903
0.0026303 426.5893232 0.0507849 0.0021335
0.0026915 429.1174616 0.0525032 0.0021770
0.0027542 431.6734963 0.0542512 0.0022207
0.0028184 434.2576360 0.0560293 0.0022648
0.0028840 436.8701489 0.0578379 0.0023093
0.0029512 439.5114523 0.0596776 0.0023540
0.0030200 442.1824403 0.0615488 0.0023991
0.0030903 444.8841859 0.0634520 0.0024446
0.0031623 447.6178811 0.0653876 0.0024905
0.0032359 450.3856719 0.0673562 0.0025366
0.0033113 453.1834752 0.0693583 0.0025832
0.0033884 456.0137944 0.0713943 0.0026302
0.0034674 458.8803848 0.0734647 0.0026775
0.0035481 461.7832465 0.0755701 0.0027252
0.0036308 464.7223795 0.0777110 0.0027734
0.0037154 467.6981115 0.0798878 0.0028219
0.0038019 470.7107108 0.0821011 0.0028708
0.0038905 473.7609226 0.0843515 0.0029202
0.0039811 476.8494918 0.0866393 0.0029699
0.0040738 479.9775511 0.0889653 0.0030201
0.0041687 483.1467993 0.0913299 0.0030707
0.0042658 486.3589650 0.0937336 0.0031217
0.0043652 489.6167007 0.0961770 0.0031732
0.0044668 492.9116614 0.0986607 0.0032250
0.0045709 496.2522517 0.1011851 0.0032773
0.0046774 499.6386802 0.1037509 0.0033301
0.0047863 503.0712749 0.1063587 0.0033833
0.0048978 506.5502145 0.1090088 0.0034369
0.0050119 510.0761846 0.1117021 0.0034910
0.0051286 513.6501388 0.1144389 0.0035455
0.0052481 517.2731500 0.1172200 0.0036004
0.0053703 520.9466489 0.1200458 0.0036559
0.0054954 524.6727814 0.1229170 0.0037117
0.0056234 528.4498783 0.1258342 0.0037680
0.0057544 532.2772245 0.1287978 0.0038247
0.0058884 536.1600654 0.1318087 0.0038819
0.0060256 540.0986991 0.1348673 0.0039396
0.0061660 544.0931255 0.1379742 0.0039977
0.0063096 548.1438811 0.1411300 0.0040562
0.0064565 552.2513235 0.1443355 0.0041152
0.0066069 556.4165257 0.1475911 0.0041746
0.0067608 560.6403223 0.1508975 0.0042345
0.0069183 564.9244417 0.1542554 0.0042948
0.0070795 569.2707319 0.1576654 0.0043556
0.0072444 573.6818753 0.1611280 0.0044168
0.0074131 578.1516129 0.1646440 0.0044784
0.0075858 582.6862632 0.1682140 0.0045405
0.0077625 587.2871376 0.1718386 0.0046031
0.0079433 591.9544745 0.1755185 0.0046660
0.0081283 596.6884527 0.1792543 0.0047294
0.0083176 601.4901452 0.1830467 0.0047932
0.0085114 606.3599692 0.1868963 0.0048575
0.0087096 611.2995938 0.1908039 0.0049222
0.0089125 616.3106878 0.1947701 0.0049873
0.0091201 621.3958146 0.1987956 0.0050528
0.0093325 626.5499074 0.2028811 0.0051188
0.0095499 631.7786289 0.2070272 0.0051852
0.0097724 637.0843039 0.2112347 0.0052519
0.0100000 642.4664555 0.2155042 0.0053191
0.0102329 647.9256798 0.2198365 0.0053867
0.0104713 653.4620959 0.2242322 0.0054547
0.0107152 659.0768364 0.2286921 0.0055231
0.0109648 664.7709147 0.2332169 0.0055919
0.0112202 670.5461786 0.2378073 0.0056611
0.0114815 676.4051316 0.2424641 0.0057307
0.0117490 682.3508733 0.2471879 0.0058007
0.0120226 688.3747606 0.2519796 0.0058710
0.0123027 694.4854366 0.2568398 0.0059418
0.0125893 700.6841531 0.2617694 0.0060129
0.0128825 706.9707312 0.2667690 0.0060844
0.0131826 713.3455286 0.2718395 0.0061562
0.0134896 719.8094394 0.2769817 0.0062284
0.0138038 726.3636558 0.2821962 0.0063010
0.0141254 733.0105024 0.2874840 0.0063739
0.0144544 739.7525424 0.2928457 0.0064471
0.0147911 746.5870935 0.2982821 0.0065208
0.0151356 753.5148708 0.3037942 0.0065947
0.0154882 760.5418949 0.3093827 0.0066690
0.0158489 767.6676292 0.3150484 0.0067436
0.0162181 774.8917757 0.3207921 0.0068186
0.0165959 782.2148709 0.3266148 0.0068938
0.0169824 789.6379877 0.3325171 0.0069694
0.0173780 797.1624374 0.3385001 0.0070453
0.0177828 804.7909621 0.3445644 0.0071215
0.0181970 812.5271381 0.3507111 0.0071981
0.0186209 820.3709655 0.3569410 0.0072749
0.0190546 828.3161259 0.3632549 0.0073520
0.0194984 836.3723353 0.3696538 0.0074294
0.0199526 844.5388188 0.3761385 0.0075071
0.0204174 852.8159936 0.3827100 0.0075851
0.0208930 861.2042175 0.3893691 0.0076634
0.0213796 869.7052190 0.3961170 0.0077419
0.0218776 878.3210844 0.4029543 0.0078207
0.0223872 887.0556882 0.4098822 0.0078998
0.0229087 897.0940301 0.4168983 0.0079790
0.0234423 907.5394324 0.4239947 0.0080581
0.0239883 918.0254275 0.4311734 0.0081371
0.0245471 928.8904080 0.4384345 0.0082159
0.0251189 940.5576475 0.4457756 0.0082945
0.0257040 953.5528853 0.4531902 0.0083727
0.0263027 966.7346355 0.4606732 0.0084503
0.0269153 980.2913176 0.4682253 0.0085272
0.0275423 994.1396598 0.4758462 0.0086035
0.0281838 1008.2844904 0.4835355 0.0086792
0.0288403 1022.7320681 0.4912931 0.0087543
0.0295121 1037.4854329 0.4991190 0.0088287
0.0301995 1052.5526916 0.5070129 0.0089024
0.0309030 1067.9375396 0.5149745 0.0089755
0.0316228 1083.6454610 0.5230040 0.0090479
0.0323594 1099.6824165 0.5311009 0.0091197
0.0331131 1116.0493599 0.5392653 0.0091907
0.0338844 1132.7577357 0.5474972 0.0092611
0.0346737 1149.8079017 0.5557960 0.0093307
0.0354813 1167.2033151 0.5641619 0.0093997
0.0363078 1184.9476715 0.5725948 0.0094680
0.0371535 1203.0595685 0.5810946 0.0095356
0.0380189 1221.5136134 0.5896612 0.0096025
0.0389045 1240.3362718 0.5982947 0.0096687
0.0398107 1259.5274246 0.6069948 0.0097342
0.0407380 1279.0862372 0.6157617 0.0097990
0.0416869 1299.0141403 0.6245953 0.0098631
0.0426580 1319.3132796 0.6334960 0.0099265
0.0436516 1339.9890200 0.6424634 0.0099892
0.0446684 1361.0493488 0.6514981 0.0100512
0.0457088 1382.4699460 0.6606001 0.0101125
0.0467735 1404.2759663 0.6697696 0.0101732
0.0478630 1426.4589451 0.6790069 0.0102333
0.0489779 1449.0149485 0.6883123 0.0102926
0.0501187 1471.9415921 0.6976860 0.0103514
0.0512861 1495.2391144 0.7071287 0.0104095
