#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 2235.2439918 0.0000000 0.0000000
0.0010233 2236.2490648 0.0000729 0.0000107
0.0010471 2237.4212526 0.0001475 0.0000153
0.0010715 2238.7674688 0.0002238 0.0000190
0.0010965 2240.2941499 0.0003018 0.0000222
0.0011220 2242.0084478 0.0003816 0.0000251
0.0011482 2243.9175144 0.0004632 0.0000278
0.0011749 2246.0280246 0.0005465 0.0000303
0.0012023 2248.3473689 0.0006318 0.0000328
0.0012303 2250.8822221 0.0007189 0.0000352
0.0012589 2253.6383059 0.0008080 0.0000375
0.0012882 2256.6234871 0.0008990 0.0000398
0.0013183 2259.8432490 0.0009920 0.0000421
0.0013490 2263.3037898 0.0010871 0.0000443
0.0013804 2267.0103541 0.0011842 0.0000465
0.0014125 2270.9684251 0.0012834 0.0000487
0.0014454 2275.1822938 0.0013847 0.0000509
0.0014791 2279.6557746 0.0014882 0.0000531
0.0015136 2284.3917282 0.0015939 0.0000553
0.0015488 2289.3923001 0.0017018 0.0000574
0.0015849 2294.6582057 0.0018120 0.0000596
0.0016218 2300.1884912 0.0019245 0.0000618
0.0016596 2305.9817263 0.0020393 0.0000640
0.0016982 2312.0340967 0.0021565 0.0000662
0.0017378 2318.3386889 0.0022761 0.0000684
0.0017783 2324.8881127 0.0023981 0.0000706
0.0018197 2331.6704484 0.0025227 0.0000729
0.0018621 2338.8599626 0.0026497 0.0000751
0.0019055 2346.3372194 0.0027793 0.0000774
0.0019498 2354.0898224 0.0029115 0.0000797
0.0019953 2362.1251618 0.0030463 0.0000820
0.0020417 2370.4501510 0.0031838 0.0000843
0.0020893 2379.0700348 0.0033240 0.0000866
0.0021380 2387.9922033 0.0034669 0.0000890
0.0021878 2397.2219013 0.0036126 0.0000914
0.0022387 2406.7638966 0.0037611 0.0000937
0.0022909 2416.6224804 0.0039125 0.0000962
0.0023442 2426.8017053 0.0040667 0.0000986
0.0023988 2437.3034786 0.0042239 0.0001010
0.0024547 2448.1289922 0.0043840 0.0001035
0.0025119 2459.2777694 0.0045471 0.0001060
0.0025704 2470.7486180 0.0047133 0.0001085
0.0026303 2482.5370088 0.0048825 0.0001111
0.0026915 2494.6374584 0.0050549 0.0001136
0.0027542 2507.0354250 0.0052303 0.0001162
0.0028184 2519.9192404 0.0054090 0.0001188
0.0028840 2533.1220282 0.0055909 0.0001214
0.0029512 2546.6507019 0.0057760 0.0001241
0.0030200 2560.5107445 0.0059645 0.0001268
0.0030903 2574.7090695 0.0061563 0.0001295
0.0031623 2589.2525904 0.0063514 0.0001322
0.0032359 2604.1470286 0.0065500 0.0001349
0.0033113 2619.3978672 0.0067520 0.0001377
0.0033884 2635.0117813 0.0069575 0.0001405
0.0034674 2650.9935388 0.0071665 0.0001433
0.0035481 2667.3483843 0.0073791 0.0001461
0.0036308 2684.0815626 0.0075954 0.0001490
0.0037154 2701.1971263 0.0078152 0.0001518
0.0038019 2718.6981747 0.0080388 0.0001547
0.0038905 2736.5882835 0.0082660 0.0001577
0.0039811 2754.8695985 0.0084971 0.0001606
0.0040738 2773.5437882 0.0087319 0.0001636
0.0041687 2792.6110912 0.0089706 0.0001666
0.0042658 2812.0715075 0.0092131 0.0001696
0.0043652 2831.9224146 0.0094596 0.0001726
0.0044668 2852.1616670 0.0097100 0.0001757
0.0045709 2872.7833050 0.0099645 0.0001787
0.0046774 2893.7818453 0.0102229 0.0001818
0.0047863 2915.1482289 0.0104855 0.0001850
0.0048978 2937.1373002 0.0107522 0.0001881
0.0050119 2959.4231731 0.0110231 0.0001913
0.0051286 2982.1324353 0.0112982 0.0001944
0.0052481 3005.2677094 0.0115775 0.0001976
0.0053703 3028.8313791 0.0118611 0.0002009
0.0054954 3052.8258284 0.0121491 0.0002041
0.0056234 3077.2548717 0.0124414 0.0002074
0.0057544 3102.1211313 0.0127382 0.0002107
0.0058884 3127.4260375 0.0130394 0.0002140
0.0060256 3153.1736432 0.0133451 0.0002173
0.0061660 3179.3682393 0.0136554 0.0002207
0.0063096 3206.0143554 0.0139703 0.0002240
0.0064565 3233.1167594 0.0142899 0.0002274
0.0066069 3260.6821263 0.0146141 0.0002308
0.0067608 3288.7195152 0.0149431 0.0002342
0.0069183 3317.9493555 0.0152768 0.0002377
0.0070795 3344.6922600 0.0156154 0.0002411
0.0072444 3372.8426481 0.0159591 0.0002446
0.0074131 3402.2400800 0.0163078 0.0002481
0.0075858 3432.6785826 0.0166615 0.0002517
0.0077625 3463.8980670 0.0170202 0.0002552
0.0079433 3495.5705017 0.0173839 0.0002588
0.0081283 3527.2960985 0.0177527 0.0002624
0.0083176 3559.7261523 0.0181268 0.0002660
0.0085114 3592.6582659 0.0185060 0.0002696
0.0087096 3626.0979222 0.0188905 0.0002732
0.0089125 3660.0472669 0.0192803 0.0002769
0.0091201 3694.5093990 0.0196755 0.0002806
0.0093325 3729.4888482 0.0200761 0.0002842
0.0095499 3764.9941965 0.0204822 0.0002880
0.0097724 3801.0230602 0.0208938 0.0002917
0.0100000 3837.5906963 0.0213110 0.0002954
0.0102329 3874.6994889 0.0217338 0.0002992
0.0104713 3912.3491997 0.0221623 0.0003030
0.0107152 3950.5429276 0.0225966 0.0003067
0.0109648 3989.2894934 0.0230367 0.0003106
0.0112202 4028.5967640 0.0234827 0.0003144
0.0114815 4070.5185118 0.0239346 0.0003182
0.0117490 4111.2459011 0.0243922 0.0003221
0.0120226 4143.7648762 0.0248562 0.0003260
0.0123027 4171.0982849 0.0253277 0.0003299
0.0125893 4197.0580620 0.0258071 0.0003338
0.0128825 4226.2890943 0.0262946 0.0003379
0.0131826 4255.0781424 0.0267898 0.0003420
0.0134896 4284.3954736 0.0272933 0.0003461
0.0138038 4314.2511006 0.0278048 0.0003504
0.0141254 4344.6536056 0.0283247 0.0003546
0.0144544 4375.6125243 0.0288529 0.0003589
0.0147911 4407.1392997 0.0293896 0.0003633
0.0151356 4439.2463284 0.0299349 0.0003678
0.0154882 4471.9483908 0.0304888 0.0003722
0.0158489 4505.2435798 0.0310514 0.0003768
0.0162181 4539.1590724 0.0316228 0.0003814
0.0165959 4573.7048812 0.0322032 0.0003860
0.0169824 4608.8943563 0.0327925 0.0003907
0.0173780 4644.7384638 0.0333910 0.0003955
0.0177828 4681.2524611 0.0339987 0.0004003
0.0181970 4718.4311035 0.0346156 0.0004051
0.0186209 4756.3049054 0.0352419 0.0004100
0.0190546 4794.8948457 0.0358777 0.0004149
0.0194984 4834.2128442 0.0365230 0.0004199
0.0199526 4874.2684365 0.0371779 0.0004250
0.0204174 4915.0735424 0.0378426 0.0004301
0.0208930 4956.6434193 0.0385171 0.0004352
0.0213796 4998.9928476 0.0392014 0.0004404
0.0218776 5042.1413757 0.0398958 0.0004456
0.0223872 5086.1109360 0.0406002 0.0004508
0.0229087 5130.9267982 0.0413147 0.0004561
0.0234423 5174.6083773 0.0420393 0.0004614
0.0239883 5218.6170343 0.0427749 0.0004667
0.0245471 5270.0974651 0.0435208 0.0004721
0.0251189 5328.2767933 0.0442761 0.0004774
0.0257040 5392.1289671 0.0450403 0.0004827
0.0263027 5460.3046714 0.0458127 0.0004880
0.0269153 5531.0388300 0.0465930 0.0004932
0.0275423 5602.0705055 0.0473814 0.0004984
0.0281838 5674.5516221 0.0481779 0.0005036
0.0288403 5748.0225545 0.0489826 0.0005087
0.0295121 5822.5386102 0.0497954 0.0005137
0.0301995 5898.0850088 0.0506165 0.0005188
0.0309030 5974.6526912 0.0514460 0.0005238
0.0316228 6052.2416575 0.0522839 0.0005287
0.0323594 6130.8328361 0.0531303 0.0005336
0.0331131 6210.4267038 0.0539854 0.0005385
0.0338844 6291.0213533 0.0548492 0.0005434
0.0346737 6372.5905613 0.0557217 0.0005482
0.0354813 6455.1171634 0.0566032 0.0005530
0.0363078 6538.5944844 0.0574936 0.0005577
0.0371535 6623.0039295 0.0583932 0.0005624
0.0380189 6708.2639678 0.0593021 0.0005671
0.0389045 6794.4656660 0.0602203 0.0005717
0.0398107 6881.5475183 0.0611479 0.0005764
0.0407380 6969.4599385 0.0620852 0.0005810
0.0416869 7058.1509565 0.0630323 0.0005855
0.0426580 7147.5833828 0.0639892 0.0005901
0.0436516 7237.7257491 0.0649562 0.0005946
0.0446684 7328.5651823 0.0659335 0.0005991
0.0457088 7420.1083572 0.0669211 0.0006036
0.0467735 7512.3142700 0.0679193 0.0006080
0.0478630 7604.9440490 0.0689283 0.0006124
0.0489779 7698.1378705 0.0699482 0.0006169
0.0501187 7791.8070513 0.0709793 0.0006212
0.0512861 7885.8676767 0.0720218 0.0006256
0.0524807 7980.2448905 0.0730759 0.0006300
0.0537032 8074.8767101 0.0741418 0.0006343
0.0549541 8169.7149797 0.0752199 0.0006387
0.0562341 8264.7353831 0.0763103 0.0006430
0.0575440 8359.7920224 0.0774134 0.0006473
0.0588844 8454.7542574 0.0785294 0.0006516
0.0602560 8549.6907457 0.0796586 0.0006559
0.0616595 8644.4698934 0.0808014 0.0006602
