#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 365.8479369 0.0000000 0.0000000
0.0010233 368.6179059 0.0002537 0.0000873
0.0010471 371.4255183 0.0005114 0.0001242
0.0010715 374.2704762 0.0007730 0.0001529
0.0010965 377.1526304 0.0010388 0.0001776
0.0011220 380.0719215 0.0013086 0.0001996
0.0011482 383.0283195 0.0015826 0.0002199
0.0011749 386.0220331 0.0018608 0.0002388
0.0012023 389.0536883 0.0021433 0.0002567
0.0012303 392.1238215 0.0024301 0.0002738
0.0012589 395.2335652 0.0027212 0.0002902
0.0012882 398.3841713 0.0030168 0.0003060
0.0013183 401.5777262 0.0033169 0.0003214
0.0013490 404.8166737 0.0036215 0.0003363
0.0013804 408.1040839 0.0039308 0.0003510
0.0014125 411.4440697 0.0042446 0.0003653
0.0014454 414.8412808 0.0045632 0.0003793
0.0014791 418.2806656 0.0048865 0.0003931
0.0015136 421.7669334 0.0052146 0.0004067
0.0015488 425.3080421 0.0055475 0.0004201
0.0015849 428.9039916 0.0058854 0.0004333
0.0016218 432.5550204 0.0062282 0.0004464
0.0016596 436.2610688 0.0065761 0.0004594
0.0016982 440.0225243 0.0069290 0.0004722
0.0017378 443.8399831 0.0072870 0.0004849
0.0017783 447.7141604 0.0076503 0.0004975
0.0018197 451.6460995 0.0080187 0.0005101
0.0018621 455.6371116 0.0083924 0.0005225
0.0019055 459.6893727 0.0087715 0.0005349
0.0019498 463.8131056 0.0091560 0.0005472
0.0019953 467.9746310 0.0095460 0.0005595
0.0020417 472.2017270 0.0099414 0.0005716
0.0020893 476.4938571 0.0103425 0.0005838
0.0021380 480.8502761 0.0107491 0.0005959
0.0021878 485.2703582 0.0111615 0.0006079
0.0022387 489.7534477 0.0115796 0.0006199
0.0022909 494.2990378 0.0120036 0.0006319
0.0023442 498.9065027 0.0124334 0.0006438
0.0023988 503.5758722 0.0128691 0.0006558
0.0024547 508.3070270 0.0133109 0.0006676
0.0025119 513.1004143 0.0137587 0.0006795
0.0025704 517.9568089 0.0142127 0.0006914
0.0026303 522.8775819 0.0146729 0.0007032
0.0026915 527.8645811 0.0151393 0.0007150
0.0027542 532.9209659 0.0156121 0.0007268
0.0028184 538.0395236 0.0160914 0.0007386
0.0028840 543.2126241 0.0165771 0.0007503
0.0029512 548.4529045 0.0170694 0.0007621
0.0030200 553.7588748 0.0175683 0.0007739
0.0030903 559.1292234 0.0180740 0.0007856
0.0031623 564.5626986 0.0185865 0.0007974
0.0032359 570.0583466 0.0191058 0.0008091
0.0033113 575.6156906 0.0196321 0.0008209
0.0033884 581.2345517 0.0201655 0.0008326
0.0034674 586.9152279 0.0207061 0.0008444
0.0035481 592.6595076 0.0212538 0.0008562
0.0036308 598.4692983 0.0218089 0.0008679
0.0037154 604.3428116 0.0223714 0.0008797
0.0038019 610.2625820 0.0229414 0.0008915
0.0038905 616.2496516 0.0235190 0.0009033
0.0039811 622.3011592 0.0241043 0.0009151
0.0040738 628.4148992 0.0246975 0.0009269
0.0041687 634.5886065 0.0252985 0.0009388
0.0042658 640.8203736 0.0259076 0.0009506
0.0043652 647.1091274 0.0265248 0.0009625
0.0044668 653.4538547 0.0271502 0.0009744
0.0045709 659.8547938 0.0277840 0.0009863
0.0046774 666.3129581 0.0284263 0.0009983
0.0047863 672.8305532 0.0290771 0.0010102
0.0048978 679.4114537 0.0297367 0.0010222
0.0050119 686.0496391 0.0304051 0.0010342
0.0051286 692.7306837 0.0310825 0.0010463
0.0052481 699.4722321 0.0317689 0.0010583
0.0053703 706.2714230 0.0324646 0.0010704
0.0054954 713.1256336 0.0331696 0.0010826
0.0056234 720.0329563 0.0338841 0.0010947
0.0057544 726.9920201 0.0346083 0.0011070
