#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 1141.8292552 0.0000000 0.0000000
0.0010233 1143.1446582 0.0002447 0.0000410
0.0010471 1144.5005827 0.0004947 0.0000586
0.0010715 1145.8982208 0.0007503 0.0000725
0.0010965 1147.3390024 0.0010115 0.0000847
0.0011220 1148.8244769 0.0012785 0.0000957
0.0011482 1150.3561938 0.0015513 0.0001059
0.0011749 1151.9355831 0.0018301 0.0001157
0.0012023 1153.5643135 0.0021149 0.0001250
0.0012303 1155.2440534 0.0024061 0.0001341
0.0012589 1156.9764714 0.0027035 0.0001429
0.0012882 1158.7635936 0.0030074 0.0001515
0.0013183 1160.6068502 0.0033179 0.0001600
0.0013490 1162.5085055 0.0036351 0.0001684
0.0013804 1164.4703473 0.0039592 0.0001767
0.0014125 1166.4946401 0.0042903 0.0001850
0.0014454 1168.5830524 0.0046284 0.0001932
0.0014791 1170.7382062 0.0049739 0.0002014
0.0015136 1172.9620083 0.0053267 0.0002096
0.0015488 1175.2572000 0.0056870 0.0002178
0.0015849 1177.6256881 0.0060550 0.0002260
0.0016218 1180.0703330 0.0064308 0.0002342
0.0016596 1182.5935183 0.0068145 0.0002425
0.0016982 1185.1976277 0.0072063 0.0002508
0.0017378 1187.8858790 0.0076064 0.0002591
0.0017783 1190.6605367 0.0080148 0.0002675
0.0018197 1193.5246994 0.0084318 0.0002760
0.0018621 1196.4813468 0.0088574 0.0002845
0.0019055 1199.5332200 0.0092919 0.0002930
0.0019498 1202.6836560 0.0097353 0.0003017
0.0019953 1205.9355152 0.0101879 0.0003104
0.0020417 1209.2591215 0.0106497 0.0003192
0.0020893 1212.7041735 0.0111210 0.0003281
0.0021380 1216.2513637 0.0116018 0.0003370
0.0021878 1219.9034334 0.0120924 0.0003461
0.0022387 1223.6626470 0.0125930 0.0003552
0.0022909 1227.5317457 0.0131035 0.0003644
0.0023442 1231.5134706 0.0136243 0.0003737
0.0023988 1235.6100863 0.0141555 0.0003831
0.0024547 1239.8243337 0.0146973 0.0003926
0.0025119 1244.1584775 0.0152497 0.0004022
0.0025704 1248.6146628 0.0158130 0.0004119
0.0026303 1253.1952733 0.0163874 0.0004217
0.0026915 1257.9022159 0.0169729 0.0004317
0.0027542 1262.7370399 0.0175699 0.0004417
0.0028184 1267.7016522 0.0181783 0.0004518
0.0028840 1272.7972447 0.0187985 0.0004620
0.0029512 1278.0247708 0.0194306 0.0004724
0.0030200 1283.3563420 0.0200747 0.0004828
0.0030903 1288.8817020 0.0207310 0.0004934
0.0031623 1294.5419750 0.0213998 0.0005040
0.0032359 1300.3403791 0.0220810 0.0005148
0.0033113 1306.2792978 0.0227750 0.0005257
0.0033884 1312.3613531 0.0234819 0.0005367
0.0034674 1318.5904780 0.0242019 0.0005478
0.0035481 1324.9685795 0.0249352 0.0005590
0.0036308 1331.4988753 0.0256818 0.0005704
0.0037154 1338.1838684 0.0264421 0.0005818
0.0038019 1345.0262998 0.0272162 0.0005934
0.0038905 1352.0289108 0.0280042 0.0006051
0.0039811 1359.1939658 0.0288064 0.0006168
0.0040738 1366.5240867 0.0296229 0.0006288
0.0041687 1374.0216572 0.0304539 0.0006408
