#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 2285.4375436 0.0000000 0.0000000
0.0010233 2288.0784876 0.0001630 0.0000185
0.0010471 2290.7635427 0.0003296 0.0000264
0.0010715 2293.4934242 0.0004998 0.0000327
0.0010965 2296.2683706 0.0006738 0.0000382
0.0011220 2299.0893356 0.0008517 0.0000432
0.0011482 2301.9572730 0.0010334 0.0000478
0.0011749 2304.8721827 0.0012192 0.0000522
0.0012023 2307.8357339 0.0014091 0.0000564
0.0012303 2310.8479265 0.0016031 0.0000605
0.0012589 2313.9101912 0.0018014 0.0000645
0.0012882 2317.0227664 0.0020040 0.0000684
0.0013183 2320.1875596 0.0022111 0.0000722
0.0013490 2323.4048093 0.0024227 0.0000760
0.0013804 2326.6766613 0.0026389 0.0000798
0.0014125 2330.0038311 0.0028599 0.0000836
0.0014454 2333.3877492 0.0030856 0.0000873
0.0014791 2336.8300848 0.0033163 0.0000910
0.0015136 2340.3322683 0.0035520 0.0000948
0.0015488 2343.8969228 0.0037929 0.0000985
0.0015849 2347.5254787 0.0040390 0.0001022
0.0016218 2351.2200821 0.0042904 0.0001060
0.0016596 2354.9838326 0.0045473 0.0001098
0.0016982 2358.8193531 0.0048097 0.0001136
0.0017378 2362.7297433 0.0050778 0.0001174
0.0017783 2366.7183413 0.0053517 0.0001213
0.0018197 2370.7887236 0.0056314 0.0001251
0.0018621 2374.9451822 0.0059172 0.0001291
0.0019055 2379.1929627 0.0062092 0.0001330
0.0019498 2383.5365955 0.0065074 0.0001370
0.0019953 2387.9820415 0.0068120 0.0001411
0.0020417 2392.5350232 0.0071231 0.0001451
0.0020893 2397.2034091 0.0074408 0.0001493
0.0021380 2401.9938755 0.0077653 0.0001535
0.0021878 2406.9159599 0.0080967 0.0001577
0.0022387 2411.9789614 0.0084351 0.0001620
0.0022909 2417.1928944 0.0087806 0.0001663
0.0023442 2422.3224203 0.0091335 0.0001707
0.0023988 2427.6782242 0.0094938 0.0001751
0.0024547 2433.1573007 0.0098616 0.0001796
0.0025119 2438.7615574 0.0102372 0.0001842
0.0025704 2444.4938556 0.0106206 0.0001888
0.0026303 2450.3568180 0.0110120 0.0001935
0.0026915 2456.3525906 0.0114115 0.0001982
0.0027542 2462.4842732 0.0118194 0.0002031
0.0028184 2468.7540115 0.0122357 0.0002079
0.0028840 2475.1637133 0.0126606 0.0002129
0.0029512 2481.7167165 0.0130943 0.0002179
0.0030200 2488.4146903 0.0135369 0.0002230
0.0030903 2495.2609727 0.0139886 0.0002282
0.0031623 2502.2572330 0.0144495 0.0002334
0.0032359 2509.4053785 0.0149198 0.0002387
0.0033113 2516.7077937 0.0153997 0.0002441
0.0033884 2524.1675782 0.0158893 0.0002495
0.0034674 2531.7859243 0.0163889 0.0002551
0.0035481 2539.5645011 0.0168985 0.0002607
0.0036308 2547.5056928 0.0174184 0.0002664
0.0037154 2555.5925704 0.0179487 0.0002722
0.0038019 2563.8785441 0.0184897 0.0002780
0.0038905 2572.3326169 0.0190414 0.0002839
0.0039811 2580.9552656 0.0196041 0.0002900
0.0040738 2589.7498284 0.0201780 0.0002961
0.0041687 2598.7184513 0.0207632 0.0003023
0.0042658 2607.8628033 0.0213600 0.0003085
0.0043652 2617.1855073 0.0219686 0.0003149
0.0044668 2626.6889476 0.0225890 0.0003214
0.0045709 2636.3747933 0.0232217 0.0003279
0.0046774 2646.2451903 0.0238666 0.0003345
0.0047863 2656.3025230 0.0245241 0.0003413
0.0048978 2666.5482221 0.0251943 0.0003481
0.0050119 2676.9849104 0.0258775 0.0003550
0.0051286 2687.6135416 0.0265739 0.0003620
0.0052481 2698.4362617 0.0272836 0.0003691
0.0053703 2709.4552166 0.0280070 0.0003763
0.0054954 2720.6720754 0.0287442 0.0003836
0.0056234 2732.0873150 0.0294954 0.0003910
0.0057544 2743.7040350 0.0302608 0.0003984
0.0058884 2755.5229508 0.0310408 0.0004060
0.0060256 2767.5450162 0.0318355 0.0004137
0.0061660 2779.7733308 0.0326451 0.0004215
0.0063096 2792.2074177 0.0334700 0.0004294
0.0064565 2804.8498999 0.0343102 0.0004373
0.0066069 2817.7017309 0.0351662 0.0004454
0.0067608 2830.7645800 0.0360380 0.0004536
0.0069183 2844.0401162 0.0369260 0.0004619
0.0070795 2857.5290547 0.0378305 0.0004703
0.0072444 2871.2344954 0.0387516 0.0004788
0.0074131 2885.1573918 0.0396896 0.0004874
0.0075858 2899.3008439 0.0406449 0.0004961
0.0077625 2913.6665205 0.0416176 0.0005049
0.0079433 2928.2570446 0.0426080 0.0005138
0.0081283 2943.0953062 0.0436164 0.0005229
0.0083176 2958.1009515 0.0446431 0.0005320
0.0085114 2973.3405050 0.0456883 0.0005413
0.0087096 2988.8151587 0.0467524 0.0005506
0.0089125 3004.5246743 0.0478356 0.0005601
0.0091201 3020.4673827 0.0489382 0.0005697
0.0093325 3036.6447145 0.0500605 0.0005793
0.0095499 3053.0552390 0.0512028 0.0005891
0.0097724 3069.6994332 0.0523654 0.0005991
0.0100000 3086.5772971 0.0535486 0.0006091
0.0102329 3103.6888306 0.0547527 0.0006192
0.0104713 3121.0352260 0.0559780 0.0006295
0.0107152 3138.6169601 0.0572249 0.0006399
0.0109648 3156.4359404 0.0584936 0.0006503
0.0112202 3174.4933592 0.0597846 0.0006610
0.0114815 3192.7942236 0.0610981 0.0006717
0.0117490 3211.3411564 0.0624344 0.0006825
0.0120226 3230.1408340 0.0637939 0.0006935
0.0123027 3249.1994557 0.0651770 0.0007045
0.0125893 3268.5263206 0.0665839 0.0007157
0.0128825 3288.0136546 0.0680151 0.0007270
0.0131826 3308.5129213 0.0694708 0.0007385
0.0134896 3330.6669506 0.0709508 0.0007500
0.0138038 3354.3574772 0.0724549 0.0007617
0.0141254 3379.4347616 0.0739829 0.0007734
0.0144544 3405.6985156 0.0755347 0.0007851
0.0147911 3432.8986173 0.0771102 0.0007970
0.0151356 3460.7219970 0.0787095 0.0008089
0.0154882 3488.7826230 0.0803328 0.0008209
0.0158489 3516.6110100 0.0819807 0.0008329
0.0162181 3546.1633067 0.0836534 0.0008450
0.0165959 3576.0689692 0.0853507 0.0008571
0.0169824 3606.6517968 0.0870729 0.0008693
0.0173780 3637.9256190 0.0888202 0.0008815
0.0177828 3669.9056958 0.0905928 0.0008938
0.0181970 3702.6077642 0.0923906 0.0009062
0.0186209 3736.0473226 0.0942140 0.0009186
0.0190546 3770.2434461 0.0960631 0.0009310
0.0194984 3805.4677161 0.0979379 0.0009434
0.0199526 3839.4375615 0.0998390 0.0009559
0.0204174 3875.3657018 0.1017669 0.0009684
0.0208930 3912.8415458 0.1037209 0.0009810
0.0213796 3951.3464901 0.1057012 0.0009936
0.0218776 3990.2284055 0.1077078 0.0010062
0.0223872 4030.3471011 0.1097410 0.0010188
0.0229087 4071.2364296 0.1118007 0.0010314
0.0234423 4113.0399310 0.1138871 0.0010441
0.0239883 4155.7757267 0.1160003 0.0010567
0.0245471 4199.4643223 0.1181403 0.0010694
0.0251189 4242.9397540 0.1203074 0.0010820
0.0257040 4285.8944362 0.1225026 0.0010947
0.0263027 4329.2096372 0.1247265 0.0011074
0.0269153 4373.1414400 0.1269794 0.0011201
0.0275423 4418.0098290 0.1292615 0.0011328
0.0281838 4463.8124197 0.1315729 0.0011456
