#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 3198.9917177 0.0000000 0.0000000
0.0010233 3200.2869173 0.0000655 0.0000092
0.0010471 3201.7706873 0.0001325 0.0000132
0.0010715 3203.4523251 0.0002011 0.0000164
0.0010965 3205.3401745 0.0002712 0.0000191
0.0011220 3207.4418642 0.0003429 0.0000216
0.0011482 3209.7666915 0.0004162 0.0000239
0.0011749 3212.3232387 0.0004911 0.0000262
0.0012023 3215.1205648 0.0005678 0.0000283
0.0012303 3218.1665368 0.0006461 0.0000303
0.0012589 3221.4709288 0.0007262 0.0000323
0.0012882 3225.0425616 0.0008081 0.0000343
0.0013183 3228.8893022 0.0008918 0.0000363
0.0013490 3233.0199710 0.0009773 0.0000382
0.0013804 3237.4429121 0.0010647 0.0000401
0.0014125 3242.1659924 0.0011541 0.0000420
0.0014454 3247.1973173 0.0012453 0.0000438
0.0014791 3252.5440387 0.0013386 0.0000457
0.0015136 3258.2118781 0.0014338 0.0000476
0.0015488 3264.2077489 0.0015311 0.0000495
0.0015849 3270.5364190 0.0016305 0.0000513
0.0016218 3277.2017028 0.0017320 0.0000532
0.0016596 3284.2069377 0.0018356 0.0000551
0.0016982 3291.5530773 0.0019414 0.0000570
0.0017378 3299.2410753 0.0020495 0.0000589
0.0017783 3307.2678325 0.0021598 0.0000608
0.0018197 3315.6300113 0.0022723 0.0000627
0.0018621 3324.3214135 0.0023872 0.0000647
0.0019055 3333.3317882 0.0025045 0.0000666
0.0019498 3342.6499307 0.0026242 0.0000686
0.0019953 3352.5678748 0.0027463 0.0000706
0.0020417 3362.8229093 0.0028709 0.0000725
0.0020893 3373.4450721 0.0029979 0.0000746
0.0021380 3384.4434220 0.0031276 0.0000766
0.0021878 3395.8279717 0.0032598 0.0000786
0.0022387 3407.6084954 0.0033946 0.0000807
0.0022909 3419.7921449 0.0035321 0.0000828
0.0023442 3432.3882176 0.0036722 0.0000849
0.0023988 3445.4036270 0.0038152 0.0000870
0.0024547 3458.8455249 0.0039608 0.0000891
0.0025119 3472.7198713 0.0041093 0.0000913
0.0025704 3487.0302419 0.0042606 0.0000934
0.0026303 3501.7814048 0.0044148 0.0000956
0.0026915 3516.9735982 0.0045720 0.0000978
0.0027542 3532.6075375 0.0047320 0.0001001
0.0028184 3548.6815538 0.0048951 0.0001023
0.0028840 3565.1892105 0.0050612 0.0001046
0.0029512 3582.1238325 0.0052304 0.0001069
0.0030200 3599.4906645 0.0054027 0.0001092
0.0030903 3617.5173736 0.0055781 0.0001115
0.0031623 3635.9853518 0.0057568 0.0001139
0.0032359 3654.9046115 0.0059386 0.0001162
0.0033113 3674.2830199 0.0061237 0.0001186
0.0033884 3694.1310663 0.0063122 0.0001210
0.0034674 3714.4566177 0.0065039 0.0001235
0.0035481 3735.2680180 0.0066991 0.0001259
0.0036308 3756.5750413 0.0068976 0.0001284
0.0037154 3778.3850780 0.0070997 0.0001309
0.0038019 3800.7069485 0.0073052 0.0001334
0.0038905 3823.5475664 0.0075143 0.0001359
0.0039811 3846.9138451 0.0077269 0.0001385
0.0040738 3870.8138900 0.0079432 0.0001410
0.0041687 3895.2515155 0.0081632 0.0001436
0.0042658 3920.2331583 0.0083868 0.0001462
0.0043652 3945.7631093 0.0086142 0.0001488
0.0044668 3971.8451830 0.0088453 0.0001515
0.0045709 3998.4805714 0.0090803 0.0001541
0.0046774 4025.6721351 0.0093191 0.0001568
0.0047863 4053.4184438 0.0095619 0.0001595
0.0048978 4081.7183055 0.0098085 0.0001622
0.0050119 4110.5674291 0.0100592 0.0001649
0.0051286 4139.9596164 0.0103139 0.0001677
0.0052481 4169.8900994 0.0105727 0.0001704
0.0053703 4200.3450512 0.0108356 0.0001732
0.0054954 4231.6639463 0.0111026 0.0001760
0.0056234 4263.4129058 0.0113738 0.0001788
0.0057544 4295.7650044 0.0116493 0.0001817
0.0058884 4328.7235798 0.0119290 0.0001845
0.0060256 4362.2933998 0.0122131 0.0001874
0.0061660 4396.4763715 0.0125015 0.0001902
0.0063096 4431.2782164 0.0127944 0.0001931
0.0064565 4466.7003649 0.0130917 0.0001960
0.0066069 4502.7494921 0.0133935 0.0001990
0.0067608 4539.4294123 0.0136999 0.0002019
0.0069183 4576.7448933 0.0140108 0.0002048
0.0070795 4614.7021335 0.0143264 0.0002078
0.0072444 4653.3101918 0.0146467 0.0002108
0.0074131 4692.5757433 0.0149717 0.0002138
0.0075858 4732.5116614 0.0153014 0.0002168
0.0077625 4773.1303425 0.0156360 0.0002198
0.0079433 4814.4356011 0.0159755 0.0002228
0.0081283 4856.1232451 0.0163199 0.0002259
0.0083176 4898.7816332 0.0166692 0.0002289
0.0085114 4942.3044413 0.0170236 0.0002320
0.0087096 4986.5610290 0.0173830 0.0002351
0.0089125 5031.3864270 0.0177475 0.0002381
0.0091201 5076.5856283 0.0181172 0.0002412
0.0093325 5121.9202378 0.0184921 0.0002444
0.0095499 5167.1103801 0.0188724 0.0002475
0.0097724 5211.8242093 0.0192582 0.0002506
0.0100000 5261.3297765 0.0196494 0.0002538
0.0102329 5310.4748905 0.0200460 0.0002569
0.0104713 5360.3661807 0.0204481 0.0002601
0.0107152 5411.0074614 0.0208557 0.0002633
0.0109648 5462.4001628 0.0212689 0.0002665
0.0112202 5514.5538208 0.0216877 0.0002697
0.0114815 5567.4760641 0.0221122 0.0002729
0.0117490 5621.1850107 0.0225424 0.0002761
0.0120226 5669.0709227 0.0229784 0.0002793
0.0123027 5702.5430008 0.0234217 0.0002826
0.0125893 5740.4873676 0.0238725 0.0002859
0.0128825 5780.5944533 0.0243307 0.0002893
0.0131826 5820.0526279 0.0247962 0.0002926
0.0134896 5861.1972082 0.0252694 0.0002960
0.0138038 5902.8381268 0.0257502 0.0002995
0.0141254 5945.2962632 0.0262387 0.0003030
0.0144544 5988.5821068 0.0267349 0.0003065
0.0147911 6032.7371382 0.0272391 0.0003101
0.0151356 6077.7198769 0.0277511 0.0003136
0.0154882 6123.6027948 0.0282713 0.0003173
