#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 135.1602182 0.0000000 0.0000000
0.0010233 136.2386145 0.0001717 0.0001491
0.0010471 137.3312231 0.0003459 0.0002119
0.0010715 138.4377461 0.0005228 0.0002608
0.0010965 139.5579452 0.0007024 0.0003026
0.0011220 140.6915521 0.0008846 0.0003401
0.0011482 141.8382541 0.0010696 0.0003744
0.0011749 142.9978872 0.0012574 0.0004064
0.0012023 144.1702579 0.0014480 0.0004366
0.0012303 145.3552170 0.0016415 0.0004654
0.0012589 146.5527647 0.0018378 0.0004931
0.0012882 147.7629009 0.0020371 0.0005197
0.0013183 148.9858937 0.0022393 0.0005455
0.0013490 150.2220561 0.0024446 0.0005707
0.0013804 151.4719392 0.0026529 0.0005952
0.0014125 152.7363028 0.0028643 0.0006191
0.0014454 154.0162196 0.0030788 0.0006426
0.0014791 155.3130452 0.0032965 0.0006657
0.0015136 156.6285673 0.0035174 0.0006884
0.0015488 157.9488270 0.0037415 0.0007108
0.0015849 159.2867850 0.0039689 0.0007329
0.0016218 160.6411900 0.0041997 0.0007547
0.0016596 162.0117441 0.0044339 0.0007763
0.0016982 163.3983131 0.0046715 0.0007977
0.0017378 164.8006886 0.0049125 0.0008189
0.0017783 166.2189003 0.0051571 0.0008399
0.0018197 167.6529630 0.0054052 0.0008608
0.0018621 169.1031153 0.0056570 0.0008815
0.0019055 170.5697741 0.0059123 0.0009021
0.0019498 172.0535205 0.0061714 0.0009226
0.0019953 173.5552782 0.0064342 0.0009430
0.0020417 175.0762539 0.0067009 0.0009633
0.0020893 176.6130061 0.0069713 0.0009835
0.0021380 178.1636132 0.0072457 0.0010036
0.0021878 179.7342875 0.0075240 0.0010237
0.0022387 181.3246117 0.0078062 0.0010437
0.0022909 182.9342731 0.0080925 0.0010636
0.0023442 184.5629140 0.0083829 0.0010835
0.0023988 186.2103410 0.0086775 0.0011034
0.0024547 187.8763452 0.0089762 0.0011232
0.0025119 189.5609269 0.0092792 0.0011430
0.0025704 191.2642051 0.0095865 0.0011627
0.0026303 192.9864778 0.0098981 0.0011825
0.0026915 194.7283112 0.0102141 0.0012022
0.0027542 196.4905990 0.0105347 0.0012219
0.0028184 198.2745778 0.0108597 0.0012416
0.0028840 200.0818416 0.0111893 0.0012613
0.0029512 201.9096195 0.0115235 0.0012810
0.0030200 203.7539486 0.0118624 0.0013007
0.0030903 205.6212202 0.0122061 0.0013203
0.0031623 207.5109723 0.0125545 0.0013400
0.0032359 209.4230262 0.0129079 0.0013597
0.0033113 211.3570690 0.0132661 0.0013794
0.0033884 213.3130263 0.0136294 0.0013991
0.0034674 215.2910470 0.0139977 0.0014188
0.0035481 217.2913397 0.0143711 0.0014385
0.0036308 219.3145747 0.0147497 0.0014582
0.0037154 221.3616311 0.0151335 0.0014780
0.0038019 223.4338497 0.0155226 0.0014978
0.0038905 225.5306940 0.0159171 0.0015175
0.0039811 227.6452368 0.0163171 0.0015373
0.0040738 229.7866549 0.0167225 0.0015572
0.0041687 231.9542929 0.0171335 0.0015770
0.0042658 234.1476591 0.0175502 0.0015969
0.0043652 236.3663216 0.0179725 0.0016167
0.0044668 238.6099525 0.0184007 0.0016366
0.0045709 240.8784773 0.0188347 0.0016566
0.0046774 243.1718366 0.0192746 0.0016765
0.0047863 245.4905219 0.0197205 0.0016965
0.0048978 247.8351291 0.0201725 0.0017165
0.0050119 250.2067308 0.0206306 0.0017365
0.0051286 252.6069211 0.0210949 0.0017566
0.0052481 255.0380390 0.0215656 0.0017767
0.0053703 257.4915033 0.0220426 0.0017968
0.0054954 259.9722601 0.0225261 0.0018169
0.0056234 262.4826036 0.0230161 0.0018371
0.0057544 265.0220274 0.0235127 0.0018573
0.0058884 267.5901142 0.0240160 0.0018775
0.0060256 270.1867152 0.0245261 0.0018978
0.0061660 272.8119792 0.0250431 0.0019181
0.0063096 275.4661447 0.0255670 0.0019384
0.0064565 278.1501055 0.0260979 0.0019587
0.0066069 280.8650831 0.0266360 0.0019791
0.0067608 283.6129548 0.0271813 0.0019995
0.0069183 286.3876125 0.0277338 0.0020199
0.0070795 289.1917973 0.0282938 0.0020404
0.0072444 292.0299190 0.0288612 0.0020609
0.0074131 294.9012028 0.0294362 0.0020814
0.0075858 297.8048443 0.0300189 0.0021019
0.0077625 300.7406052 0.0306093 0.0021225
0.0079433 303.7080683 0.0312075 0.0021431
0.0081283 306.7074123 0.0318137 0.0021637
0.0083176 309.7390842 0.0324280 0.0021844
0.0085114 312.8039184 0.0330504 0.0022050
0.0087096 315.9035534 0.0336811 0.0022258
0.0089125 319.0401346 0.0343202 0.0022465
0.0091201 322.2168203 0.0349676 0.0022672
0.0093325 325.4148096 0.0356237 0.0022880
0.0095499 328.6542442 0.0362884 0.0023088
0.0097724 331.9305057 0.0369618 0.0023297
0.0100000 335.2431772 0.0376442 0.0023505
0.0102329 338.5917519 0.0383356 0.0023714
0.0104713 341.9764386 0.0390360 0.0023923
0.0107152 345.3974755 0.0397457 0.0024132
0.0109648 348.8559950 0.0404647 0.0024342
0.0112202 352.3534569 0.0411932 0.0024551
0.0114815 355.8964758 0.0419312 0.0024761
0.0117490 359.4645823 0.0426789 0.0024972
0.0120226 363.0756835 0.0434364 0.0025182
0.0123027 366.7288556 0.0442039 0.0025392
0.0125893 370.4230857 0.0449814 0.0025603
0.0128825 374.1575096 0.0457690 0.0025814
0.0131826 377.9319487 0.0465670 0.0026025
0.0134896 381.7461346 0.0473754 0.0026236
0.0138038 385.6006038 0.0481944 0.0026447
0.0141254 389.4963395 0.0490240 0.0026659
0.0144544 393.4351890 0.0498645 0.0026871
0.0147911 397.4198040 0.0507159 0.0027082
0.0151356 401.4516447 0.0515785 0.0027294
0.0154882 405.5143234 0.0524523 0.0027506
0.0158489 409.6266412 0.0533374 0.0027718
0.0162181 413.7866314 0.0542341 0.0027931
0.0165959 417.9923276 0.0551424 0.0028143
0.0169824 422.2419421 0.0560626 0.0028355
0.0173780 426.5336871 0.0569947 0.0028568
0.0177828 430.8661922 0.0579389 0.0028780
0.0181970 435.2380270 0.0588954 0.0028993
0.0186209 439.6485361 0.0598643 0.0029206
0.0190546 444.1410121 0.0608459 0.0029418
0.0194984 448.6710599 0.0618401 0.0029631
0.0199526 453.2508958 0.0628472 0.0029844
0.0204174 457.8799832 0.0638674 0.0030057
0.0208930 462.5579945 0.0649008 0.0030269
0.0213796 467.2851979 0.0659476 0.0030482
0.0218776 472.0628745 0.0670078 0.0030695
0.0223872 476.8928121 0.0680819 0.0030907
0.0229087 481.7506083 0.0691698 0.0031120
0.0234423 486.7696566 0.0702717 0.0031333
0.0239883 491.7212484 0.0713877 0.0031545
0.0245471 496.4523550 0.0725185 0.0031758
0.0251189 500.7794075 0.0736652 0.0031970
0.0257040 504.4865985 0.0748291 0.0032184
0.0263027 507.3263887 0.0760123 0.0032402
0.0269153 509.9390791 0.0772173 0.0032621
0.0275423 512.8038378 0.0784433 0.0032844
0.0281838 515.6699074 0.0796909 0.0033070
0.0288403 518.5359175 0.0809604 0.0033298
0.0295121 521.4005570 0.0822524 0.0033530
0.0301995 524.2642430 0.0835672 0.0033764
0.0309030 527.1255454 0.0849052 0.0034002
0.0316228 529.9831532 0.0862671 0.0034242
0.0323594 532.8370068 0.0876532 0.0034486
0.0331131 535.6861527 0.0890640 0.0034733
0.0338844 538.5254066 0.0905000 0.0034982
0.0346737 541.3591185 0.0919618 0.0035235
0.0354813 544.1849645 0.0934498 0.0035491
0.0363078 547.0012164 0.0949646 0.0035751
0.0371535 549.8055502 0.0965067 0.0036013
0.0380189 552.5966549 0.0980767 0.0036279
0.0389045 555.3729811 0.0996753 0.0036549
0.0398107 558.1335754 0.1013029 0.0036822
0.0407380 560.8780802 0.1029603 0.0037098
0.0416869 563.6064956 0.1046480 0.0037378
0.0426580 566.3141138 0.1063667 0.0037661
0.0436516 568.9983130 0.1081171 0.0037948
0.0446684 571.6607615 0.1098999 0.0038239
0.0457088 574.2984204 0.1117157 0.0038534
0.0467735 576.9092635 0.1135654 0.0038832
0.0478630 579.4910264 0.1154497 0.0039134
0.0489779 582.0417426 0.1173693 0.0039440
0.0501187 584.5602798 0.1193251 0.0039751
0.0512861 587.0456251 0.1213179 0.0040065
0.0524807 589.4936071 0.1233486 0.0040384
