#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0030903 147.7315489 0.0171995 0.0022062
0.0031623 149.1425399 0.0176845 0.0022379
0.0032359 150.5687897 0.0181760 0.0022696
0.0033113 152.0111328 0.0186742 0.0023013
0.0033884 153.4708655 0.0191792 0.0023330
0.0034674 154.9408353 0.0196910 0.0023647
0.0035481 156.4284332 0.0202098 0.0023964
0.0036308 157.9332419 0.0207356 0.0024281
0.0037154 159.4548294 0.0212685 0.0024598
0.0038019 160.9929124 0.0218086 0.0024915
0.0038905 162.5472824 0.0223561 0.0025233
0.0039811 164.1178052 0.0229109 0.0025550
0.0040738 165.7046151 0.0234732 0.0025868
0.0041687 167.3080248 0.0240431 0.0026186
0.0042658 168.9286304 0.0246207 0.0026504
0.0043652 170.5673410 0.0252060 0.0026823
0.0044668 172.2255125 0.0257993 0.0027142
0.0045709 173.9014462 0.0264004 0.0027461
0.0046774 175.5927876 0.0270097 0.0027781
0.0047863 177.3036049 0.0276272 0.0028100
0.0048978 179.0335255 0.0282529 0.0028421
0.0050119 180.7822365 0.0288870 0.0028741
0.0051286 182.5496186 0.0295297 0.0029062
0.0052481 184.3356867 0.0301809 0.0029383
0.0053703 186.1407539 0.0308408 0.0029705
0.0054954 187.9653564 0.0315095 0.0030027
0.0056234 189.8104481 0.0321872 0.0030350
0.0057544 191.6785471 0.0328739 0.0030673
0.0058884 193.5601466 0.0335698 0.0030996
0.0060256 195.4643065 0.0342749 0.0031320
0.0061660 197.3904456 0.0349895 0.0031644
0.0063096 199.3381764 0.0357135 0.0031969
0.0064565 201.3070521 0.0364472 0.0032294
0.0066069 203.2968042 0.0371906 0.0032619
0.0067608 205.3074478 0.0379438 0.0032945
0.0069183 207.3391616 0.0387071 0.0033272
0.0070795 209.3924523 0.0394805 0.0033599
0.0072444 211.4682288 0.0402641 0.0033926
0.0074131 213.5677876 0.0410581 0.0034254
0.0075858 215.6931552 0.0418627 0.0034582
0.0077625 217.8355996 0.0426778 0.0034911
0.0079433 220.0028991 0.0435037 0.0035240
0.0081283 222.1945321 0.0443406 0.0035569
0.0083176 224.4101263 0.0451884 0.0035899
0.0085114 226.6494580 0.0460475 0.0036230
0.0087096 228.9124974 0.0469179 0.0036561
0.0089125 231.1996172 0.0477997 0.0036892
0.0091201 233.5113983 0.0486932 0.0037224
0.0093325 235.8490628 0.0495984 0.0037556
0.0095499 238.2142944 0.0505155 0.0037889
0.0097724 240.5992402 0.0514446 0.0038222
0.0100000 243.0122152 0.0523860 0.0038555
0.0102329 245.4525934 0.0533397 0.0038889
0.0104713 247.9197936 0.0543060 0.0039223
0.0107152 250.4133689 0.0552848 0.0039558
0.0109648 252.9331852 0.0562766 0.0039893
0.0112202 255.4792871 0.0572813 0.0040228
0.0114815 258.0522707 0.0582991 0.0040564
0.0117490 260.6530003 0.0593303 0.0040900
0.0120226 263.2828766 0.0603750 0.0041236
0.0123027 265.9441645 0.0614333 0.0041573
0.0125893 268.6286684 0.0625054 0.0041910
0.0128825 271.3435408 0.0635915 0.0042247
0.0131826 274.0886031 0.0646918 0.0042585
0.0134896 276.8632888 0.0658065 0.0042923
0.0138038 279.6674491 0.0669357 0.0043261
0.0141254 282.5011732 0.0680796 0.0043600
0.0144544 285.3649083 0.0692384 0.0043939
0.0147911 288.2598464 0.0704123 0.0044278
0.0151356 291.1873883 0.0716014 0.0044617
0.0154882 294.1441364 0.0728060 0.0044956
0.0158489 297.1315809 0.0740264 0.0045296
0.0162181 300.1530001 0.0752625 0.0045636
0.0165959 303.2074999 0.0765147 0.0045976
0.0169824 306.2947226 0.0777832 0.0046316
0.0173780 309.4142808 0.0790681 0.0046657
0.0177828 312.5662938 0.0803697 0.0046997
0.0181970 315.7512681 0.0816882 0.0047338
0.0186209 318.9702767 0.0830238 0.0047678
0.0190546 322.2251672 0.0843767 0.0048019
0.0194984 325.5184134 0.0857471 0.0048360
0.0199526 328.8391075 0.0871352 0.0048701
0.0204174 332.1985149 0.0885414 0.0049042
0.0208930 335.5946685 0.0899657 0.0049383
0.0213796 339.0270617 0.0914085 0.0049724
0.0218776 342.4955157 0.0928699 0.0050066
0.0223872 346.0002094 0.0943502 0.0050407
0.0229087 349.5420367 0.0958497 0.0050748
0.0234423 353.1223091 0.0973685 0.0051089
0.0239883 356.6644941 0.0989072 0.0051429
0.0245471 360.6066262 0.1004647 0.0051770
0.0251189 363.3144355 0.1020439 0.0052111
0.0257040 365.1970781 0.1036500 0.0052456
0.0263027 366.7740979 0.1052859 0.0052807
0.0269153 368.4031525 0.1069526 0.0053164
0.0275423 370.0697283 0.1086505 0.0053526
0.0281838 371.7771332 0.1103801 0.0053895
0.0288403 373.5259633 0.1121418 0.0054269
0.0295121 375.3173512 0.1139359 0.0054649
0.0301995 377.1504921 0.1157631 0.0055035
0.0309030 379.0262802 0.1176236 0.0055426
0.0316228 380.9452518 0.1195179 0.0055823
0.0323594 382.9078242 0.1214465 0.0056225
0.0331131 384.9143551 0.1234099 0.0056632
0.0338844 386.9650530 0.1254084 0.0057044
0.0346737 389.0578019 0.1274426 0.0057462
0.0354813 391.1964763 0.1295128 0.0057884
0.0363078 393.3795263 0.1316196 0.0058312
0.0371535 395.6067732 0.1337634 0.0058744
0.0380189 397.8777102 0.1359447 0.0059181
0.0389045 400.1917712 0.1381640 0.0059622
0.0398107 402.5536948 0.1404217 0.0060068
0.0407380 404.9491460 0.1427185 0.0060518
0.0416869 407.3877509 0.1450547 0.0060973
0.0426580 409.8688242 0.1474310 0.0061431
0.0436516 412.3916803 0.1498478 0.0061894
0.0446684 414.9552463 0.1523057 0.0062361
0.0457088 417.5583303 0.1548053 0.0062831
0.0467735 420.1996804 0.1573471 0.0063306
0.0478630 422.8773596 0.1599316 0.0063783
0.0489779 425.5895499 0.1625596 0.0064265
0.0501187 428.3338373 0.1652316 0.0064750
0.0512861 431.1076885 0.1679482 0.0065239
0.0524807 433.9081235 0.1707103 0.0065731
0.0537032 436.7315956 0.1735184 0.0066226
0.0549541 439.5815918 0.1763733 0.0066724
0.0562341 442.4491416 0.1792758 0.0067226
0.0575440 445.3323674 0.1822266 0.0067731
0.0588844 448.2278718 0.1852267 0.0068239
0.0602560 451.1317506 0.1882768 0.0068751
0.0616595 454.0398613 0.1913779 0.0069265
0.0630957 456.9478231 0.1945311 0.0069783
0.0645654 459.8506588 0.1977372 0.0070304
0.0660693 462.7434810 0.2009973 0.0070829
0.0676083 465.6206271 0.2043127 0.0071357
0.0691831 468.4766434 0.2076845 0.0071888
0.0707946 471.3037514 0.2111139 0.0072423
0.0724436 474.0977490 0.2146024 0.0072962
0.0741310 476.8516924 0.2181512 0.0073505
0.0758578 479.5585182 0.2217620 0.0074052
0.0776247 482.2108356 0.2254364 0.0074603
0.0794328 484.8007469 0.2291759 0.0075159
0.0812831 487.3203248 0.2329824 0.0075719
0.0831764 489.7614331 0.2368578 0.0076285
0.0851138 492.1157571 0.2408040 0.0076856
0.0870964 494.3748030 0.2448233 0.0077432
0.0891251 496.5303455 0.2489180 0.0078015
0.0912011 498.5735928 0.2530902 0.0078604
0.0933254 500.4967069 0.2573428 0.0079200
0.0954993 502.2889591 0.2616782 0.0079804
0.0977237 503.9401270 0.2660995 0.0080415
0.1000000 505.4443695 0.2706096 0.0081035
0.1023293 506.7923882 0.2752118 0.0081664
0.1047129 507.9750040 0.2799093 0.0082302
0.1071519 508.9834550 0.2847060 0.0082951
0.1096478 509.8095755 0.2896055 0.0083611
0.1122018 510.4454974 0.2946120 0.0084284
0.1148154 510.8846049 0.2997297 0.0084969
0.1174898 511.1205797 0.3049631 0.0085667
0.1202264 511.1485939 0.3103171 0.0086381
0.1230269 510.9546999 0.3157967 0.0087111
0.1258925 510.5431895 0.3214071 0.0087857
0.1288250 509.9072675 0.3271542 0.0088622
0.1318257 509.0425829 0.3330439 0.0089406
0.1348963 507.9459170 0.3390823 0.0090211
0.1380384 506.6153624 0.3452762 0.0091038
0.1412538 505.0502040 0.3516325 0.0091890
0.1445440 503.2513357 0.3581586 0.0092767
0.1479108 501.2214399 0.3648621 0.0093671
0.1513561 498.9552712 0.3717513 0.0094605
0.1548817 496.4625154 0.3788346 0.0095570
0.1584893 493.7451693 0.3861211 0.0096569
0.1621810 490.8069284 0.3936202 0.0097604
0.1659587 487.6531869 0.4013417 0.0098676
0.1698244 484.2908292 0.4092961 0.0099790
0.1737801 480.7279614 0.4174942 0.0100947
0.1778279 476.9706334 0.4259473 0.0102150
0.1819701 473.0285013 0.4346677 0.0103403
0.1862087 468.9121149 0.4436673 0.0104709
0.1905461 464.6299382 0.4529596 0.0106070
0.1949845 460.1916868 0.4625579 0.0107491
0.1995262 455.6082086 0.4724766 0.0108976
0.2041738 450.8914843 0.4827305 0.0110527
0.2089296 446.0546863 0.4933350 0.0112150
0.2137962 441.1034475 0.5043065 0.0113848
0.2187762 436.0544272 0.5156613 0.0115627
0.2238721 430.9178477 0.5274173 0.0117489
0.2290868 425.7043484 0.5395926 0.0119442
0.2344229 420.4252840 0.5522058 0.0121488
0.2398833 415.0924562 0.5652769 0.0123634
0.2454709 409.7175476 0.5788262 0.0125886
0.2511886 404.3088132 0.5928748 0.0128247
0.2570396 398.8780550 0.6074446 0.0130725
0.2630268 393.4341838 0.6225584 0.0133324
0.2691535 387.9861998 0.6382400 0.0136052
0.2754229 382.5432822 0.6545137 0.0138913
0.2818383 377.1147890 0.6714048 0.0141914
0.2884032 371.7058758 0.6889395 0.0145062
0.2951209 366.3260200 0.7071451 0.0148362
0.3019952 360.9810030 0.7260494 0.0151822
0.3090295 355.6765470 0.7456816 0.0155448
0.3162278 350.4187019 0.7660716 0.0159247
0.3235937 345.2127426 0.7872504 0.0163225
0.3311311 340.0617686 0.8092503 0.0167389
0.3388442 334.9714125 0.8321039 0.0171747
0.3467369 329.9442671 0.8558458 0.0176304
0.3548134 324.9831339 0.8805113 0.0181069
0.3630781 320.0907248 0.9061370 0.0186048
0.3715352 315.2697221 0.9327605 0.0191248
0.3801894 310.5201854 0.9604207 0.0196676
0.3890451 305.8450949 0.9891581 0.0202340
0.3981072 301.2449274 1.0190142 0.0208248
0.4073803 296.7200704 1.0500320 0.0214405
0.4168694 292.2710305 1.0822556 0.0220820
0.4265795 287.8980760 1.1157316 0.0227501
0.4365158 283.5997465 1.1505069 0.0234455
0.4466836 279.3769658 1.1866306 0.0241689
0.4570882 275.2287208 1.2241541 0.0249212
0.4677351 271.1541173 1.2631292 0.0257032
0.4786301 267.1520526 1.3036108 0.0265156
0.4897788 263.2215136 1.3456544 0.0273594
0.5011872 259.3613378 1.3893192 0.0282354
0.5128614 255.5700054 1.4346648 0.0291444
0.5248075 251.8463839 1.4817539 0.0300874
0.5370318 248.1887894 1.5306512 0.0310653
0.5495409 244.5958063 1.5814237 0.0320791
0.5623413 241.0658999 1.6341406 0.0331298
0.5754399 237.5974757 1.6888740 0.0342183
0.5888437 234.1889541 1.7456990 0.0353457
0.6025596 230.8384428 1.8046926 0.0365132
0.6165950 227.5449731 1.8659354 0.0377219
0.6309573 224.3063099 1.9295106 0.0389730
0.6456542 221.1211865 1.9955047 0.0402676
0.6606934 217.9880683 2.0640082 0.0416070
0.6760830 214.9055990 2.1351133 0.0429926
0.6918310 211.8721844 2.2089173 0.0444258
0.7079458 208.8862598 2.2855212 0.0459080
0.7244360 205.9468119 2.3650289 0.0474406
0.7413102 203.0521122 2.4475491 0.0490252
0.7585776 200.2008941 2.5331943 0.0506634
0.7762471 197.3920847 2.6220823 0.0523570
0.7943282 194.6245068 2.7143342 0.0541076
0.8128305 191.8970131 2.8100780 0.0559171
0.8317638 189.2083666 2.9094432 0.0577874
0.8511380 186.5577778 3.0125686 0.0597205
0.8709636 183.9439650 3.1195943 0.0617183
0.8912509 181.3660044 3.2306703 0.0637831
0.9120108 178.8231062 3.3459500 0.0659171
0.9332543 176.3143764 3.4655924 0.0681226
0.9549926 173.8390252 3.5897642 0.0704019
0.9772372 171.3961436 3.7186381 0.0727578
1.0000000 168.9851505 3.8523955 0.0751926
1.0232930 166.6052413 3.9912208 0.0777092
1.0471285 164.2557304 4.1353112 0.0803105
1.0715193 161.9361112 4.2848691 0.0829992
1.0964782 159.6456984 4.4401037 0.0857786
1.1220185 157.3840447 4.6012355 0.0886518
1.1481536 155.1503308 4.7684924 0.0916220
1.1748976 152.9444075 4.9421111 0.0946929
1.2022644 150.7655745 5.1223396 0.0978679
1.2302688 148.6134742 5.3094327 0.1011507
1.2589254 146.4877042 5.5036602 0.1045453
1.2882496 144.3878474 5.7052975 0.1080557
1.3182567 142.3134269 5.9146384 0.1116860
1.3489629 140.2641297 6.1319819 0.1154406
1.3803843 138.2396876 6.3576379 0.1193241
1.4125375 136.2396686 6.5919390 0.1233411
1.4454398 134.2638043 6.8352202 0.1274966
1.4791084 132.3118565 7.0878354 0.1317955
1.5135612 130.3834971 7.3501541 0.1362432
1.5488166 128.4783538 7.6225592 0.1408452
1.5848932 126.5964264 7.9054456 0.1456071
1.6218101 124.7372159 8.1992330 0.1505348
1.6595869 122.9005360 8.5043491 0.1556345
1.6982437 121.0862152 8.8212444 0.1609126
1.7378008 119.2940376 9.1503864 0.1663757
1.7782794 117.5237572 9.4922632 0.1720306
1.8197009 115.7751058 9.8473783 0.1778846
1.8620871 114.0478228 10.2162617 0.1839450
1.9054607 112.3420421 10.5994631 0.1902196
1.9498446 110.6573167 10.9975493 0.1967164
1.9952623 108.9934828 11.4111212 0.2034437
2.0417379 107.3503466 11.8407958 0.2104103
2.0892961 105.7277740 12.2872146 0.2176251
2.1379621 104.1255042 12.7510552 0.2250976
2.1877616 102.5435223 13.2330102 0.2328375
2.2387211 100.9815379 13.7338130 0.2408549
2.2908677 99.4393272 14.2542169 0.2491604
2.3442288 97.9167637 14.7950138 0.2577650
2.3988329 96.4137432 15.3570232 0.2666801
2.4547089 94.9300792 15.9410978 0.2759174
2.5118864 93.4655706 16.5481336 0.2854894
2.5703958 92.0200834 17.1790533 0.2954088
2.6302680 90.5933866 17.8348238 0.3056889
2.6915348 89.1854205 18.5164522 0.3163435
2.7542287 87.7959319 19.2249773 0.3273870
2.8183829 86.4248015 19.9615025 0.3388344
2.8840315 85.0718728 20.7271464 0.3507010
2.9512092 83.7369746 21.5231068 0.3630029
3.0199517 82.4199205 22.3506045 0.3757570
3.0902954 81.1205765 23.2109226 0.3889805
3.1622777 79.8388083 24.1054011 0.4026916
3.2359366 78.5743851 25.0354234 0.4169090
3.3113112 77.3271504 26.0024466 0.4316522
3.3884416 76.0969850 27.0079699 0.4469415
3.4673685 74.8837175 28.0535657 0.4627981
3.5481339 73.6871989 29.1408731 0.4792437
3.6307805 72.5072355 30.2715954 0.4963012
3.7153523 71.3436634 31.4475058 0.5139944
3.8018940 70.1963783 32.6704534 0.5323477
3.8904514 69.0651491 33.9423572 0.5513869
3.9810717 67.9498344 35.2652309 0.5711386
4.0738028 66.8502926 36.6411638 0.5916304
4.1686938 65.7663448 38.0723324 0.6128910
4.2657952 64.6978421 39.5609925 0.6349505
4.3651583 63.6446131 41.1095137 0.6578400
4.4668359 62.6064044 42.7203448 0.6815916
4.5708819 61.5832608 44.3960711 0.7062392
4.6773514 60.5748769 46.1393422 0.7318177
4.7863009 59.5810998 47.9529513 0.7583633
4.8977882 58.6018029 49.8397790 0.7859139
5.0118723 57.6368148 51.8028571 0.8145088
5.1286138 56.6859866 53.8453197 0.8441889
5.2480746 55.7491468 55.9704560 0.8749966
5.3703180 54.8261279 58.1816650 0.9069763
5.4954087 53.9167397 60.4825122 0.9401737
5.6234133 53.0209005 62.8766994 0.9746370
5.7543994 52.1384053 65.3680837 1.0104158
5.8884366 51.2691348 67.9606810 1.0475617
6.0255959 50.4129066 70.6587079 1.0861288
6.1659500 49.5695679 73.4664869 1.1261729
6.3095734 48.7389697 76.3886434 1.1677522
6.4565423 47.9209183 79.4298028 1.2109272
6.6069345 47.1153317 82.5949917 1.2557609
6.7608298 46.3220013 85.8893426 1.3023187
6.9183097 45.5407892 89.3181925 1.3506686
7.0794578 44.7715503 92.8871584 1.4008816
7.2443596 44.0141354 96.6020619 1.4530309
7.4131024 43.2683919 100.4689514 1.5071941
7.5857758 42.5341781 104.4941707 1.5634508
7.7624712 41.8113600 108.6843135 1.6218845
7.9432823 41.0997475 113.0462232 1.6825822
8.1283052 40.3992067 117.5870913 1.7456352
8.3176377 39.7096070 122.3143444 1.8111368
8.5113804 39.0308218 127.2357871 1.8791857
8.7096359 38.3626947 132.3595272 1.9498824
8.9125094 37.7050952 137.6939598 2.0233304
9.1201084 37.0579005 143.2479422 2.0996380
9.3325430 36.4208796 149.0306039 2.1789151
9.5499259 35.7939542 155.0515439 2.2612761
9.7723722 35.1770014 161.3207245 2.3468410
10.0000000 34.5698833 167.8484865 2.4357356
10.2329299 33.9673660 174.6462306 2.5281145
10.4712855 33.3745866 181.7257966 2.6241392
10.7151931 32.7914148 189.0989787 2.7239609
10.9647820 32.2176530 196.7782223 2.8277399
11.2201845 31.6530852 204.7763511 2.9356420
11.4815362 31.0975997 213.1069159 3.0478389
11.7489755 30.5510102 221.7838760 3.1645057
12.0226443 30.0132161 230.8219628 3.2858219
12.3026877 29.4840945 240.2364076 3.4119696
12.5892541 28.9635391 250.0431834 3.5431354
12.8824955 28.4514402 260.2588991 3.6795158
13.1825674 27.9476040 270.9007844 3.8213207
13.4896288 27.4518870 281.9870683 3.9687747
13.8038426 26.9641515 293.5366155 4.1221183
14.1253754 26.4842615 305.5691690 4.2816091
14.4543977 26.0120604 318.1053197 4.4475152
14.7910839 25.5475726 331.1665365 4.6201107
15.1356125 25.0906974 344.7751060 4.7996736
15.4881662 24.6414255 358.9544351 4.9864873
15.8489319 24.1996563 373.7288089 5.1808340
16.2181010 23.7652744 389.1234208 5.3830063
16.5958691 23.3381643 405.1647967 5.5933141
16.9824365 22.9182048 421.8803708 5.8120866
17.3780083 22.5051334 439.2989704 6.0396734
17.7827941 22.0988384 457.4508759 6.2764508
18.1970086 21.6992618 476.3672160 6.5228066
18.6208714 21.3063536 496.0808754 6.7791474
19.0546072 20.9200708 516.6261922 7.0458905
19.4984460 20.5403761 538.0381710 7.3234654
19.9526231 20.1672231 560.3544505 7.6123182
20.4173794 19.8004496 583.6130633 7.9129107
20.8929613 19.4399179 607.8546459 8.2257350
21.3796209 19.0855757 633.1213489 8.5513060
21.8776162 18.7373616 659.4565948 8.8901614
22.3872114 18.3952086 686.9064102 9.2428582
22.9086765 18.0590589 715.5183961 9.6099557
23.4422882 17.7290838 745.3416073 9.9920114
23.9883292 17.4051698 776.4275813 10.3895836
24.5470892 17.0871734 808.8296121 10.8032602
25.1188643 16.7748712 842.6035977 11.2336763
25.7039578 16.4680469 877.8079191 11.6815377
26.3026799 16.1664828 914.5036827 12.1476186
26.9153480 15.8701937 952.7551439 12.6327389
27.5422870 15.5791992 992.6286175 13.1377306
28.1838293 15.2935457 1034.1929008 13.6634326
28.8403150 15.0132819 1077.5197591 14.2106836
29.5120923 14.7381701 1122.6830770 14.7803368
30.1995172 14.4697518 1169.7592830 15.3732080
30.9029543 14.2110117 1218.8170534 15.9896419
31.6227766 13.9565623 1269.9314842 16.6303147
32.3593657 13.7067080 1323.1905103 17.2961694
33.1131121 13.4613520 1378.6827936 17.9882533
33.8844156 13.2203834 1436.5030516 18.7077346
34.6736850 12.9838331 1496.7483037 19.4558427
35.4813389 12.7517847 1559.5195660 20.2337516
36.3078055 12.5242952 1624.9206404 21.0425544
37.1535229 12.3012295 1693.0598106 21.8832911
38.0189396 12.0823025 1764.0498416 22.7570947
38.9045145 11.8672545 1838.0096757 23.6652498
39.8107171 11.6558220 1915.0644324 24.6092008
40.7380278 11.4480458 1995.3446819 25.5904910
41.6869383 11.2440544 2078.9859602 26.6106646
42.6579519 11.0439141 2166.1268316 27.6712678
43.6515832 10.8475373 2256.9132486 28.7738716
44.6683592 10.6548448 2351.4946764 29.9201063
45.7088190 10.4657491 2450.0293011 31.1117067
46.7735141 10.2801365 2552.6801536 32.3504628
47.8630092 10.0979828 2659.6175321 33.6382556
48.9778819 9.9192368 2771.0187600 34.9770199
50.1187234 9.7438492 2887.0684280 36.3687650
51.2861384 9.5717650 3007.9559718 37.8155576
52.4807460 9.4029311 3133.8841505 39.3195398
53.7031796 9.2372684 3265.0562075 40.8829281
54.9540874 9.0746911 3401.6901636 42.5081009
56.2341325 8.9151137 3544.0100953 44.1975754
57.5439937 8.7585630 3692.2507382 45.9539498
58.8843655 8.6051825 3846.6519147 47.7796063
60.2559586 8.4550207 4007.4614415 49.6766668
61.6595002 8.3078094 4174.9344028 51.6473683
63.0957344 8.1632811 4349.3440509 53.6946176
64.5654229 8.0211669 4530.9764772 55.8220654
66.0693448 7.8816156 4720.1325500 58.0334459
67.6082975 7.7447499 4917.1184671 60.3319831
69.1830971 7.6105677 5122.2506005 62.7204154
70.7945784 7.4789881 5335.8588880 65.2016486
72.4435960 7.3499268 5558.2839260 67.7789936
74.1310241 7.2233396 5789.8832683 70.4562404
75.8577575 7.0991799 6031.0241584 73.2376420
77.6247117 6.9774206 6282.0941883 76.1279154
79.4328235 6.8580241 6543.4906398 79.1316284
81.2830516 6.7409527 6815.6272676 82.2526282
83.1763771 6.6261676 7098.9313919 85.4944503
85.1138038 6.5135190 7393.8540730 88.8612857
87.0963590 6.4030693 7700.8589677 92.3582137
89.1250938 6.2948743 8020.4242680 95.9901990
91.2010839 6.1889796 8353.0402777 99.7611710
93.3254301 6.0854352 8699.2123201 103.6748060
95.4992586 5.9835899 9059.4713961 107.7362655
97.7237221 5.8835771 9434.3988940 111.9526835
100.0000000 5.7855223 9824.5684500 116.3312455
102.3292992 5.6893949 10230.5818008 120.8780875
104.7128548 5.5951623 10653.0639386 125.5989272
107.1519305 5.5027918 11092.6543903 130.5001864
109.6478196 5.4122538 11550.0217523 135.5887418
112.2018454 5.3235132 12025.8598143 140.8710441
114.8153621 5.2365370 12520.8817457 146.3527767
117.4897555 5.1512888 13035.8326923 152.0398499
120.2264435 5.0677520 13571.4820244 157.9391260
123.0268771 4.9858887 14128.6262436 164.0587040
125.8925412 4.9056599 14708.0880142 170.4082002
128.8249552 4.8270279 15310.7258525 176.9978312
131.8256739 4.7499526 15937.4283133 183.8358612
134.8962883 4.6744023 16589.1110830 190.9290057
138.0384265 4.6005898 17266.7189172 198.2841527
141.2537545 4.5284207 17971.1965716 205.9099318
144.5439771 4.4576891 18703.5401577 213.8160070
147.9108388 4.3881859 19464.8271816 222.0131375
151.3561248 4.3199474 20256.1700324 230.5121830
154.8816619 4.2531725 21078.6966032 239.3235396
158.4893192 4.1877848 21933.5599802 248.4578624
162.1810097 4.1237429 22821.9578230 257.9271677
165.9586907 4.0610020 23745.1343022 267.7429108
169.8243652 3.9995487 24704.3645956 277.9137868
173.7800829 3.9393731 25700.9781440 288.4482243
177.8279410 3.8804397 26736.3353956 299.3603313
181.9700859 3.8227322 27811.8529994 310.6680386
186.2087137 3.7662375 28928.9824877 322.3834726
190.5460718 3.7109183 30089.2315937 334.5145677
194.9844600 3.6567058 31294.1526235 347.0754075
199.5262315 3.6036490 32545.3618362 360.0866264
204.1737945 3.5518458 33844.4813044 373.5635109
208.9296131 3.5012941 35193.1350391 387.5135181
213.7962090 3.4516977 36593.0904600 401.9478867
218.7761624 3.4030002 38046.1886294 416.8851052
223.8721139 3.3552879 39554.3520040 432.3439133
229.0867653 3.3086512 41119.5030405 448.3407284
234.4228815 3.2630126 42743.5913270 464.8919966
239.8832919 3.2183501 44428.6517218 482.0153684
245.4708916 3.1746471 46176.8159814 499.7293153
251.1886432 3.1318908 47990.2158620 518.0525477
257.0395783 3.0900635 49871.0761422 537.0038528
263.0267992 3.0491458 51821.6758633 556.6022630
269.1534804 3.0091355 53844.3948406 576.8686599
275.4228703 2.9700023 55941.6206413 597.8257728
281.8382931 2.9317116 58115.8338547 619.4920205
288.4031503 2.8942298 60369.6352234 641.8797693
295.1209227 2.8577162 62705.6254903 665.0058144
301.9951720 2.8220929 65126.3588871 688.8993040
309.0295433 2.7872600 67634.5989453 713.5890645
316.2277660 2.7531284 70233.1944666 739.0938447
323.5936569 2.7196050 72925.1919246 765.4294779
331.1311215 2.6869759 75713.5990337 792.6171471
338.8441561 2.6550594 78601.4467640 820.6852566
346.7368505 2.6238755 81591.8591076 849.6719811
354.8133892 2.5934052 84688.0995896 879.6123874
363.0780548 2.5636357 87893.4937500 910.5259684
371.5352291 2.5345645 91211.3748806 942.4268819
380.1893963 2.5061752 94645.2545655 975.3400097
389.0451450 2.4784516 98198.6753963 1009.2968642
398.1071706 2.4513785 101875.2729865 1044.3315305
407.3802778 2.4249548 105678.7682201 1080.4739869
416.8693835 2.3991718 109613.0060102 1117.7434096
426.5795188 2.3740033 113681.8312703 1156.1552550
436.5158322 2.3494196 117889.3059653 1195.7427759
446.6835922 2.3254339 122239.4920600 1236.5562998
457.0881896 2.3021361 126736.5057821 1278.6401282
467.7351413 2.2794787 131384.4401040 1322.0255908
478.6300923 2.2573565 136187.5275310 1366.7361068
489.7788194 2.2356874 141150.3959124 1412.7912557
