#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 109.7979223 0.0000000 0.0000000
0.0010233 110.5885594 0.0014797 0.0007618
0.0010471 111.3854904 0.0029830 0.0010838
0.0010715 112.1886184 0.0045103 0.0013352
0.0010965 112.9978988 0.0060620 0.0015510
0.0011220 113.8133837 0.0076385 0.0017444
0.0011482 114.6352741 0.0092401 0.0019224
0.0011749 115.4638234 0.0108673 0.0020889
0.0012023 116.2989422 0.0125204 0.0022466
0.0012303 117.1408017 0.0141999 0.0023973
0.0012589 117.9896777 0.0159062 0.0025423
0.0012882 118.8455178 0.0176396 0.0026826
0.0013183 119.7084637 0.0194006 0.0028190
0.0013490 120.5786717 0.0211897 0.0029520
0.0013804 121.4564399 0.0230071 0.0030822
0.0014125 122.3415149 0.0248535 0.0032100
0.0014454 123.2343734 0.0267292 0.0033357
0.0014791 124.1350602 0.0286347 0.0034596
0.0015136 125.0436199 0.0305704 0.0035820
0.0015488 125.9603356 0.0325368 0.0037030
0.0015849 126.8853785 0.0345344 0.0038228
0.0016218 127.8187190 0.0365635 0.0039416
0.0016596 128.7606995 0.0386248 0.0040596
0.0016982 129.7113798 0.0407186 0.0041768
0.0017378 130.6709534 0.0428454 0.0042934
0.0017783 131.6396736 0.0450059 0.0044094
0.0018197 132.6174808 0.0472003 0.0045251
0.0018621 133.6047772 0.0494293 0.0046403
0.0019055 134.6016224 0.0516933 0.0047553
0.0019498 135.6081804 0.0539929 0.0048701
0.0019953 136.6247042 0.0563286 0.0049847
0.0020417 137.6513280 0.0587009 0.0050992
0.0020893 138.6883349 0.0611103 0.0052137
0.0021380 139.7358440 0.0635573 0.0053282
0.0021878 140.7940042 0.0660426 0.0054427
0.0022387 141.8630390 0.0685666 0.0055574
0.0022909 142.9433209 0.0711299 0.0056721
0.0023442 144.0347158 0.0737331 0.0057871
0.0023988 145.1377599 0.0763767 0.0059022
0.0024547 146.2524831 0.0790613 0.0060176
0.0025119 147.3791385 0.0817874 0.0061332
0.0025704 148.5182030 0.0845557 0.0062491
0.0026303 149.6694380 0.0873667 0.0063653
0.0026915 150.8333204 0.0902210 0.0064819
0.0027542 152.0099992 0.0931193 0.0065988
0.0028184 153.1999062 0.0960620 0.0067161
0.0028840 154.4028329 0.0990499 0.0068338
0.0029512 155.6193902 0.1020835 0.0069519
0.0030200 156.8497568 0.1051635 0.0070705
0.0030903 158.0946328 0.1082904 0.0071895
0.0031623 159.3533031 0.1114649 0.0073090
0.0032359 160.6267362 0.1146877 0.0074289
0.0033113 161.9143807 0.1179593 0.0075494
0.0033884 163.2176519 0.1212805 0.0076703
0.0034674 164.5360285 0.1246519 0.0077918
0.0035481 165.8702402 0.1280741 0.0079138
0.0036308 167.2197211 0.1315478 0.0080363
0.0037154 168.8439277 0.1350728 0.0081594
0.0038019 174.1519346 0.1386249 0.0082791
0.0038905 174.9217535 0.1421819 0.0083959
0.0039811 176.3326984 0.1457938 0.0085135
0.0040738 177.7635602 0.1494601 0.0086318
0.0041687 179.2123428 0.1531816 0.0087507
0.0042658 180.6840962 0.1569588 0.0088704
0.0043652 182.1752600 0.1607925 0.0089908
0.0044668 183.6876665 0.1646833 0.0091119
0.0045709 185.2215840 0.1686318 0.0092336
0.0046774 186.7776082 0.1726387 0.0093561
0.0047863 188.3564543 0.1767047 0.0094792
0.0048978 189.9581966 0.1808304 0.0096030
0.0050119 191.5835503 0.1850166 0.0097275
0.0051286 193.2329026 0.1892637 0.0098527
0.0052481 194.9066855 0.1935726 0.0099785
0.0053703 196.6054801 0.1979439 0.0101049
0.0054954 198.3305228 0.2023782 0.0102320
0.0056234 200.0814709 0.2068762 0.0103597
0.0057544 201.8591735 0.2114386 0.0104880
0.0058884 203.6640776 0.2160660 0.0106169
0.0060256 205.4974494 0.2207591 0.0107465
0.0061660 207.3589760 0.2255185 0.0108766
0.0063096 209.2498194 0.2303450 0.0110073
0.0064565 211.1703371 0.2352390 0.0111385
0.0066069 213.1215867 0.2402014 0.0112703
0.0067608 215.1035833 0.2452327 0.0114027
0.0069183 217.1176823 0.2503336 0.0115355
0.0070795 219.1643456 0.2555048 0.0116689
0.0072444 221.2440052 0.2607468 0.0118027
0.0074131 223.3573314 0.2660603 0.0119371
0.0075858 225.5061715 0.2714460 0.0120718
0.0077625 227.6897358 0.2769044 0.0122071
0.0079433 229.9096184 0.2824362 0.0123427
0.0081283 232.1664897 0.2880421 0.0124788
0.0083176 234.4613774 0.2937226 0.0126152
0.0085114 236.7947732 0.2994783 0.0127520
0.0087096 239.1675857 0.3053098 0.0128892
0.0089125 241.5806940 0.3112178 0.0130267
0.0091201 244.0351705 0.3172027 0.0131645
0.0093325 246.5322069 0.3232653 0.0133026
0.0095499 249.0716396 0.3294060 0.0134410
0.0097724 251.6555092 0.3356255 0.0135796
0.0100000 254.2845755 0.3419243 0.0137184
0.0102329 256.9588981 0.3483029 0.0138575
0.0104713 259.6807711 0.3547619 0.0139967
0.0107152 262.4509691 0.3613019 0.0141361
0.0109648 265.2702072 0.3679233 0.0142756
0.0112202 268.1396175 0.3746266 0.0144152
0.0114815 271.0614048 0.3814126 0.0145549
0.0117490 274.0345263 0.3882814 0.0146947
0.0120226 277.0619314 0.3952337 0.0148345
0.0123027 280.1442162 0.4022699 0.0149744
0.0125893 283.2825127 0.4093905 0.0151142
0.0128825 286.4797705 0.4165960 0.0152539
0.0131826 289.7350661 0.4238868 0.0153937
0.0134896 293.0503955 0.4312632 0.0155333
0.0138038 296.4269207 0.4387257 0.0156728
0.0141254 299.8675614 0.4462749 0.0158121
0.0144544 303.3722284 0.4539109 0.0159513
0.0147911 306.9427986 0.4616342 0.0160903
0.0151356 310.5809999 0.4694451 0.0162291
0.0154882 314.2882030 0.4773440 0.0163676
0.0158489 318.0664635 0.4853313 0.0165058
0.0162181 321.9171818 0.4934071 0.0166437
0.0165959 325.8418475 0.5015719 0.0167813
0.0169824 329.8421291 0.5098258 0.0169185
0.0173780 333.9199333 0.5181693 0.0170554
0.0177828 338.0772265 0.5266023 0.0171918
0.0181970 342.3160049 0.5351255 0.0173277
0.0186209 346.6388307 0.5437388 0.0174632
0.0190546 351.0445717 0.5524423 0.0175982
0.0194984 355.5395443 0.5612365 0.0177327
0.0199526 360.1238675 0.5701213 0.0178666
0.0204174 364.7987629 0.5790970 0.0179999
0.0208930 369.5676567 0.5881636 0.0181326
