#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 55.2625376 0.0000000 0.0000000
0.0010233 55.8733370 0.0016767 0.0013892
0.0010471 56.4919934 0.0033737 0.0019704
0.0010715 57.1184211 0.0050912 0.0024203
0.0010965 57.7526165 0.0068294 0.0028029
0.0011220 58.3946316 0.0085886 0.0031429
0.0011482 59.0445895 0.0103690 0.0034529
0.0011749 59.7027285 0.0121707 0.0037404
0.0012023 60.3694584 0.0139941 0.0040103
0.0012303 61.0453232 0.0158393 0.0042658
0.0012589 61.7311053 0.0177065 0.0045096
0.0012882 62.4262308 0.0195960 0.0047433
0.0013183 63.1307595 0.0215079 0.0049684
0.0013490 63.8457157 0.0234425 0.0051860
0.0013804 64.5712076 0.0254000 0.0053970
0.0014125 65.3073022 0.0273805 0.0056022
0.0014454 66.0542156 0.0293843 0.0058022
0.0014791 66.8122383 0.0314115 0.0059974
0.0015136 67.5818399 0.0334624 0.0061884
0.0015488 68.3635939 0.0355371 0.0063756
0.0015849 69.1569640 0.0376357 0.0065591
0.0016218 69.9624195 0.0397586 0.0067394
0.0016596 70.7808397 0.0419059 0.0069166
0.0016982 71.6122618 0.0440778 0.0070910
0.0017378 72.4567380 0.0462744 0.0072627
0.0017783 73.3143800 0.0484958 0.0074320
0.0018197 74.1854412 0.0507424 0.0075990
0.0018621 75.0702419 0.0530143 0.0077638
0.0019055 75.9692740 0.0553117 0.0079266
0.0019498 76.8832303 0.0576347 0.0080874
0.0019953 77.8114179 0.0599834 0.0082464
0.0020417 78.7542169 0.0623582 0.0084036
0.0020893 79.7124020 0.0647591 0.0085591
0.0021380 80.6860181 0.0671864 0.0087131
0.0021878 81.6751248 0.0696402 0.0088655
0.0022387 82.6799380 0.0721207 0.0090165
0.0022909 83.7007410 0.0746280 0.0091660
0.0023442 84.7379957 0.0771624 0.0093142
0.0023988 85.7924323 0.0797240 0.0094611
0.0024547 86.8621582 0.0823131 0.0096068
0.0025119 87.9495131 0.0849297 0.0097512
0.0025704 89.0543927 0.0875742 0.0098944
0.0026303 90.1767521 0.0902466 0.0100365
0.0026915 91.3165767 0.0929472 0.0101775
0.0027542 92.4740376 0.0956761 0.0103174
0.0028184 93.6493734 0.0984336 0.0104562
0.0028840 94.8430236 0.1012199 0.0105940
0.0029512 96.0556439 0.1040351 0.0107309
0.0030200 97.2871598 0.1068795 0.0108668
0.0030903 98.5367518 0.1097533 0.0110017
0.0031623 99.8058653 0.1126566 0.0111357
0.0032359 101.0943736 0.1155898 0.0112688
0.0033113 102.4022767 0.1185530 0.0114010
0.0033884 103.7296790 0.1215465 0.0115324
0.0034674 105.0768859 0.1245704 0.0116629
