#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 322.3099493 0.0000000 0.0000000
0.0010233 324.2481643 0.0010087 0.0002900
0.0010471 326.1957345 0.0020348 0.0004130
0.0010715 328.1521831 0.0030785 0.0005094
0.0010965 330.1172719 0.0041401 0.0005923
0.0011220 332.0909709 0.0052200 0.0006668
0.0011482 334.0733399 0.0063185 0.0007357
0.0011749 336.0651236 0.0074359 0.0008003
0.0012023 338.0670073 0.0085726 0.0008616
0.0012303 340.0779482 0.0097289 0.0009205
0.0012589 342.0987806 0.0109051 0.0009773
0.0012882 344.1299513 0.0121016 0.0010324
0.0013183 346.1714007 0.0133187 0.0010862
0.0013490 348.2231587 0.0145569 0.0011388
0.0013804 350.2856424 0.0158164 0.0011905
0.0014125 352.3595071 0.0170977 0.0012413
0.0014454 354.4440081 0.0184011 0.0012916
0.0014791 356.5406351 0.0197270 0.0013413
0.0015136 358.6493284 0.0210759 0.0013905
0.0015488 360.7699392 0.0224480 0.0014393
0.0015849 362.9028248 0.0238439 0.0014879
0.0016218 365.0484621 0.0252638 0.0015362
0.0016596 367.2078639 0.0267083 0.0015843
0.0016982 369.3800174 0.0281778 0.0016323
0.0017378 371.5661142 0.0296726 0.0016802
0.0017783 373.7661543 0.0311933 0.0017280
0.0018197 375.9806741 0.0327402 0.0017759
0.0018621 378.2104184 0.0343138 0.0018238
0.0019055 380.4546721 0.0359146 0.0018717
0.0019498 382.7149248 0.0375430 0.0019197
0.0019953 384.9911469 0.0391995 0.0019679
0.0020417 387.2836660 0.0408845 0.0020161
0.0020893 389.5926908 0.0425986 0.0020646
0.0021380 391.9191745 0.0443422 0.0021132
0.0021878 394.2638024 0.0461158 0.0021621
0.0022387 396.6261276 0.0479199 0.0022111
0.0022909 399.0072228 0.0497550 0.0022604
0.0023442 401.4071772 0.0516217 0.0023100
0.0023988 403.8265570 0.0535204 0.0023599
0.0024547 406.2661367 0.0554517 0.0024100
0.0025119 408.7262442 0.0574161 0.0024605
0.0025704 411.2075050 0.0594141 0.0025112
0.0026303 413.7102768 0.0614463 0.0025624
0.0026915 416.2350361 0.0635133 0.0026138
0.0027542 418.7825278 0.0656156 0.0026657
0.0028184 421.3530798 0.0677537 0.0027179
0.0028840 423.9479133 0.0699282 0.0027705
0.0029512 426.5669690 0.0721398 0.0028235
0.0030200 429.2106044 0.0743890 0.0028769
0.0030903 431.8791172 0.0766763 0.0029307
0.0031623 434.5765894 0.0790025 0.0029849
0.0032359 437.2989093 0.0813680 0.0030396
0.0033113 440.0487584 0.0837735 0.0030948
0.0033884 442.8258685 0.0862196 0.0031504
0.0034674 445.6325635 0.0887070 0.0032064
0.0035481 448.4703332 0.0912363 0.0032630
0.0036308 451.3364663 0.0938081 0.0033200
0.0037154 452.8403817 0.0964237 0.0033775
0.0038019 464.9414516 0.0990685 0.0034342
0.0038905 468.4370018 0.1017216 0.0034897
0.0039811 471.4956305 0.1044211 0.0035457
0.0040738 474.5992772 0.1071655 0.0036022
0.0041687 477.7411192 0.1099554 0.0036593
0.0042658 480.9331333 0.1127915 0.0037169
0.0043652 484.1665605 0.1156742 0.0037750
0.0044668 487.4486105 0.1186044 0.0038337
0.0045709 490.7791644 0.1215825 0.0038929
0.0046774 494.1592648 0.1246093 0.0039527
0.0047863 497.5901631 0.1276852 0.0040130
0.0048978 501.0734086 0.1308110 0.0040738
0.0050119 504.6109676 0.1339873 0.0041351
0.0051286 508.2039424 0.1372147 0.0041970
0.0052481 511.8530482 0.1404938 0.0042594
0.0053703 515.5607280 0.1438254 0.0043224
0.0054954 519.3282926 0.1472098 0.0043858
0.0056234 523.1569935 0.1506479 0.0044498
0.0057544 527.0490353 0.1541402 0.0045143
0.0058884 531.0074571 0.1576873 0.0045794
0.0060256 535.0309477 0.1612898 0.0046449
0.0061660 539.1227847 0.1649485 0.0047109
0.0063096 543.2843384 0.1686638 0.0047775
0.0064565 547.5176348 0.1724363 0.0048445
0.0066069 551.8266662 0.1762668 0.0049121
0.0067608 556.2098834 0.1801557 0.0049801
0.0069183 560.6706828 0.1841037 0.0050486
0.0070795 565.2111500 0.1881114 0.0051175
0.0072444 569.8342047 0.1921793 0.0051869
0.0074131 574.5403833 0.1963080 0.0052568
0.0075858 579.3326650 0.2004981 0.0053271
0.0077625 584.2132546 0.2047502 0.0053979
0.0079433 589.1842972 0.2090648 0.0054691
0.0081283 594.2478784 0.2134424 0.0055406
0.0083176 599.4067987 0.2178837 0.0056126
0.0085114 604.6630841 0.2223891 0.0056850
0.0087096 610.0194756 0.2269591 0.0057578
0.0089125 615.4790122 0.2315944 0.0058309
0.0091201 621.0437197 0.2362953 0.0059044
0.0093325 626.7159222 0.2410624 0.0059782
0.0095499 632.5008631 0.2458962 0.0060524
0.0097724 638.3963379 0.2507971 0.0061269
0.0100000 644.4090203 0.2557655 0.0062017
0.0102329 650.5414129 0.2608021 0.0062768
0.0104713 656.7961375 0.2659071 0.0063521
0.0107152 663.1766502 0.2710811 0.0064277
0.0109648 669.6849769 0.2763243 0.0065036
0.0112202 676.3263018 0.2816372 0.0065797
0.0114815 683.1028294 0.2870203 0.0066560
0.0117490 690.0171222 0.2924738 0.0067324
0.0120226 697.0750195 0.2979982 0.0068091
0.0123027 704.2778323 0.3035937 0.0068859
0.0125893 711.6308043 0.3092607 0.0069629
0.0128825 719.1372127 0.3149994 0.0070400
0.0131826 726.8011095 0.3208102 0.0071172
0.0134896 734.6267253 0.3266933 0.0071945
0.0138038 742.6170990 0.3326491 0.0072718
0.0141254 750.7772956 0.3386776 0.0073492
