#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0204174 825.6018750 0.1620707 0.0042350
0.0208930 836.1540629 0.1643603 0.0042566
0.0213796 846.8447118 0.1666736 0.0042782
0.0218776 857.6732854 0.1690109 0.0042998
0.0223872 868.6408565 0.1713724 0.0043212
0.0229087 879.7504649 0.1737585 0.0043427
0.0234423 891.0075942 0.1761693 0.0043640
0.0239883 901.6943093 0.1786052 0.0043853
0.0245471 914.6185743 0.1810654 0.0044065
0.0251189 924.4717811 0.1835520 0.0044276
0.0257040 932.3866522 0.1860725 0.0044489
0.0263027 939.8397082 0.1886309 0.0044704
0.0269153 947.5942434 0.1912275 0.0044922
0.0275423 955.2823792 0.1938632 0.0045142
0.0281838 963.0195099 0.1965387 0.0045364
0.0288403 970.8069467 0.1992544 0.0045588
0.0295121 978.6433783 0.2020112 0.0045815
0.0301995 986.5312486 0.2048096 0.0046044
0.0309030 994.4734781 0.2076503 0.0046275
0.0316228 1002.4693515 0.2105340 0.0046509
0.0323594 1010.5186902 0.2134613 0.0046745
0.0331131 1018.6226265 0.2164330 0.0046983
0.0338844 1026.7842598 0.2194498 0.0047224
0.0346737 1035.0021598 0.2225122 0.0047467
0.0354813 1043.2766839 0.2256211 0.0047713
0.0363078 1051.6089051 0.2287772 0.0047961
0.0371535 1060.0014460 0.2319813 0.0048212
0.0380189 1068.4537105 0.2352340 0.0048465
0.0389045 1076.9624800 0.2385362 0.0048720
0.0398107 1085.5366952 0.2418886 0.0048978
0.0407380 1094.1742102 0.2452920 0.0049238
0.0416869 1102.8733563 0.2487472 0.0049500
0.0426580 1111.6331796 0.2522550 0.0049765
0.0436516 1120.4542763 0.2558163 0.0050033
0.0446684 1129.3380768 0.2594318 0.0050303
0.0457088 1138.2876806 0.2631024 0.0050575
0.0467735 1147.3084521 0.2668290 0.0050850
0.0478630 1156.3808410 0.2706125 0.0051127
0.0489779 1165.5209405 0.2744537 0.0051406
0.0501187 1174.7260089 0.2783536 0.0051688
0.0512861 1183.9935427 0.2823130 0.0051973
0.0524807 1193.3215153 0.2863330 0.0052260
0.0537032 1202.7094501 0.2904146 0.0052549
0.0549541 1212.1580621 0.2945585 0.0052841
0.0562341 1221.6693780 0.2987660 0.0053135
0.0575440 1231.2320728 0.3030381 0.0053432
0.0588844 1240.8530608 0.3073757 0.0053731
0.0602560 1250.5319843 0.3117799 0.0054032
0.0616595 1260.2638366 0.3162519 0.0054336
0.0630957 1270.0442068 0.3207928 0.0054643
0.0645654 1279.8696380 0.3254036 0.0054951
0.0660693 1289.7373883 0.3300858 0.0055263
0.0676083 1299.6461464 0.3348405 0.0055577
0.0691831 1309.5955548 0.3396688 0.0055893
0.0707946 1319.5764343 0.3445721 0.0056212
0.0724436 1329.5835397 0.3495518 0.0056533
0.0741310 1339.6172287 0.3546093 0.0056857
0.0758578 1349.6704680 0.3597458 0.0057184
0.0776247 1359.7355089 0.3649630 0.0057513
0.0794328 1369.8056759 0.3702624 0.0057845
0.0812831 1379.8753659 0.3756454 0.0058179
0.0831764 1389.9394532 0.3811138 0.0058516
0.0851138 1399.9969840 0.3866693 0.0058856
0.0870964 1410.0203018 0.3923134 0.0059199
0.0891251 1420.0188242 0.3980482 0.0059545
0.0912011 1429.9806303 0.4038755 0.0059894
0.0933254 1439.8935608 0.4097972 0.0060245
0.0954993 1449.7466484 0.4158154 0.0060600
0.0977237 1459.5285683 0.4219322 0.0060958
0.1000000 1469.2295455 0.4281498 0.0061320
0.1023293 1478.8411160 0.4344706 0.0061684
0.1047129 1488.3558889 0.4408969 0.0062052
0.1071519 1497.7438236 0.4474314 0.0062424
0.1096478 1507.0081388 0.4540764 0.0062800
0.1122018 1516.1325028 0.4608349 0.0063179
0.1148154 1525.1003455 0.4677097 0.0063562
0.1174898 1533.8967660 0.4747037 0.0063950
0.1202264 1542.5074590 0.4818202 0.0064342
0.1230269 1550.9188349 0.4890623 0.0064738
0.1258925 1559.1177806 0.4964335 0.0065139
0.1288250 1567.0778318 0.5039375 0.0065545
0.1318257 1574.7963659 0.5115779 0.0065956
0.1348963 1582.2537135 0.5193588 0.0066373
0.1380384 1589.4306818 0.5272840 0.0066795
0.1412538 1596.3096280 0.5353582 0.0067223
0.1445440 1602.8735053 0.5435856 0.0067657
0.1479108 1609.1071740 0.5519712 0.0068098
0.1513561 1614.9979982 0.5605198 0.0068545
0.1548817 1620.5260698 0.5692367 0.0069000
0.1584893 1625.6741036 0.5781272 0.0069462
0.1621810 1630.4304172 0.5871972 0.0069932
0.1659587 1634.7760563 0.5964526 0.0070411
0.1698244 1638.6938549 0.6058996 0.0070898
0.1737801 1642.1696271 0.6155449 0.0071395
0.1778279 1645.1907368 0.6253953 0.0071901
0.1819701 1647.7477665 0.6354581 0.0072418
0.1862087 1649.8136557 0.6457410 0.0072946
0.1905461 1651.3906695 0.6562516 0.0073485
0.1949845 1652.4653372 0.6669986 0.0074036
0.1995262 1653.0240690 0.6779902 0.0074600
0.2041738 1653.0558978 0.6892361 0.0075177
0.2089296 1652.5524788 0.7007455 0.0075769
0.2137962 1651.5091631 0.7125285 0.0076376
0.2187762 1649.9245199 0.7245956 0.0076998
0.2238721 1647.7792376 0.7369576 0.0077638
0.2290868 1645.0823760 0.7496263 0.0078295
0.2344229 1641.8301203 0.7626136 0.0078971
0.2398833 1638.0192521 0.7759320 0.0079666
0.2454709 1633.6494136 0.7895946 0.0080382
0.2511886 1628.7233466 0.8036154 0.0081121
0.2570396 1623.2482037 0.8180086 0.0081883
0.2630268 1617.2182628 0.8327894 0.0082669
0.2691535 1610.6498557 0.8479737 0.0083481
0.2754229 1603.5491810 0.8635777 0.0084321
0.2818383 1595.9220801 0.8796187 0.0085190
0.2884032 1587.7772552 0.8961145 0.0086089
0.2951209 1579.1277000 0.9130844 0.0087021
0.3019952 1569.9884349 0.9305474 0.0087987
0.3090295 1560.3751955 0.9485243 0.0088989
0.3162278 1550.2919156 0.9670365 0.0090029
0.3235937 1539.7655365 0.9861063 0.0091108
0.3311311 1528.8095286 1.0057570 0.0092231
0.3388442 1517.4404622 1.0260127 0.0093397
0.3467369 1505.6765760 1.0468988 0.0094611
0.3548134 1493.5389702 1.0684420 0.0095874
0.3630781 1481.0460027 1.0906693 0.0097189
0.3715352 1468.2182969 1.1136099 0.0098559
0.3801894 1455.0789791 1.1372934 0.0099987
0.3890451 1441.6466460 1.1617510 0.0101475
0.3981072 1427.9415631 1.1870148 0.0103028
0.4073803 1413.9851879 1.2131189 0.0104647
0.4168694 1399.8020775 1.2400980 0.0106336
0.4265795 1385.4127359 1.2679890 0.0108100
0.4365158 1370.8346866 1.2968300 0.0109940
0.4466836 1356.0923675 1.3266595 0.0111862
0.4570882 1341.2044945 1.3575198 0.0113869
0.4677351 1326.1908561 1.3894525 0.0115965
0.4786301 1311.0715987 1.4225029 0.0118155
0.4897788 1295.8677030 1.4567161 0.0120441
0.5011872 1280.5928780 1.4921405 0.0122830
0.5128614 1265.2707271 1.5288262 0.0125325
0.5248075 1249.9167475 1.5668242 0.0127930
0.5370318 1234.5452442 1.6061881 0.0130652
0.5495409 1219.1723103 1.6469735 0.0133494
0.5623413 1203.8134432 1.6892391 0.0136462
0.5754399 1188.4836629 1.7330437 0.0139560
0.5888437 1173.1936984 1.7784492 0.0142795
0.6025596 1157.9590469 1.8255214 0.0146171
0.6165950 1142.7897217 1.8743265 0.0149694
0.6309573 1127.6958558 1.9249342 0.0153370
0.6456542 1112.6873434 1.9774165 0.0157204
0.6606934 1097.7744365 2.0318489 0.0161202
0.6760830 1082.9667910 2.0883076 0.0165371
0.6918310 1068.2683408 2.1468737 0.0169716
0.7079458 1053.6883841 2.2076316 0.0174245
0.7244360 1039.2324047 2.2706671 0.0178963
0.7413102 1024.9052901 2.3360704 0.0183877
0.7585776 1010.7122853 2.4039348 0.0188995
0.7762471 996.6582781 2.4743574 0.0194322
0.7943282 982.7442817 2.5474381 0.0199867
0.8128305 968.9760777 2.6232825 0.0205636
0.8317638 955.3546794 2.7019979 0.0211637
0.8511380 941.8819941 2.7836973 0.0217879
0.8709636 928.5597503 2.8684973 0.0224368
0.8912509 915.3886634 2.9565196 0.0231114
0.9120108 902.3711175 3.0478899 0.0238125
0.9332543 889.5039535 3.1427394 0.0245410
0.9549926 876.7894961 3.2412034 0.0252978
0.9772372 864.2269703 3.3434236 0.0260839
1.0000000 851.8157205 3.4495472 0.0269001
1.0232930 839.5549123 3.5597274 0.0277476
1.0471285 827.4431748 3.6741224 0.0286274
1.0715193 815.4793158 3.7928970 0.0295405
1.0964782 803.6622029 3.9162239 0.0304882
1.1220185 791.9902864 4.0442812 0.0314716
1.1481536 780.4602880 4.1772542 0.0324918
1.1748976 769.0737574 4.3153370 0.0335503
1.2022644 757.8264628 4.4587312 0.0346483
1.2302688 746.7169140 4.6076460 0.0357871
1.2589254 735.7433228 4.7622991 0.0369684
1.2882496 724.9039609 4.9229175 0.0381934
1.3182567 714.1966227 5.0897393 0.0394638
1.3489629 703.6194606 5.2630090 0.0407812
1.3803843 693.1708652 5.4429834 0.0421473
1.4125375 682.8489292 5.6299300 0.0435638
1.4454398 672.6510896 5.8241279 0.0450326
1.4791084 662.5757967 6.0258654 0.0465556
1.5135612 652.6216200 6.2354466 0.0481347
1.5488166 642.7869501 6.4531850 0.0497720
1.5848932 633.0699394 6.6794099 0.0514698
1.6218101 623.4690381 6.9144640 0.0532301
1.6595869 613.9821600 7.1587022 0.0550554
1.6982437 604.6084112 7.4124995 0.0569481
1.7378008 595.3467782 7.6762425 0.0589107
1.7782794 586.1953538 7.9503319 0.0609459
1.8197009 577.1531248 8.2351932 0.0630564
1.8620871 568.2189585 8.5312653 0.0652452
1.9054607 559.3917226 8.8390067 0.0675151
1.9498446 550.6699865 9.1588948 0.0698695
1.9952623 542.0533330 9.4914252 0.0723115
2.0417379 533.5406296 9.8371250 0.0748446
2.0892961 525.1306246 10.1965278 0.0774723
2.1379621 516.8227220 10.5702065 0.0801986
2.1877616 508.6162661 10.9587433 0.0830271
2.2387211 500.5104225 11.3627616 0.0859622
2.2908677 492.5044162 11.7828961 0.0890080
2.3442288 484.5972937 12.2198216 0.0921689
2.3988329 476.7893232 12.6742309 0.0954498
2.4547089 469.0790443 13.1468541 0.0988554
2.5118864 461.4660697 13.6384508 0.1023909
2.5703958 453.9499224 14.1498111 0.1060614
2.6302680 446.5301554 14.6817650 0.1098725
2.6915348 439.2061132 15.2351684 0.1138298
2.7542287 431.9771698 15.8109229 0.1179394
2.8183829 424.8426995 16.4099683 0.1222073
2.8840315 417.8027319 17.0332737 0.1266400
2.9512092 410.8563731 17.6818657 0.1312442
3.0199517 404.0030269 18.3568059 0.1360267
3.0902954 397.2423657 19.0592018 0.1409947
3.1622777 390.5738827 19.7902123 0.1461558
3.2359366 383.9971011 20.5510420 0.1515177
3.3113112 377.5113354 21.3429453 0.1570885
3.3884416 371.1161387 22.1672468 0.1628768
3.4673685 364.8107062 23.0252999 0.1688913
3.5481339 358.5946207 23.9185379 0.1751413
3.6307805 352.4674949 24.8484458 0.1816363
3.7153523 346.4285240 25.8165847 0.1883865
3.8018940 340.4770821 26.8245671 0.1954022
3.8904514 334.6125435 27.8740838 0.2026944
3.9810717 328.8343420 28.9668921 0.2102744
4.0738028 323.1417025 30.1048296 0.2181541
4.1686938 317.5339100 31.2898139 0.2263458
4.2657952 312.0101895 32.5238406 0.2348623
4.3651583 306.5700940 33.8090008 0.2437170
4.4668359 301.2126102 35.1474445 0.2529237
4.5708819 295.9370825 36.5414553 0.2624969
4.6773514 290.7427360 37.9934043 0.2724517
4.7863009 285.6287959 39.5057468 0.2828037
4.8977882 280.5945171 41.0810444 0.2935691
5.0118723 275.6389460 42.7219924 0.3047649
5.1286138 270.7613374 44.4313852 0.3164089
5.2480746 265.9607675 46.2121316 0.3285193
5.3703180 261.2363423 48.0672812 0.3411154
5.4954087 256.5877339 50.0000060 0.3542171
5.6234133 252.0133628 52.0136072 0.3678453
5.7543994 247.5125734 54.1115578 0.3820217
5.8884366 243.0845610 56.2974452 0.3967687
6.0255959 238.7283570 58.5750319 0.4121101
6.1659500 234.4431567 60.9482294 0.4280702
6.3095734 230.2280215 63.4211434 0.4446746
6.4565423 226.0820572 65.9980170 0.4619499
6.6069345 222.0043548 68.6833065 0.4799237
6.7608298 217.9939459 71.4816669 0.4986249
6.9183097 214.0501150 74.3979167 0.5180836
7.0794578 210.1717746 77.4371185 0.5383309
7.2443596 206.3580751 80.6045638 0.5593997
7.4131024 202.6080928 83.9057268 0.5813239
7.5857758 198.9209931 87.3463413 0.6041392
7.7624712 195.2958224 90.9324229 0.6278827
7.9432823 191.7316717 94.6701855 0.6525931
8.1283052 188.2279749 98.5661709 0.6783112
8.3176377 184.7834801 102.6271497 0.7050789
8.5113804 181.3973678 106.8602507 0.7329400
8.7096359 178.0688483 111.2728621 0.7619401
8.9125094 174.7971021 115.8727378 0.7921259
9.1201084 171.5811902 120.6679141 0.8235462
9.3325430 168.4203231 125.6668312 0.8562510
9.5499259 165.3137854 130.8782116 0.8902920
9.7723722 162.2605191 136.3112656 0.9257243
10.0000000 159.2534910 141.9756610 0.9626047
10.2329299 156.2860551 147.8817366 1.0010046
10.4712855 153.3591949 154.0405174 1.0409983
10.7151931 150.4872006 160.4629672 1.0826538
10.9647820 147.6664810 167.1605229 1.1260433
11.2201845 144.8961271 174.1450481 1.1712415
11.4815362 142.1754982 181.4290011 1.2183258
11.7489755 139.5038045 189.0252978 1.2673751
12.0226443 136.8805842 196.9474335 1.3184707
12.3026877 134.3051665 205.2095439 1.3716955
12.5892541 131.7768215 213.8262680 1.4271343
12.8824955 129.2948785 222.8129005 1.4848758
13.1825674 126.8586372 232.1854222 1.5450121
13.4896288 124.4673972 241.9605155 1.6076406
13.8038426 122.1202273 252.1554269 1.6728637
14.1253754 119.8163674 262.7884704 1.7407882
14.4543977 117.5551992 273.8783411 1.8115269
14.7910839 115.3361564 285.4449541 1.8851978
15.1356125 113.1587399 297.5086210 1.9619251
15.4881662 111.0223386 310.0909038 2.0418393
15.8489319 108.9267366 323.2139743 2.1250773
16.2181010 106.8710397 336.9010111 2.2117798
16.5958691 104.8548680 351.1762598 2.3020913
16.9824365 102.8775956 366.0648811 2.3961573
17.3780083 100.9387011 381.5929203 2.4941257
17.7827941 99.0375585 397.7879474 2.5961465
18.1970086 97.1736612 414.6780814 2.7023734
18.6208714 95.3461300 432.2930272 2.8129708
19.0546072 93.5542274 450.6637706 2.9281117
19.4984460 91.7971487 469.8222124 3.0479790
19.9526231 90.0746256 489.8021442 3.1727670
20.4173794 88.3864720 510.6381199 3.3026739
20.8929613 86.7325014 532.3663712 3.4379009
21.3796209 85.1126693 555.0242578 3.5786557
21.8776162 83.5268937 578.6508170 3.7251467
22.3872114 81.9743327 603.2860619 3.8775894
22.9086765 80.4543231 628.9718966 4.0362104
23.4422882 78.9662018 655.7521161 4.2012462
23.9883292 77.5093059 683.6718570 4.3729446
24.5470892 76.0830317 712.7782691 4.5515577
25.1188643 74.6872899 743.1200270 4.7373365
25.7039578 73.3219389 774.7479400 4.9305273
26.3026799 71.9867998 807.7137935 5.1313703
26.9153480 70.6809415 842.0721177 5.3401164
27.5422870 69.4034399 877.8792115 5.5570449
28.1838293 68.1533787 915.1933869 5.7824646
28.8403150 66.9291337 954.0756395 6.0167171
29.5120923 65.7359724 994.5898928 6.2601470
30.1995172 64.5586957 1036.7993994 6.5130844
30.9029543 63.3717258 1080.7929080 6.7761719
31.6227766 62.2126508 1126.6516649 7.0498675
32.3593657 61.0755959 1174.4524026 7.3345601
33.1131121 59.9590337 1224.2770993 7.6306993
33.8844156 58.8618281 1276.2122469 7.9388118
34.6736850 57.7844372 1330.3479971 8.2594561
35.4813389 56.7276434 1386.7773073 8.5931686
36.3078055 55.6921171 1445.5955748 8.9404334
37.1535229 54.6776127 1506.9022225 9.3017152
38.0189396 53.6830607 1570.7997232 9.6775063
38.9045145 52.7063715 1637.3971372 10.0683520
39.8107171 51.7471091 1706.8090144 10.4748758
40.7380278 50.8051879 1779.1539305 10.8977445
41.6869383 49.8805073 1854.5564386 11.3376766
42.6579519 48.9735105 1933.1454836 11.7954332
43.6515832 48.0843616 2015.0534261 12.2717941
44.6683592 47.2131051 2100.4171406 12.7674849
45.7088190 46.3598083 2189.3798449 13.2831851
46.7735141 45.5237296 2282.0876846 13.8195452
47.8630092 44.7031406 2378.6972968 14.3773277
48.9778819 43.8968791 2479.3719058 14.9574182
50.1187234 43.1054069 2584.2835195 15.5608122
51.2861384 42.3291636 2693.6087815 16.1884305
52.4807460 41.5692929 2807.5299469 16.8410999
53.7031796 40.8251541 2926.2314666 17.5195991
54.9540874 40.0954060 3049.9104788 18.2248663
56.2341325 39.3787783 3178.7731488 18.9580687
57.5439937 38.6747569 3313.0378412 19.7205303
58.8843655 37.9840199 3452.9299962 20.5135597
60.2559586 37.3067163 3598.6816412 21.3384244
61.6595002 36.6430546 3750.5326115 22.1963158
63.0957344 35.9932174 3908.7310374 23.0883472
64.5654229 35.3569029 4073.5321250 24.0155496
66.0693448 34.7337313 4245.2010834 24.9790967
67.6082975 34.1215715 4424.0214208 25.9805381
69.1830971 33.5205242 4610.2886001 27.0216946
70.7945784 32.9306640 4804.3105277 28.1043378
72.4435960 32.3523446 5006.4053571 29.2299377
74.1310241 31.7855699 5216.8990492 30.3998313
75.8577575 31.2312097 5436.1292763 31.6154789
77.6247117 30.6884425 5664.4390780 32.8785416
79.4328235 30.1564600 5902.1934526 34.1908435
81.2830516 29.6342899 6149.7744771 35.5543292
83.1763771 29.1215038 6407.5856991 36.9710668
85.1138038 28.6184518 6676.0443290 38.4431547
87.0963590 28.1254580 6955.5792885 39.9727237
89.1250938 27.6428541 7246.6273068 41.5618913
91.2010839 27.1710385 7549.6431678 43.2127660
93.3254301 26.7088267 7865.0904387 44.9275182
95.4992586 26.2552035 8193.4663564 46.7085164
97.7237221 25.8100759 8535.2910922 48.5583937
100.0000000 25.3733394 8891.1048239 50.4798993
102.3292992 24.9454560 9261.4648082 52.4758702
104.7128548 24.5263568 9646.9361091 54.5490123
107.1519305 24.1153769 10048.1208761 56.7017409
109.6478196 23.7128310 10465.6319939 58.9362930
112.2018454 23.3190357 10900.1038177 61.2555757
114.8153621 22.9341737 11352.1794861 63.6633072
117.4897555 22.5568163 11822.5333675 66.1630257
120.2264435 22.1862910 12311.8876507 68.7575067
123.0268771 21.8227524 12820.9938029 71.4496440
125.8925412 21.4663553 13350.6257372 74.2435567
128.8249552 21.1176247 13901.5641986 77.1440226
131.8256739 20.7769482 14474.6172580 80.1545724
134.8962883 20.4436980 15070.6017697 83.2776934
138.0384265 20.1168478 15690.3921678 86.5166121
141.2537545 19.7958296 16334.9155870 89.8759444
144.5439771 19.4812244 17005.1264878 93.3604865
147.9108388 19.1732838 17701.9939698 96.9746396
151.3561248 18.8717394 18426.5173863 100.7227475
154.8816619 18.5762989 19179.7312243 104.6096440
158.4893192 18.2871132 19962.7226710 108.6401553
162.1810097 18.0049589 20776.5593950 112.8187507
165.9586907 17.7286309 21622.3695727 117.1500778
169.8243652 17.4576935 22501.3360324 121.6399813
173.7800829 17.1917087 23414.7138215 126.2946074
177.8279410 16.9313752 24363.7931209 131.1183932
181.9700859 16.6765701 25349.8582559 136.1150289
186.2087137 16.4270064 26374.2638187 141.2908976
190.5460718 16.1828648 27438.4014872 146.6545262
194.9844600 15.9443130 28543.6941687 152.2120848
199.5262315 15.7116341 29691.5608671 157.9670080
204.1737945 15.4832234 30883.5181792 163.9239903
208.9296131 15.2592142 32121.1939581 170.0903245
213.7962090 15.0396809 33406.2414309 176.4750067
218.7761624 14.8253387 34740.3235843 183.0877524
223.8721139 14.6152843 36125.1541532 189.9362901
229.0867653 14.4098130 37562.5327544 197.0257319
234.4228815 14.2092302 39054.2746197 204.3614170
239.8832919 14.0136764 40602.1715586 211.9505346
245.4708916 13.8219514 42208.1676258 219.8013066
251.1886432 13.6339106 43874.2927579 227.9226887
257.0395783 13.4498242 45602.6627734 236.3241388
263.0267992 13.2699865 47395.3700686 245.0151252
269.1534804 13.0939951 49254.6046327 254.0033662
275.4228703 12.9218576 51182.5993961 263.2940842
281.8382931 12.7538867 53181.6380374 272.8946730
288.4031503 12.5902102 55254.0003316 282.8180080
295.1209227 12.4301807 57402.0558394 293.0758473
301.9951720 12.2731556 59628.3732112 303.6746709
309.0295433 12.1194526 61935.5601350 314.6224399
316.2277660 11.9694115 64326.2633357 325.9340690
323.5936569 11.8226365 66803.1373460 337.6243350
331.1311215 11.6792954 69369.0474993 349.7013019
338.8441561 11.5396729 72026.6951728 362.1706285
346.7368505 11.4034917 74778.9457003 375.0403628
354.8133892 11.2704714 77628.7346823 388.3229989
363.0780548 11.1403103 80579.1382536 402.0372703
371.5352291 11.0128351 83633.3886978 416.2011937
380.1893963 10.8884434 86794.7182986 430.8243342
389.0451450 10.7670376 90066.4061845 445.9126745
398.1071706 10.6485468 93451.7939434 461.4790550
407.3802778 10.5328984 96954.3168527 477.5389207
416.8693835 10.4205469 100577.4882641 494.1005158
426.5795188 10.3110805 104324.6575732 511.1684548
436.5158322 10.2039230 108199.5957775 528.7569166
446.6835922 10.0991859 112206.1597567 546.8900019
457.0881896 9.9969932 116348.3078871 565.5893600
467.7351413 9.8974724 120629.8892409 584.8708663
