#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.6760830 1544.9233839 4.3852948 0.0324563
0.6918310 1540.2204612 4.4771753 0.0329393
0.7079458 1535.4004692 4.5714858 0.0334343
0.7244360 1530.4544666 4.6683023 0.0339418
0.7413102 1525.3816190 4.7676983 0.0344621
0.7585776 1520.1713163 4.8697522 0.0349954
0.7762471 1514.8201010 4.9745474 0.0355421
0.7943282 1509.3224895 5.0821677 0.0361027
0.8128305 1503.6740706 5.1927027 0.0366775
0.8317638 1497.8695990 5.3062432 0.0372669
0.8511380 1491.9038292 5.4228865 0.0378714
0.8709636 1485.7755689 5.5427320 0.0384914
0.8912509 1479.4777845 5.6658825 0.0391275
0.9120108 1473.0082110 5.7924468 0.0397800
0.9332543 1466.3643448 5.9225365 0.0404496
0.9549926 1459.5438015 6.0562695 0.0411368
0.9772372 1452.5441969 6.1937661 0.0418421
1.0000000 1445.3629083 6.3351539 0.0425663
1.0232930 1438.0695574 6.4805659 0.0433099
1.0471285 1430.3135320 6.6301371 0.0440736
1.0715193 1421.8472221 6.7840630 0.0448586
1.0964782 1412.7127107 6.9425538 0.0456671
1.1220185 1403.5895248 7.1057926 0.0465000
1.1481536 1394.3703706 7.2739282 0.0473578
1.1748976 1385.0738457 7.4471270 0.0482412
1.2022644 1375.6968505 7.6255589 0.0491512
1.2302688 1366.2291324 7.8094014 0.0500884
1.2589254 1356.6665191 7.9988418 0.0510538
1.2882496 1347.0055531 8.1940729 0.0520481
1.3182567 1337.2425389 8.3952971 0.0530725
1.3489629 1327.3731847 8.6027276 0.0541278
1.3803843 1317.3983250 8.8165798 0.0552152
1.4125375 1307.3128335 9.0370850 0.0563356
1.4454398 1297.1157565 9.2644851 0.0574905
1.4791084 1286.8062596 9.4990296 0.0586808
1.5135612 1276.3783819 9.7409776 0.0599079
1.5488166 1265.8463100 9.9906034 0.0611733
1.5848932 1255.2011029 10.2481926 0.0624782
1.6218101 1244.4445488 10.5140347 0.0638242
1.6595869 1233.5791511 10.7884441 0.0652130
1.6982437 1222.6075326 11.0717407 0.0666460
1.7378008 1211.5325545 11.3642626 0.0681250
1.7782794 1200.3567203 11.6663631 0.0696519
1.8197009 1189.0838448 11.9784032 0.0712286
1.8620871 1177.7166701 12.3007647 0.0728569
1.9054607 1166.2590110 12.6338495 0.0745390
1.9498446 1154.7177820 12.9780719 0.0762770
1.9952623 1143.0942945 13.3338585 0.0780731
2.0417379 1131.3949861 13.7016713 0.0799298
2.0892961 1119.6247446 14.0819720 0.0818493
2.1379621 1107.7886963 14.4752569 0.0838342
2.1877616 1095.8925635 14.8820355 0.0858872
2.2387211 1083.9418302 15.3028478 0.0880110
2.2908677 1071.9424569 15.7382422 0.0902084
2.3442288 1059.9006431 16.1888064 0.0924825
2.3988329 1047.8210380 16.6551413 0.0948362
2.4547089 1035.7087680 17.1378793 0.0972728
2.5118864 1023.5753968 17.6376794 0.0997956
2.5703958 1011.4271237 18.1552215 0.1024082
2.6302680 999.2703864 18.6912256 0.1051141
2.6915348 987.1109071 19.2464269 0.1079171
2.7542287 974.9551235 19.8216026 0.1108210
2.8183829 962.8095328 20.4175583 0.1138300
2.8840315 950.6657303 21.0351339 0.1169485
2.9512092 938.5390948 21.6752171 0.1201808
3.0199517 926.4334412 22.3387240 0.1235318
3.0902954 914.3549090 23.0266012 0.1270063
3.1622777 902.3088630 23.7398487 0.1306095
3.2359366 890.3010851 24.4795121 0.1343466
3.3113112 878.3378938 25.2466580 0.1382231
3.3884416 866.4205406 26.0424198 0.1422446
3.4673685 854.5597552 26.8679650 0.1464171
3.5481339 842.7584581 27.7245222 0.1507466
3.6307805 831.0209412 28.6133578 0.1552395
3.7153523 819.3512578 29.5357957 0.1599021
3.8018940 807.7536996 30.4932206 0.1647413
3.8904514 796.2326776 31.4870725 0.1697640
3.9810717 784.7920067 32.5188406 0.1749774
4.0738028 773.4360978 33.5900946 0.1803890
4.1686938 762.1654279 34.7024439 0.1860065
4.2657952 750.9867921 35.8575988 0.1918381
4.3651583 739.9015615 37.0573155 0.1978922
4.4668359 728.9124184 38.3034225 0.2041774
4.5708819 718.0220451 39.5978397 0.2107030
4.6773514 707.2326471 40.9425631 0.2174784
4.7863009 696.5468472 42.3396499 0.2245134
4.8977882 685.9667912 43.7912751 0.2318184
5.0118723 675.4925388 45.2996901 0.2394041
5.1286138 665.1278452 46.8672415 0.2472814
5.2480746 654.8736045 48.4963519 0.2554619
5.3703180 644.7310089 50.1895737 0.2639574
5.4954087 634.7009525 51.9495544 0.2727804
5.6234133 624.7843891 53.7790595 0.2819437
5.7543994 614.9820934 55.6809576 0.2914607
5.8884366 605.2948405 57.6582388 0.3013451
6.0255959 595.7232264 59.7140269 0.3116113
6.1659500 586.2679067 61.8515561 0.3222743
6.3095734 576.9291796 64.0742281 0.3333496
6.4565423 567.7067470 66.3855589 0.3448532
6.6069345 558.6006685 68.7891978 0.3568020
6.7608298 549.6113017 71.2890076 0.3692134
6.9183097 540.7383485 73.8889500 0.3821054
7.0794578 531.9815707 76.5931619 0.3954968
7.2443596 523.3405509 79.4060012 0.4094074
7.4131024 514.8149910 82.3319554 0.4238574
7.5857758 506.4045931 85.3757099 0.4388682
7.7624712 498.1085822 88.5421712 0.4544619
7.9432823 489.9266306 91.8364209 0.4706616
8.1283052 481.8578440 95.2637922 0.4874913
8.3176377 473.9016860 98.8297781 0.5049761
8.5113804 466.0572923 102.5401994 0.5231418
8.7096359 458.3240370 106.4010138 0.5420152
8.9125094 450.7009069 110.4184915 0.5616237
9.1201084 443.1871567 114.5991770 0.5819959
9.3325430 435.7818030 118.9498662 0.6031611
9.5499259 428.4812991 123.4776063 0.6251494
9.7723722 421.2861517 128.1899171 0.6479926
10.0000000 414.2109945 133.0943182 0.6717241
10.2329299 407.2498369 138.1987406 0.6963770
10.4712855 400.3965094 143.5113974 0.7219859
10.7151931 393.6450216 149.0408976 0.7485906
10.9647820 386.9889060 154.7964141 0.7762330
11.2201845 380.4360010 160.7873485 0.8049560
11.4815362 373.9807929 167.0235745 0.8348039
11.7489755 367.6237287 173.5153165 0.8658217
12.0226443 361.3637356 180.2731950 0.8980552
12.3026877 355.1998598 187.3084398 0.9315510
12.5892541 349.1310284 194.6325705 0.9663567
12.8824955 343.1551550 202.2576704 1.0025224
13.1825674 337.2748029 210.1963559 1.0401010
13.4896288 331.4889586 218.4617161 1.0791496
13.8038426 325.7881447 227.0673426 1.1197289
14.1253754 320.1628238 236.0278482 1.1619126
14.4543977 314.6380311 245.3583027 1.2057583
14.7910839 309.2096837 255.0735624 1.2513338
15.1356125 303.8704794 265.1897334 1.2987083
15.4881662 298.6193752 275.7235311 1.3479505
15.8489319 293.4556557 286.6922651 1.3991306
16.2181010 288.3783078 298.1140984 1.4523199
16.5958691 283.3863477 310.0077731 1.5075935
16.9824365 278.4788815 322.3929453 1.5650317
17.3780083 273.6539718 335.2900028 1.6247179
17.7827941 268.9105458 348.7202169 1.6867416
18.1970086 264.2473814 362.7057429 1.7511960
18.6208714 259.6632866 377.2695891 1.8181767
19.0546072 255.1572181 392.4358917 1.8877840
19.4984460 250.7280733 408.2294570 1.9601200
19.9526231 246.3742725 424.6766459 2.0352917
20.4173794 242.0986472 441.8040933 2.1134080
20.8929613 237.9007651 459.6400189 2.1945804
21.3796209 233.7801046 478.2132213 2.2789239
21.8776162 229.7363380 497.5538706 2.3665549
22.3872114 225.7688841 517.6929902 2.4575936
22.9086765 221.8772511 538.6630052 2.5521670
23.4422882 218.0526766 560.4980169 2.6504079
23.9883292 214.2975451 583.2331933 2.7524556
24.5470892 210.6102768 606.9054698 2.8584548
25.1188643 206.9913486 631.5531228 2.9685542
25.7039578 203.4413865 657.2152209 3.0829031
26.3026799 199.9609567 683.9327833 3.2016529
26.9153480 196.5489118 711.7478651 3.3249599
27.5422870 193.2040744 740.7044111 3.4529870
28.1838293 189.9252972 770.8476458 3.5859023
28.8403150 186.7115818 802.2246833 3.7238830
29.5120923 183.5706919 834.8839175 3.8671061
30.1995172 180.4386091 868.8784356 4.0157516
30.9029543 177.3164807 904.2734537 4.1701848
31.6227766 174.2381640 941.1324811 4.3306718
32.3593657 171.2136729 979.5163457 4.4974372
33.1131121 168.2390586 1019.4881302 4.6707388
33.8844156 165.3125177 1061.1146355 4.8508717
34.6736850 162.4345720 1104.4652830 5.0381475
35.4813389 159.6089618 1149.6115058 5.2328533
36.3078055 156.8374604 1196.6264434 5.4352476
37.1535229 154.1217816 1245.5854295 5.6455687
38.0189396 151.4540273 1296.5672109 5.8640865
38.9045145 148.8318281 1349.6555324 6.0911299
39.8107171 146.2527998 1404.9380396 6.3270924
40.7380278 143.7144983 1462.5065225 6.5723818
41.6869383 141.2222736 1522.4559406 6.8273767
42.6579519 138.7753805 1584.8841790 7.0924238
43.6515832 136.3734911 1649.8922921 7.3678575
44.6683592 134.0155027 1717.5853570 7.6540407
45.7088190 131.6998954 1788.0738145 7.9513855
46.7735141 129.4268628 1861.4715182 8.2603370
47.8630092 127.1931712 1937.8982953 8.5813589
48.9778819 124.9993423 2017.4779952 8.9149283
50.1187234 122.8460167 2100.3400750 9.2615309
51.2861384 120.7337683 2186.6166733 9.6216524
52.4807460 118.6637443 2276.4459019 9.9957829
53.7031796 116.6346411 2369.9677012 10.3844213
54.9540874 114.6419506 2467.3327385 10.7881193
56.2341325 112.6835792 2568.6970449 11.2074930
57.5439937 110.7573662 2674.2259156 11.6431990
58.8843655 108.8628122 2784.0914723 12.0958612
60.2559586 106.9983750 2898.4738820 12.5660826
61.6595002 105.1698440 3017.5584316 13.0544641
63.0957344 103.3770030 3141.5326020 13.5617093
64.5654229 101.6195838 3270.5914318 14.0886250
66.0693448 99.8973779 3404.9370301 14.6360089
67.6082975 98.2086938 3544.7780882 15.2045706
69.1830971 96.5493962 3690.3371941 15.7949507
70.7945784 94.9212288 3841.8442497 16.4079023
72.4435960 93.3235953 3999.5362269 17.0443921
74.1310241 91.7559072 4163.6618003 17.7054994
75.8577575 90.2175759 4334.4767143 18.3921649
77.6247117 88.7079382 4512.2471967 19.1052003
79.4328235 87.2271953 4697.2516654 19.8454115
81.2830516 85.7756006 4889.7739017 20.6137435
83.1763771 84.3508590 5090.1113397 21.4112778
85.1138038 82.9506311 5298.5745784 22.2391829
87.0963590 81.5726592 5515.4966466 23.0986840
89.1250938 80.2217194 5741.2159364 23.9910086
91.2010839 78.8996893 5976.0742532 24.9173036
93.3254301 77.6056077 6220.4212039 25.8787054
95.4992586 76.3368220 6474.6205357 26.8764445
97.7237221 75.0906575 6739.0608633 27.9118790
100.0000000 73.8699305 7014.1415285 28.9864024
102.3292992 72.6724953 7300.2750380 30.1013925
104.7128548 71.4972564 7597.8909649 31.2583069
107.1519305 70.3428578 7907.4422864 32.4588441
109.6478196 69.2079434 8229.4005087 33.7048080
112.2018454 68.0959184 8564.2527410 34.9976832
114.8153621 67.0091670 8912.4787786 36.3385339
117.4897555 65.9454838 9274.5788958 37.7287375
120.2264435 64.9026782 9651.0777467 39.1704393
123.0268771 63.8785893 10042.5282662 40.6659718
125.8925412 62.8711235 10449.5145952 42.2171270
128.8249552 61.8825645 10872.6511056 43.8254446
131.8256739 60.9163063 11312.5355913 45.4929884
134.8962883 59.9711193 11769.7833993 47.2223250
138.0384265 59.0457332 12245.0323063 49.0156081
141.2537545 58.1389075 12738.9561710 50.8744278
144.5439771 57.2467079 13252.2610337 52.8006351
147.9108388 56.3709564 13785.7007191 54.7968846
151.3561248 55.5135379 14340.0212501 56.8658808
154.8816619 54.6748474 14915.9862035 59.0098830
158.4893192 53.8552611 15514.3728085 61.2311169
162.1810097 53.0477640 16136.0031534 63.5323682
165.9586907 52.2564542 16781.7851434 65.9167213
169.8243652 51.4834103 17452.5720730 68.3871037
173.7800829 50.7277644 18149.2503930 70.9460744
177.8279410 49.9886149 18872.7328849 73.5955953
181.9700859 49.2635477 19623.9888909 76.3376934
186.2087137 48.5506293 20404.0404141 79.1760883
190.5460718 47.8512940 21213.9601674 82.1157575
194.9844600 47.1679521 22054.8169630 85.1598222
199.5262315 46.5020976 22927.6406054 88.3096226
204.1737945 45.8470359 23833.5681703 91.5684533
208.9296131 45.2043427 24773.8088978 94.9420295
213.7962090 44.5758362 25749.5798296 98.4345796
218.7761624 43.9634311 26762.0824041 102.0478252
223.8721139 43.3625601 27812.5395142 105.7843276
229.0867653 42.7722397 28902.3378852 109.6487794
234.4228815 42.1947908 30032.8583913 113.6458298
239.8832919 41.6321321 31205.4448493 117.7790305
245.4708916 41.0828254 32421.4664309 122.0520109
251.1886432 40.5445201 33682.3878771 126.4689694
257.0395783 40.0163034 34989.7636465 131.0347510
263.0267992 39.4979517 36345.2008580 135.7546683
269.1534804 38.9915812 37750.3300355 140.6335913
275.4228703 38.4984957 39206.7309927 145.6753648
281.8382931 38.0157671 40716.0459554 150.8846877
288.4031503 37.5413798 42280.0731809 156.2679925
295.1209227 37.0780720 43900.6733385 161.8303263
301.9951720 36.6270248 45579.5861737 167.5735479
309.0295433 36.1859991 47318.6411496 173.5012201
316.2277660 35.7531286 49119.8042565 179.6219768
323.5936569 35.3295195 50985.1741113 185.9442517
331.1311215 34.9179623 52916.6698948 192.4711275
338.8441561 34.5158195 54916.2966052 199.2047760
346.7368505 34.1210940 56986.2542792 206.1509517
354.8133892 33.7351868 59128.8365724 213.3175467
363.0780548 33.3602586 61346.1616051 220.7130449
371.5352291 32.9936493 63640.4723227 228.3450821
380.1893963 32.6350945 66014.1794038 236.2193062
389.0451450 32.2843260 68469.7013287 244.3400637
398.1071706 31.9429941 71009.5579975 252.7123201
407.3802778 31.6112143 73636.0274627 261.3424340
416.8693835 31.2853990 76351.7778539 270.2389281
426.5795188 30.9670048 79159.5631179 279.4106367
436.5158322 30.6575667 82062.0279798 288.8622400
446.6835922 30.3571834 85061.7859585 298.5955582
457.0881896 30.0630067 88161.5831992 308.6174426
