#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0851138 4259.9043536 0.3429066 0.0030251
0.0870964 4306.2868189 0.3475353 0.0030419
0.0891251 4352.7245842 0.3522211 0.0030588
0.0912011 4399.1866625 0.3569651 0.0030756
0.0933254 4445.6420666 0.3617686 0.0030925
0.0954993 4492.0750647 0.3666330 0.0031095
0.0977237 4538.4074738 0.3715595 0.0031264
0.1000000 4584.6187948 0.3765496 0.0031435
0.1023293 4630.6847148 0.3816048 0.0031606
0.1047129 4676.5480267 0.3867267 0.0031778
0.1071519 4722.1567675 0.3919169 0.0031951
0.1096478 4767.4642183 0.3971771 0.0032124
0.1122018 4812.4331944 0.4025090 0.0032299
0.1148154 4857.0412899 0.4079146 0.0032474
0.1174898 4901.1783812 0.4133958 0.0032651
0.1202264 4944.8454218 0.4189547 0.0032828
0.1230269 4987.9914022 0.4245932 0.0033007
0.1258925 5030.5505343 0.4303139 0.0033187
0.1288250 5072.4651345 0.4361188 0.0033369
0.1318257 5113.6865768 0.4420104 0.0033552
0.1348963 5154.1786301 0.4479913 0.0033737
0.1380384 5193.8588210 0.4540641 0.0033924
0.1412538 5232.6909184 0.4602315 0.0034113
0.1445440 5270.6425051 0.4664965 0.0034303
0.1479108 5307.6415956 0.4728619 0.0034496
0.1513561 5343.6257389 0.4793310 0.0034691
0.1548817 5378.5420186 0.4859070 0.0034889
0.1584893 5412.3518200 0.4925933 0.0035089
0.1621810 5445.0317836 0.4993936 0.0035292
0.1659587 5476.4655885 0.5063111 0.0035498
0.1698244 5506.6637226 0.5133502 0.0035707
0.1737801 5535.5680255 0.5205148 0.0035919
0.1778279 5563.1198601 0.5278089 0.0036135
0.1819701 5589.2715539 0.5352369 0.0036354
0.1862087 5613.9892594 0.5428035 0.0036578
0.1905461 5637.2562913 0.5505132 0.0036805
0.1949845 5659.0030477 0.5583712 0.0037037
0.1995262 5679.2261915 0.5663824 0.0037274
0.2041738 5697.8928288 0.5745521 0.0037515
0.2089296 5714.9595776 0.5828861 0.0037762
0.2137962 5730.3983111 0.5913898 0.0038014
0.2187762 5744.1899603 0.6000696 0.0038272
0.2238721 5756.3373856 0.6089315 0.0038535
0.2290868 5766.8300990 0.6179820 0.0038806
0.2344229 5775.6180445 0.6272278 0.0039082
0.2398833 5782.7317323 0.6366759 0.0039366
0.2454709 5788.1525703 0.6463338 0.0039658
0.2511886 5791.8772214 0.6562086 0.0039957
0.2570396 5793.9137899 0.6663087 0.0040264
0.2630268 5794.2927861 0.6766418 0.0040580
0.2691535 5793.0018153 0.6872162 0.0040905
0.2754229 5790.0532722 0.6980411 0.0041240
0.2818383 5785.4786208 0.7091253 0.0041585
0.2884032 5779.2950231 0.7204782 0.0041940
