#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 1101.6160722 0.0000000 0.0000000
0.0010233 1104.6201464 0.0003378 0.0000552
0.0010471 1107.6393602 0.0006826 0.0000788
0.0010715 1110.6733559 0.0010345 0.0000974
0.0010965 1113.7212992 0.0013935 0.0001135
0.0011220 1116.7827131 0.0017599 0.0001281
0.0011482 1119.8571208 0.0021339 0.0001417
0.0011749 1122.9441647 0.0025154 0.0001546
0.0012023 1126.0442024 0.0029048 0.0001669
0.0012303 1129.1572339 0.0033022 0.0001787
0.0012589 1132.2840937 0.0037077 0.0001903
0.0012882 1135.4254971 0.0041215 0.0002015
0.0013183 1138.5826360 0.0045437 0.0002126
0.0013490 1141.7577756 0.0049746 0.0002235
0.0013804 1144.9532999 0.0054143 0.0002343
0.0014125 1148.1719509 0.0058630 0.0002450
0.0014454 1151.4175431 0.0063209 0.0002556
0.0014791 1154.6947259 0.0067881 0.0002662
0.0015136 1158.0087443 0.0072648 0.0002767
0.0015488 1161.3657972 0.0077512 0.0002872
0.0015849 1164.7338174 0.0082475 0.0002978
0.0016218 1168.1348586 0.0087539 0.0003083
0.0016596 1171.5763117 0.0092706 0.0003189
0.0016982 1175.0585344 0.0097977 0.0003295
0.0017378 1178.5824804 0.0103355 0.0003401
0.0017783 1182.1494609 0.0108842 0.0003508
0.0018197 1185.7601912 0.0114440 0.0003616
0.0018621 1189.4169363 0.0120150 0.0003724
0.0019055 1193.1208883 0.0125976 0.0003833
0.0019498 1196.8749082 0.0131918 0.0003943
0.0019953 1200.6812610 0.0137980 0.0004053
0.0020417 1204.5432845 0.0144164 0.0004165
0.0020893 1208.4647935 0.0150471 0.0004277
0.0021380 1212.4497218 0.0156903 0.0004391
0.0021878 1216.4950892 0.0163464 0.0004506
0.0022387 1220.5881403 0.0170155 0.0004621
0.0022909 1224.7523594 0.0176979 0.0004738
0.0023442 1228.9883425 0.0183938 0.0004856
0.0023988 1233.2974009 0.0191035 0.0004976
0.0024547 1237.6807266 0.0198271 0.0005096
0.0025119 1242.1398695 0.0205649 0.0005218
0.0025704 1246.6759024 0.0213172 0.0005341
0.0026303 1251.2909710 0.0220842 0.0005466
0.0026915 1255.9863867 0.0228661 0.0005592
0.0027542 1260.7645336 0.0236632 0.0005719
0.0028184 1265.6272000 0.0244758 0.0005848
0.0028840 1270.5772467 0.0253041 0.0005979
0.0029512 1275.6171773 0.0261484 0.0006110
0.0030200 1280.7499719 0.0270089 0.0006244
0.0030903 1285.9790876 0.0278859 0.0006379
0.0031623 1291.3085775 0.0287797 0.0006515
0.0032359 1296.7428524 0.0296904 0.0006653
0.0033113 1302.2863231 0.0306184 0.0006793
0.0033884 1307.9221809 0.0315640 0.0006934
0.0034674 1313.6665192 0.0325274 0.0007077
0.0035481 1319.5220797 0.0335089 0.0007221
0.0036308 1325.4916044 0.0345088 0.0007367
0.0037154 1331.5762852 0.0355274 0.0007515
0.0038019 1337.7782679 0.0365648 0.0007665
0.0038905 1344.0998176 0.0376215 0.0007816
0.0039811 1350.5430800 0.0386976 0.0007969
0.0040738 1357.1102008 0.0397936 0.0008124
0.0041687 1363.8040412 0.0409095 0.0008280
0.0042658 1370.6269851 0.0420459 0.0008438
0.0043652 1377.5821322 0.0432029 0.0008598
0.0044668 1384.6725819 0.0443808 0.0008760
0.0045709 1391.9017911 0.0455799 0.0008923
0.0046774 1399.2682103 0.0468005 0.0009089
0.0047863 1406.7702896 0.0480430 0.0009256
0.0048978 1414.4188772 0.0493076 0.0009424
0.0050119 1422.2155227 0.0505946 0.0009595
0.0051286 1430.1624911 0.0519042 0.0009767
0.0052481 1438.2613321 0.0532369 0.0009941
0.0053703 1446.5141916 0.0545929 0.0010117
0.0054954 1454.9230960 0.0559726 0.0010295
0.0056234 1463.4899528 0.0573761 0.0010474
0.0057544 1472.2167884 0.0588039 0.0010656
0.0058884 1481.1063447 0.0602563 0.0010839
0.0060256 1490.1606483 0.0617334 0.0011023
0.0061660 1499.3825601 0.0632358 0.0011210
0.0063096 1508.7748220 0.0647636 0.0011398
0.0064565 1518.3404142 0.0663172 0.0011588
0.0066069 1528.0831515 0.0678970 0.0011780
0.0067608 1538.0066100 0.0695031 0.0011973
0.0069183 1548.1149621 0.0711360 0.0012169
0.0070795 1558.3937836 0.0727960 0.0012365
0.0072444 1568.8608365 0.0744834 0.0012564
0.0074131 1579.5174322 0.0761985 0.0012764
0.0075858 1590.3654780 0.0779417 0.0012967
0.0077625 1601.4071197 0.0797132 0.0013170
0.0079433 1612.6435494 0.0815134 0.0013376
0.0081283 1624.0770320 0.0833426 0.0013583
0.0083176 1635.7099518 0.0852012 0.0013791
0.0085114 1647.5443354 0.0870895 0.0014002
0.0087096 1659.5832820 0.0890078 0.0014214
0.0089125 1671.8298913 0.0909566 0.0014427
0.0091201 1684.2885739 0.0929360 0.0014642
0.0093325 1696.9627869 0.0949464 0.0014859
0.0095499 1709.8465698 0.0969883 0.0015077
0.0097724 1722.9452871 0.0990619 0.0015297
0.0100000 1736.2674026 0.1011676 0.0015519
0.0102329 1749.8136316 0.1033058 0.0015742
0.0104713 1763.5858814 0.1054767 0.0015966
0.0107152 1777.5852250 0.1076808 0.0016192
0.0109648 1791.8134503 0.1099184 0.0016419
0.0112202 1806.2728225 0.1121899 0.0016648
0.0114815 1820.9665602 0.1144955 0.0016878
0.0117490 1835.8976435 0.1168358 0.0017110
0.0120226 1851.0710794 0.1192111 0.0017343
0.0123027 1866.4928282 0.1216216 0.0017578
0.0125893 1882.1553798 0.1240679 0.0017813
0.0128825 1898.0636218 0.1265502 0.0018051
0.0131826 1914.2261371 0.1290690 0.0018289
0.0134896 1930.6437604 0.1316246 0.0018529
0.0138038 1947.3167300 0.1342174 0.0018770
0.0141254 1964.2477877 0.1368478 0.0019013
0.0144544 1981.4395561 0.1395162 0.0019256
0.0147911 1998.8954923 0.1422230 0.0019501
0.0151356 2016.6209608 0.1449686 0.0019747
0.0154882 2035.5499663 0.1477533 0.0019995
0.0158489 2052.9261515 0.1505778 0.0020244
0.0162181 2075.9328301 0.1534394 0.0020493
0.0165959 2101.6241020 0.1563332 0.0020741
0.0169824 2126.9827800 0.1592586 0.0020988
0.0173780 2153.1759231 0.1622161 0.0021234
0.0177828 2180.0058822 0.1652054 0.0021479
0.0181970 2207.4857704 0.1682265 0.0021722
0.0186209 2235.6179718 0.1712793 0.0021965
0.0190546 2264.4299047 0.1743636 0.0022206
0.0194984 2293.9373045 0.1774795 0.0022445
0.0199526 2324.1561455 0.1806266 0.0022684
0.0204174 2355.1016863 0.1838050 0.0022920
0.0208930 2386.7934773 0.1870144 0.0023156
0.0213796 2419.2513072 0.1902548 0.0023389
0.0218776 2452.4868585 0.1935260 0.0023621
0.0223872 2486.5213506 0.1968277 0.0023852
0.0229087 2521.3760025 0.2001599 0.0024080
0.0234423 2557.0741795 0.2035223 0.0024307
0.0239883 2593.5021558 0.2069148 0.0024532
0.0245471 2630.8451826 0.2103372 0.0024755
0.0251189 2665.3760621 0.2137913 0.0024976
0.0257040 2691.7051038 0.2172850 0.0025198
0.0263027 2714.8505420 0.2208300 0.0025421
0.0269153 2740.3036338 0.2244240 0.0025646
0.0275423 2766.5482752 0.2280672 0.0025872
0.0281838 2793.6054473 0.2317594 0.0026100
0.0288403 2821.5090053 0.2355007 0.0026329
0.0295121 2850.2532273 0.2392909 0.0026558
0.0301995 2879.8767370 0.2431299 0.0026789
0.0309030 2910.3916938 0.2470175 0.0027020
0.0316228 2941.8212243 0.2509536 0.0027252
0.0323594 2974.1913162 0.2549379 0.0027485
0.0331131 3007.5250960 0.2589702 0.0027718
