#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 1053.0525717 0.0000000 0.0000000
0.0010233 1055.3459917 0.0001989 0.0000347
0.0010471 1057.6834035 0.0004019 0.0000495
0.0010715 1060.0656418 0.0006092 0.0000613
0.0010965 1062.4934219 0.0008209 0.0000715
0.0011220 1064.9673398 0.0010370 0.0000807
0.0011482 1067.4877531 0.0012576 0.0000892
0.0011749 1070.0560926 0.0014828 0.0000974
0.0012023 1072.6722390 0.0017127 0.0001051
0.0012303 1075.3372653 0.0019473 0.0001126
0.0012589 1078.0521252 0.0021869 0.0001199
0.0012882 1080.8169379 0.0024314 0.0001270
0.0013183 1083.6331342 0.0026809 0.0001340
0.0013490 1086.5009523 0.0029356 0.0001409
0.0013804 1089.4214653 0.0031955 0.0001477
0.0014125 1092.3955078 0.0034608 0.0001545
0.0014454 1095.4237950 0.0037315 0.0001612
0.0014791 1098.5069231 0.0040077 0.0001679
0.0015136 1101.6464418 0.0042896 0.0001745
0.0015488 1104.8430665 0.0045772 0.0001812
0.0015849 1108.0976318 0.0048707 0.0001878
0.0016218 1111.4116875 0.0051700 0.0001945
0.0016596 1114.7859488 0.0054755 0.0002011
0.0016982 1118.2218465 0.0057871 0.0002078
0.0017378 1121.7205728 0.0061050 0.0002145
0.0017783 1125.2839158 0.0064292 0.0002212
0.0018197 1128.9130678 0.0067600 0.0002280
0.0018621 1132.6102940 0.0070974 0.0002348
0.0019055 1136.3770250 0.0074414 0.0002416
0.0019498 1140.2152876 0.0077924 0.0002485
0.0019953 1144.1275852 0.0081502 0.0002554
0.0020417 1148.1164217 0.0085152 0.0002624
0.0020893 1152.1839427 0.0088873 0.0002694
0.0021380 1156.2970056 0.0092668 0.0002765
0.0021878 1160.4926873 0.0096537 0.0002837
0.0022387 1164.7639540 0.0100482 0.0002909
0.0022909 1169.1116402 0.0104504 0.0002982
0.0023442 1173.5364613 0.0108604 0.0003055
0.0023988 1178.0393709 0.0112783 0.0003129
0.0024547 1182.6208460 0.0117044 0.0003204
0.0025119 1187.2814827 0.0121387 0.0003279
0.0025704 1192.0222347 0.0125813 0.0003355
0.0026303 1196.8440557 0.0130324 0.0003432
0.0026915 1201.7470650 0.0134922 0.0003510
0.0027542 1206.7326933 0.0139608 0.0003589
0.0028184 1211.8016557 0.0144382 0.0003668
0.0028840 1216.9547870 0.0149248 0.0003748
0.0029512 1222.1928023 0.0154205 0.0003829
0.0030200 1227.5170131 0.0159256 0.0003911
0.0030903 1232.9286116 0.0164402 0.0003993
0.0031623 1238.4285515 0.0169645 0.0004077
0.0032359 1244.0183827 0.0174986 0.0004161
0.0033113 1249.7041853 0.0180427 0.0004247
0.0033884 1255.4604466 0.0185969 0.0004333
0.0034674 1261.3107717 0.0191614 0.0004420
