#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 599.2561835 0.0000000 0.0000000
0.0010233 601.5213390 0.0003880 0.0000921
0.0010471 603.8095018 0.0007835 0.0001313
0.0010715 606.1201951 0.0011866 0.0001622
0.0010965 608.4532998 0.0015976 0.0001889
0.0011220 610.8085775 0.0020166 0.0002131
0.0011482 613.1860280 0.0024436 0.0002355
0.0011749 615.5855323 0.0028789 0.0002565
0.0012023 618.0072692 0.0033226 0.0002767
0.0012303 620.4515365 0.0037748 0.0002960
0.0012589 622.9186921 0.0042358 0.0003148
0.0012882 625.4094511 0.0047056 0.0003331
0.0013183 627.9245884 0.0051844 0.0003511
0.0013490 630.4653557 0.0056725 0.0003687
0.0013804 633.0330643 0.0061698 0.0003860
0.0014125 635.6296812 0.0066767 0.0004032
0.0014454 638.2575308 0.0071933 0.0004202
0.0014791 640.9191764 0.0077197 0.0004370
0.0015136 643.6181344 0.0082561 0.0004538
0.0015488 646.3579812 0.0088027 0.0004705
0.0015849 649.1130868 0.0093597 0.0004871
0.0016218 651.9081276 0.0099272 0.0005038
0.0016596 654.7419113 0.0105054 0.0005204
0.0016982 657.6146169 0.0110945 0.0005370
0.0017378 660.5270788 0.0116947 0.0005536
0.0017783 663.4797738 0.0123062 0.0005702
0.0018197 666.4731788 0.0129291 0.0005869
0.0018621 669.5086051 0.0135636 0.0006036
0.0019055 672.5871255 0.0142100 0.0006204
0.0019498 675.7096938 0.0148683 0.0006373
0.0019953 678.8784556 0.0155389 0.0006542
0.0020417 682.0952588 0.0162219 0.0006713
0.0020893 685.3623684 0.0169175 0.0006884
0.0021380 688.6893806 0.0176258 0.0007056
0.0021878 692.0468508 0.0183472 0.0007229
0.0022387 695.4602897 0.0190817 0.0007403
0.0022909 698.9301146 0.0198297 0.0007579
0.0023442 702.4565640 0.0205912 0.0007755
0.0023988 706.0405318 0.0213666 0.0007933
0.0024547 709.6824354 0.0221559 0.0008112
0.0025119 713.3830495 0.0229595 0.0008292
0.0025704 717.1430299 0.0237775 0.0008474
0.0026303 720.9634494 0.0246102 0.0008657
0.0026915 724.8451424 0.0254577 0.0008841
0.0027542 728.7896588 0.0263203 0.0009027
0.0028184 732.7980117 0.0271981 0.0009214
0.0028840 736.8720489 0.0280915 0.0009403
0.0029512 741.0136779 0.0290006 0.0009593
0.0030200 745.2252230 0.0299257 0.0009785
0.0030903 749.5091283 0.0308669 0.0009979
0.0031623 753.8687314 0.0318245 0.0010174
0.0032359 758.2968202 0.0327987 0.0010370
