#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 5137.5751559 0.0000000 0.0000000
0.0010233 5140.4759453 0.0000544 0.0000060
0.0010471 5143.5755562 0.0001100 0.0000087
0.0010715 5146.8825706 0.0001669 0.0000107
0.0010965 5150.4074780 0.0002251 0.0000125
0.0011220 5154.1593373 0.0002846 0.0000141
0.0011482 5158.1462541 0.0003454 0.0000157
0.0011749 5162.3787176 0.0004076 0.0000171
0.0012023 5166.8672173 0.0004712 0.0000185
0.0012303 5171.6212889 0.0005362 0.0000199
0.0012589 5176.6514218 0.0006026 0.0000212
0.0012882 5181.9685823 0.0006706 0.0000225
0.0013183 5187.5837364 0.0007400 0.0000237
0.0013490 5193.5083271 0.0008110 0.0000250
0.0013804 5199.7523670 0.0008836 0.0000263
0.0014125 5206.3277758 0.0009577 0.0000275
0.0014454 5213.2450430 0.0010335 0.0000287
0.0014791 5220.5170419 0.0011110 0.0000300
0.0015136 5228.1533081 0.0011901 0.0000312
0.0015488 5236.1676688 0.0012710 0.0000324
0.0015849 5244.5691828 0.0013536 0.0000337
0.0016218 5253.3692931 0.0014380 0.0000349
0.0016596 5262.5808730 0.0015242 0.0000362
0.0016982 5272.2110745 0.0016123 0.0000374
0.0017378 5282.2718172 0.0017022 0.0000387
0.0017783 5292.7726369 0.0017941 0.0000399
0.0018197 5303.7206855 0.0018879 0.0000412
0.0018621 5315.1259756 0.0019837 0.0000425
0.0019055 5326.9942286 0.0020815 0.0000438
0.0019498 5339.3311660 0.0021814 0.0000451
0.0019953 5352.1410790 0.0022833 0.0000464
0.0020417 5365.4273050 0.0023874 0.0000478
0.0020893 5379.1903209 0.0024936 0.0000491
0.0021380 5393.4277427 0.0026020 0.0000505
0.0021878 5408.1348025 0.0027127 0.0000519
0.0022387 5423.3072092 0.0028256 0.0000533
0.0022909 5439.3969596 0.0029408 0.0000547
0.0023442 5455.8724329 0.0030584 0.0000561
0.0023988 5472.8838181 0.0031783 0.0000575
0.0024547 5490.4430348 0.0033006 0.0000590
0.0025119 5508.5653403 0.0034254 0.0000604
0.0025704 5527.2636079 0.0035526 0.0000619
0.0026303 5546.5526182 0.0036824 0.0000634
0.0026915 5566.4433373 0.0038147 0.0000649
0.0027542 5586.9491153 0.0039496 0.0000664
0.0028184 5608.0804416 0.0040871 0.0000680
0.0028840 5629.8501895 0.0042273 0.0000695
0.0029512 5652.2636036 0.0043702 0.0000711
0.0030200 5675.3326039 0.0045159 0.0000727
0.0030903 5699.0614813 0.0046643 0.0000743
0.0031623 5723.4554805 0.0048155 0.0000759
0.0032359 5748.5160320 0.0049696 0.0000776
0.0033113 5774.2436124 0.0051266 0.0000792
0.0033884 5800.6339308 0.0052866 0.0000809
0.0034674 5827.6817423 0.0054495 0.0000826
0.0035481 5855.3894310 0.0056154 0.0000843
0.0036308 5884.0578513 0.0057843 0.0000861
0.0037154 5913.4128490 0.0059564 0.0000878
0.0038019 5943.4672973 0.0061316 0.0000896
0.0038905 5974.2355001 0.0063099 0.0000913
0.0039811 6005.7308074 0.0064914 0.0000931
0.0040738 6037.9651390 0.0066762 0.0000950
0.0041687 6070.9561360 0.0068643 0.0000968
0.0042658 6104.7123808 0.0070557 0.0000986
0.0043652 6139.2491306 0.0072505 0.0001005
0.0044668 6174.5773515 0.0074486 0.0001024
0.0045709 6210.7089634 0.0076503 0.0001043
0.0046774 6247.6568394 0.0078554 0.0001062
0.0047863 6285.4290851 0.0080640 0.0001081
0.0048978 6324.0376203 0.0082762 0.0001101
0.0050119 6363.4905502 0.0084920 0.0001120
0.0051286 6403.7955036 0.0087115 0.0001140
0.0052481 6444.9596323 0.0089346 0.0001160
0.0053703 6486.9891346 0.0091615 0.0001180
0.0054954 6529.8868713 0.0093921 0.0001201
0.0056234 6573.6561798 0.0096266 0.0001221
0.0057544 6618.2970601 0.0098649 0.0001242
0.0058884 6663.8080819 0.0101071 0.0001262
0.0060256 6710.1844773 0.0103532 0.0001283
0.0061660 6757.4195712 0.0106033 0.0001304
0.0063096 6805.5062118 0.0108575 0.0001326
0.0064565 6854.8739868 0.0111157 0.0001347
0.0066069 6904.9607608 0.0113780 0.0001368
0.0067608 6956.0001610 0.0116444 0.0001390
0.0069183 7007.9969551 0.0119151 0.0001412
0.0070795 7060.9592488 0.0121900 0.0001434
0.0072444 7114.8941937 0.0124692 0.0001456
0.0074131 7169.8065578 0.0127527 0.0001478
0.0075858 7225.7054002 0.0130406 0.0001500
0.0077625 7282.5978726 0.0133329 0.0001523
0.0079433 7340.4906501 0.0136296 0.0001545
0.0081283 7399.3942220 0.0139309 0.0001568
0.0083176 7459.3190779 0.0142367 0.0001591
0.0085114 7520.2799981 0.0145471 0.0001614
0.0087096 7582.2884256 0.0148622 0.0001637
0.0089125 7645.3653392 0.0151819 0.0001660
0.0091201 7709.5293336 0.0155064 0.0001684
0.0093325 7774.6855277 0.0158357 0.0001707
0.0095499 7840.9559797 0.0161698 0.0001731
0.0097724 7908.3225716 0.0165087 0.0001754
0.0100000 7976.7881641 0.0168527 0.0001778
0.0102329 8046.3608626 0.0172015 0.0001802
0.0104713 8117.0535405 0.0175555 0.0001826
0.0107152 8188.8800247 0.0179145 0.0001850
0.0109648 8261.8584331 0.0182786 0.0001874
0.0112202 8338.0446837 0.0186480 0.0001899
0.0114815 8415.4591449 0.0190223 0.0001923
0.0117490 8483.8165061 0.0194021 0.0001948
0.0120226 8545.2966504 0.0197878 0.0001972
