#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 966.0331425 0.0000000 0.0000000
0.0010233 969.2542372 0.0003370 0.0000600
0.0010471 972.5003659 0.0006807 0.0000855
0.0010715 975.7706345 0.0010312 0.0001057
0.0010965 979.0649237 0.0013887 0.0001232
0.0011220 982.3824588 0.0017533 0.0001390
0.0011482 985.7228821 0.0021252 0.0001536
0.0011749 989.0861339 0.0025043 0.0001675
0.0012023 992.4725123 0.0028910 0.0001807
0.0012303 995.8821366 0.0032854 0.0001934
0.0012589 999.3157219 0.0036876 0.0002058
0.0012882 1002.7739239 0.0040977 0.0002178
0.0013183 1006.2582924 0.0045159 0.0002297
0.0013490 1009.7705558 0.0049423 0.0002413
0.0013804 1013.3133369 0.0053772 0.0002528
0.0014125 1016.8887812 0.0058207 0.0002642
0.0014454 1020.5011805 0.0062728 0.0002754
0.0014791 1024.1545877 0.0067339 0.0002867
0.0015136 1027.8544866 0.0072040 0.0002978
0.0015488 1031.6068376 0.0076833 0.0003089
0.0015849 1035.3644338 0.0081721 0.0003200
0.0016218 1039.1767470 0.0086703 0.0003312
0.0016596 1043.0369824 0.0091783 0.0003423
0.0016982 1046.9456167 0.0096962 0.0003534
0.0017378 1050.9036037 0.0102242 0.0003645
0.0017783 1054.9115394 0.0107624 0.0003757
0.0018197 1058.9710928 0.0113111 0.0003870
0.0018621 1063.0834558 0.0118703 0.0003983
0.0019055 1067.2506551 0.0124404 0.0004096
0.0019498 1071.4747173 0.0130215 0.0004210
0.0019953 1075.7582648 0.0136137 0.0004325
0.0020417 1080.1046357 0.0142173 0.0004441
0.0020893 1084.5175254 0.0148325 0.0004557
0.0021380 1089.0058746 0.0154594 0.0004674
0.0021878 1093.5355893 0.0160983 0.0004792
0.0022387 1098.1400483 0.0167494 0.0004911
0.0022909 1102.8197284 0.0174128 0.0005031
0.0023442 1107.5754640 0.0180887 0.0005152
0.0023988 1112.4083280 0.0187774 0.0005275
0.0024547 1117.3191549 0.0194791 0.0005398
0.0025119 1122.3094944 0.0201939 0.0005522
