#E[MeV/u] dE/dx[MeVcm2/mg] range[mg/cm2] rangestragg.[mg/cm2]
0.0010000 49.2165937 0.0000000 0.0000000
0.0010233 49.9230567 0.0018796 0.0016100
0.0010471 50.6392022 0.0037758 0.0022780
0.0010715 51.3648400 0.0056887 0.0027914
0.0010965 52.0998882 0.0076186 0.0032248
0.0011220 52.8443729 0.0095656 0.0036072
0.0011482 53.5984692 0.0115298 0.0039535
0.0011749 54.3625347 0.0135116 0.0042725
0.0012023 55.1371990 0.0155110 0.0045699
0.0012303 55.9233489 0.0175283 0.0048496
0.0012589 56.7203136 0.0195635 0.0051146
0.0012882 57.5282236 0.0216168 0.0053671
0.0013183 58.3481966 0.0236885 0.0056086
0.0013490 59.1801952 0.0257787 0.0058407
0.0013804 60.0242865 0.0278874 0.0060643
0.0014125 60.8807164 0.0300149 0.0062804
0.0014454 61.7499171 0.0321614 0.0064897
0.0014791 62.6325479 0.0343269 0.0066928
0.0015136 63.5284226 0.0365116 0.0068903
0.0015488 64.4374033 0.0387157 0.0070827
0.0015849 65.3608238 0.0409392 0.0072702
0.0016218 66.2985872 0.0431824 0.0074534
0.0016596 67.2506785 0.0454454 0.0076324
0.0016982 68.2172170 0.0477283 0.0078076
0.0017378 69.1984858 0.0500312 0.0079792
0.0017783 70.1950065 0.0523543 0.0081474
0.0018197 71.2075242 0.0546978 0.0083124
0.0018621 72.2356738 0.0570618 0.0084744
0.0019055 73.2793807 0.0594463 0.0086336
0.0019498 74.3396955 0.0618517 0.0087900
0.0019953 75.4165214 0.0642779 0.0089439
0.0020417 76.5099478 0.0667252 0.0090953
0.0020893 77.6201759 0.0691937 0.0092444
0.0021380 78.7476303 0.0716835 0.0093912
0.0021878 79.8930412 0.0741949 0.0095359
0.0022387 81.0552464 0.0767279 0.0096786
0.0022909 82.2355571 0.0792827 0.0098192
0.0023442 83.4344949 0.0818594 0.0099580
0.0023988 84.6519034 0.0844583 0.0100949
0.0024547 85.8877005 0.0870795 0.0102301
0.0025119 87.1419981 0.0897231 0.0103636
0.0025704 88.4150867 0.0923893 0.0104954
0.0026303 89.7075699 0.0950784 0.0106257
0.0026915 91.0203567 0.0977904 0.0107544
0.0027542 92.3518003 0.1005256 0.0108816
0.0028184 93.7032271 0.1032841 0.0110074
0.0028840 95.0750916 0.1060662 0.0111317
0.0029512 96.4672075 0.1088719 0.0112548
0.0030200 97.8795598 0.1117017 0.0113765
0.0030903 99.3123722 0.1145555 0.0114970
0.0031623 100.7661587 0.1174337 0.0116162
0.0032359 102.2422158 0.1203364 0.0117342
0.0033113 103.7371310 0.1232639 0.0118510
0.0033884 105.2545626 0.1262164 0.0119667
0.0034674 106.7940786 0.1291941 0.0120813
0.0035481 108.3553584 0.1321972 0.0121949
0.0036308 109.9383054 0.1352261 0.0123074
0.0037154 111.5430013 0.1382809 0.0124188
0.0038019 113.1698784 0.1413619 0.0125293
0.0038905 114.8198159 0.1444693 0.0126388
0.0039811 116.4931490 0.1476034 0.0127474
0.0040738 118.1879033 0.1507646 0.0128551
0.0041687 119.9063810 0.1539529 0.0129619
0.0042658 121.6481949 0.1571688 0.0130678
0.0043652 123.4131659 0.1604126 0.0131729
0.0044668 125.2013762 0.1636844 0.0132771
